"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C29",161.291,24.822,24.457,13.348,13.218,105.418,14.592,18.578,368.599,265.594,7.329,58.82,30.717,251.746,147.282,550.348,239.929,131.699,75.758,109.304,154.641,401.742,817.621,54650.554,1.463,487.682,314.019,73.748,145.186,1341.102,1959.586,5017.702,14.211,85.21,247.41,32.529,46.767,23.111,62.852,128.756,92.263,38.667,29.899,722.085,168.133,54.269,41.925,22.775,72.318,0,31719.626,0.929,3.881,55265.803,4390.992,17.52,41.008,14953.763,-8254.839,167999.758
"TTL_C301",3.27,0.198,96.647,0.665,4.124,5.349,0.654,0.134,8.184,4.283,0.164,0.841,0.709,3.56,1.735,3.161,1.663,4.257,1.204,6.97,9.811,10.293,67.685,86.465,240.023,1160.603,54.401,1.603,1.973,31.54,21.081,183.276,191.934,183.259,88.179,0.928,1.523,0.364,0.563,0.947,4.419,0.558,1.109,33.31,486.335,2.09,0.878,2.742,19.262,0,1256.578,0.002,0.017,6293.411,502.735,0.046,0.032,570.17,-10910.446,747.472
"TTL_C302T309",7.722,1.661,37.443,3.853,0.615,5.222,0.371,1.32,27.81,16.05,0.501,2.905,1.966,13.33,7.208,13.52,6.743,18.248,17.413,20.822,21.863,43.233,65.37,731.871,9.046,7153.425,83.406,3.848,3.895,77.624,91.725,1088.823,10.873,383.76,39.665,2.172,3.758,2.167,7.452,49.819,14.078,1.951,2.133,105.657,339.112,4.144,13.506,2.108,31.943,0,4657.309,0.09,0.255,14863.286,1177.113,0.316,0.098,8161.038,-6844.236,32608.418
"TTL_C31T33",131.348,6.254,41.792,15.926,19.672,49.343,8.461,19.988,257.171,801.92,8.738,79.574,32.111,272,238.532,117.314,119.363,146.217,67.827,119.784,4818.402,990.066,693.514,586.936,4.433,141.74,4791.875,103.973,159.59,2135.916,489.831,378.21,5.019,37.241,119.371,107.662,224.493,109.826,920.211,924.314,665.676,83.508,72.546,613.105,450.807,394.125,844.821,147.084,445.548,0,24334.919,2.825,1591.028,17147.826,1358.423,82.799,146.912,42917.975,-14442.413,97153.471
"TTL_D",2912.474,65.358,237.407,488.478,314.168,1170.774,230.419,96.823,5233.011,7714.872,122.487,1943.981,1398.033,6172.194,1533.868,2342.681,3784.944,4636.119,1304.01,788.609,707.231,958.856,1013.039,1482.36,4.189,360.37,1353.907,9305.344,2600.553,2427.141,3212.351,4283.782,6.235,31.779,762.367,178.335,3248.792,350.67,1728.845,1159.234,1728.326,1096.756,168.292,1170.253,2309.811,1511.283,1135.732,457.703,1556.963,0,57270.629,3.273,1516.839,126.313,4.331,4.748,3.992,1093.717,-602.601,148222.454
"TTL_E",813.487,4.509,45.095,57.509,24.749,110.851,23.626,24.46,1172.494,793.613,11.039,469.207,146.807,700.245,311.06,216.212,399.759,1983.123,599.124,107.512,72.701,120.668,139.728,154.968,0.606,72.722,208.827,289.791,4709.51,833.375,549.19,421.259,4.471,6.552,149.542,33.822,987.993,39.129,67.429,110.037,402.104,298.851,45.604,297.815,1303.4,628.528,451.065,102.471,424.902,0,15033.032,5.76,2862.345,82.654,0.631,1.688,0.004,0.761,-165.505,38762.91
"TTL_F",1867.841,141.977,167.448,188.663,63.777,287.436,54.98,163.564,714.331,860.981,68.152,186.916,214.781,583.443,281.534,309.187,649.69,626.246,235.792,301.518,137.051,287.493,347.265,348.874,2.458,111.038,709.35,1662.504,2238.08,110723.294,2299.832,2259.262,10.848,32.34,1332.837,122.656,988.054,182.383,1861.228,675.331,1637.173,11037.347,282.27,1275.293,6142.166,1208.614,742.381,207.295,593.629,0,10644.67,7.354,9367.747,498624.365,2.165,29.582,7.674,1201.185,-601.529,676709.812
"TTL_G",11748.458,455.433,686.076,451.865,141.128,767.47,173.544,204.011,27142.564,20545.774,608.336,3261.104,5104.594,15753.369,8173.415,7819.15,5428.359,11857.207,2312.535,3321.377,6439.598,5156.676,6724.363,12237.259,55.319,2209.632,7345.862,3866.034,1125.028,21827.93,11867.959,9412.023,145.337,736.479,1044.396,198.766,4561.02,1181.447,2237.425,3074.137,1533.083,550.606,248.606,3675.956,1420.423,551.457,1712.805,387.318,1253.64,0,139716.788,8.684,104.057,40141.529,805.541,466.455,262.091,47387.246,-69358.128,398270.62
"TTL_H49",4925.795,453.205,289.484,761.649,250.697,994.553,292.797,265.114,12470.733,5861.643,521.623,1683.195,5189.703,5649.294,2231.394,2520.861,5039.371,10330.711,2172.577,2141.845,1489.911,2277.464,3099.123,3747.905,11.118,969.969,3582.172,4343.014,755.495,15561.035,6602.266,15301.938,41.776,185.597,2618.698,1091.354,1816.318,580.098,615.517,782.074,1415.533,292.526,180.745,1880.053,1363.088,697.79,790.193,161.326,814.685,0,90900.441,3.831,55.451,11162.974,62.825,648.26,633.215,16558.942,-12375.651,244765.313
"TTL_H50",243.566,101.156,322.074,74.973,122.011,128.827,84.805,32.926,889.51,1043.81,37.238,229.847,1748.318,951.327,195.11,304.101,537.784,1005.144,344.124,154.07,332.098,344.361,254.074,258.149,3.144,116.954,280.846,597.078,44.988,982.661,3675.197,3013.388,1803.688,27.38,3759.013,98.585,74.767,49.11,101.872,148.162,127.986,13.993,46.882,431.733,280.175,35.795,36.427,30.911,62.757,0,2231.495,0.205,4.138,705.701,47.063,145.679,120.278,1964.304,-24566.138,6235.619
