"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_S",14.811,3.407,0.179,0,0.013,0.18,7.624,0.056,65.601,4.983,16.82,10.987,0.911,84.975,80.779,13.106,13.871,6.584,4.292,46.318,45.465,22.534,40.548,1.243,0.066,7.022,37.193,227.034,30.604,132.827,566.201,190.215,154.474,64.085,134.582,21.149,102.216,46.523,31.05,146.88,622.769,62.338,698.79,299.714,188.088,31.841,206.557,312.604,1332.15,0,10320.622,6140.288,1.979,18.959,0,300.075,340.462,0.418,-467.633,22787.43
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687.96,0,0,0,0,0,0,0,0,2687.96
"IMP_OTHER",-4.048,0.376,0.044,0,0.009,0.057,1.98,0.026,-46.519,18.873,5.358,9.762,1.558,50.58,203.539,15.845,7.715,3.373,3.69,18.081,91.421,39.371,39.799,12.138,0.049,12.757,62.986,95.382,6.787,89.638,209.815,91.87,59.207,55.81,31.664,8.768,11.439,13.222,17.165,55.499,62.146,27.405,142.706,60.115,55.449,8.081,63.922,37.05,22.023,0,824.657,2.297,9.315,319.135,0,1052.319,0,0,0,3981.707
"TXS_INT_FNL",-422.486,-4.361,0.012,0,0.017,0.054,-1.163,0.198,-3132.099,26.643,41.498,27.691,-1.208,-37.289,252.845,75.965,3.471,-6.369,-1.794,47.712,313.042,132.869,176.279,34.454,0.256,35.982,295.266,-3206.908,21.624,547.555,1301.095,407.313,256.271,158.543,182.039,44.727,-24.041,58.919,60.811,201.336,535.879,992.728,760.659,371.051,331.107,35.053,283.84,184.987,146.568,0,4149.28,25.968,-43.26,3091.98,0,0,565.323,2731.683,0,12029.617
"TTL_INT_FNL",7744.769,720.67,24.174,0,5.443,31.573,1438.238,16.839,47494.488,2669.224,7106.546,4153.669,262.217,28114.723,108827.037,5873.016,5490.458,3126.067,2316.956,14062.37,47206.422,16811.99,20858.868,1360.799,24.325,4048.724,14451.009,76138.852,5165.964,58735.211,131072.874,30734.833,38920.342,17858.597,22857.745,6773.14,14057.375,5632.446,8846.193,28570.728,46939.182,43996.182,80997.454,30260.43,30424.537,3218.257,29319.1,16024.609,11997.125,0,376339.437,17895.799,93118.747,207882.469,-643.693,15286.001,14511.489,455235.802,-357211.92,1905195.921
"VALU",4690.011,493.449,50.003,0,3.953,19.766,973.736,23.047,13609.977,1454.127,4384.763,2393.317,154.159,12304.177,39159.551,3406.532,2837.837,1018.776,829.398,11481.247,31695.074,5067.545,13580.962,610.206,149.144,1482.065,7951.649,11568.376,2143.49,40122.484,130607.128,17024.095,634.953,2806.306,6689.503,3436.245,12684.597,3412.258,9177.754,24301.547,77428.011,56247.222,65561.577,26264.578,64114.692,4841.315,65697.638,8330.433,10790.304,2687.96,0,0,0,0,0,0,0,0,0,806396.933
"LABR",1651.192,299.662,22.567,0,0.88,9.979,571.948,14.798,8911.282,1022.807,2690.771,1645.556,27.916,5731.85,11119.782,2274.257,1843.676,674.047,506.932,7772.238,15761.317,3266.235,9298.983,411.735,106.368,794.082,5523.639,4178.702,1405.61,27670.078,67303.04,11182.943,363.479,2061.873,3930.538,3579.654,14907.997,2417.797,3856.546,18061.626,44179.791,5748.469,43388.608,18956.08,48364.335,6509.941,53557.979,4862.702,7525.528,2687.96,0,0,0,0,0,0,0,0,0,478655.777
"OTXS",-938.337,0,0,0,0.136,0,0,0,0,0,0,0,6.71,298.349,5978.789,0,0,0,0,0,1546.592,189.671,0,0,2.741,49.343,0,0,0,-0.001,8627.77,0,0,0,0,-797.933,-7047.569,0,0,-0.001,0,0.004,-0.001,-0.001,136.704,-2412.509,-0.003,308.993,0,0,0,0,0,0,0,0,0,0,0,5949.446
"CFC",1298.389,106.141,16.874,0,1.877,7.423,368.094,3.89,3369.148,315.748,1095.449,576.265,47.804,3904.313,11854.408,903.873,769.229,252.186,198.323,2445.71,10534.522,1042.313,2909.6,178.796,11.809,439.584,1460.045,5249.256,694.842,6065.524,23437.555,4574.952,231.317,0,2110.612,373.562,2095.618,837.827,4560.037,4989.178,12381.113,32791.148,12555.659,5403.392,15613.652,673.159,7683.244,2136.522,1402.923,0,0,0,0,0,0,0,0,0,0,189972.905
"NOPS",2678.767,87.646,10.562,0,1.061,2.363,33.694,4.358,1329.547,115.572,598.542,171.496,71.73,2369.665,10206.572,228.403,224.932,92.543,124.144,1263.299,3852.643,569.326,1372.38,19.675,28.225,199.055,967.965,2140.417,43.038,6386.883,31238.763,1266.2,40.157,744.433,648.353,280.961,2728.551,156.634,761.171,1250.744,20867.108,17707.6,9617.311,1905.107,0,70.724,4456.418,1022.216,1861.852,0,0,0,0,0,0,0,0,0,0,131818.806
"OUTPUT",12434.78,1214.118,74.177,0,9.396,51.338,2411.975,39.886,61104.465,4123.351,11491.309,6546.986,416.376,40418.901,147986.588,9279.548,8328.295,4144.843,3146.354,25543.617,78901.496,21879.535,34439.83,1971.005,173.469,5530.789,22402.658,87707.228,7309.454,98857.696,261680.002,47758.928,39555.295,20664.903,29547.248,10209.384,26741.972,9044.704,18023.947,52872.275,124367.193,100243.404,146559.031,56525.008,94539.229,8059.573,95016.738,24355.041,22787.429,2687.96,0,0,0,0,0,0,0,0,0,1889178.724
