"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_K",825.509,20.007,173.456,26.037,48.957,51.272,13.566,4.24,2006.413,153.307,8.106,76.082,216.654,301.518,29.098,31.706,71.05,29.871,36.751,17.89,205.621,77.229,32.002,43.308,4.579,27.057,77.271,454.038,87.861,1337.803,3740.113,233.157,27.523,155.105,231.672,31.261,167.98,45.596,365.749,119.202,5466.237,1572.464,460.63,512.422,998.981,141.95,83.147,258.588,112.327,0,15994.602,9.659,11979.026,194.941,0.549,72.361,9.324,2673.999,-3933.119,48213.707
"TTL_L",63.139,5.299,19.657,7.615,10.54,8.538,5.545,0.696,637.628,106.675,3.053,28.543,47.047,65.478,9.041,9.353,20.373,6.207,8.373,7.954,64.986,23.021,9.853,16.288,1.801,8.222,43.284,82.809,13.929,712.201,3602.13,90.876,8.706,35.756,247.375,31.408,415.539,60.497,399.839,169.926,854.234,607.836,373.87,495.172,580.92,200.541,114.644,312.548,188.374,0,15573.918,39.832,1335.538,267.798,0.32,314.055,49.356,428.152,-410.103,28436.205
"TTL_M",104.585,2.302,12.83,5.141,6.813,8.263,3.171,1.106,503.943,33.022,1.494,12.385,22.508,63.422,11.452,6.525,12.533,4.162,3.801,3.231,70.107,16.657,6.831,16.627,3.271,8.567,15.775,67.805,14.853,466.564,879.415,21.51,4.306,17.668,44.468,4.302,43.733,30.708,143.765,64.025,345.447,91.443,343.861,188.94,260.224,49.478,26.911,79.825,28.603,0,1221.912,43.832,448.995,719.063,4.767,33.593,1.473,7130.307,-4246.765,9535.555
"TTL_N",203.941,9.679,39.935,16.495,32.849,31.48,12.86,2.021,1081.368,74.433,5.346,41.978,69.266,126.243,20.556,15.911,41.942,10.002,10.773,8.413,76.299,38.796,18.597,27.085,1.972,17.599,45.233,256.326,81.277,909.415,2607.499,115.748,19.04,116.531,331.771,38.811,174.555,67.066,492.937,228.231,1080.891,464.119,519.528,2064.712,1325.928,348.881,139.914,418.387,85.284,0,772.121,7.898,718.223,242.363,1.429,59.845,0.672,10526.876,-3542.472,22754.875
"TTL_O",67.004,4.348,8.492,2.904,1.471,3.831,1.337,0.296,186.387,16.735,1.944,7.651,8.524,23.287,3.833,2.618,5.077,2.245,4.162,2.18,10.364,6.323,2.79,5.676,0.355,2.882,7.384,51.317,18.039,227.054,285.576,41.7,2.428,9.174,26.706,4.047,20.301,6.586,56.052,13.208,107.668,63.923,51.432,63.726,362.078,31.115,15.601,46.776,11.64,0,12020.363,22.484,15442.556,46.24,0.44,11.745,0.44,88.792,-67.544,29471.766
"TTL_P",13.253,1.433,3.728,0.344,1.002,1.421,0.698,0.086,45.296,2.743,0.433,1.482,6.549,6.91,1.922,0.662,1.945,0.948,1.419,0.601,9.123,3.471,1.338,1.458,0.182,1.907,2.741,12.818,4.963,39.739,102.541,7.496,1.138,11.263,12.748,1.219,5.097,3.501,51.094,24.219,102.598,11.438,43.127,70.504,229.254,244.035,15.035,24.561,6.77,0,14940.356,410.423,825.978,87.132,0.14,266.923,12.082,37.527,-316.282,17402.533
"TTL_Q",5.479,0.529,2.52,0.868,0.273,0.518,0.083,0.023,26.638,1.682,0.136,0.826,1.603,3.78,0.668,0.517,1.481,0.27,0.351,0.399,7.223,1.285,0.464,0.721,0.071,0.33,1.22,3.076,1.322,18.168,44.494,3.887,0.176,1.421,2.18,0.632,4.444,1.1,4.391,2.588,15.786,2.437,5.567,9.855,51.876,10.74,227.489,6.706,3.923,0,6958.162,304.03,1386.395,31.719,0.76,67.515,7.766,11.541,-104.251,9145.851
"TTL_R",5.01,1.312,1.952,0.218,0.166,0.212,0.144,0.02,41.118,3.405,0.44,1.192,1.226,3.992,0.32,0.5,0.872,0.238,0.356,0.31,3.528,0.893,0.455,0.736,0.098,0.445,2.175,3.234,1.686,19.138,99.888,2.874,0.53,1.611,3.61,0.659,12.547,29.279,12.871,3.868,21.089,7.054,32.003,23.262,56.024,18.207,2.789,454.042,21.64,0,5109.029,418.367,1072.24,54.521,0.18,144.987,18.339,801.107,-335.934,8182.078
"TTL_S",9.923,0.687,21.637,0.766,0.439,0.597,0.502,0.094,69.421,6.414,0.354,1.225,2.589,6.253,0.51,0.501,2.784,0.705,0.586,0.344,7.502,1.133,0.403,0.778,0.086,0.445,2.392,4.23,2.327,17.454,120.307,6.565,1.534,2.493,10.754,1.279,52.378,8.098,13.807,6.389,59.93,15.891,23.649,67.294,74.546,17.014,52.81,39.532,256.892,0,4796.735,188.587,47.325,13.189,0.41,77.664,9.896,58.571,-97.553,6089.062
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",46.907,1.396,24.59,2.29,1.409,4.159,1.521,0.159,54.931,9.515,0.54,3.951,93.647,60.406,2,3.28,6.331,5.601,5.472,1.887,72.151,11.838,3.945,13.841,1.324,4.537,6.515,43.049,2.393,110.438,116.185,41.142,6.406,37.501,11.139,1.685,5.758,1.547,16.786,5.363,11.171,3.085,7.651,15.423,28.676,4.903,6.975,5.759,4.877,0,468.799,0.037,78.515,227.439,39.89,270.332,0,0,0,2017.069
"TXS_INT_FNL",576.707,18.659,319.669,23.889,15.785,49.082,18.879,1.925,112.696,67.175,10.902,38.999,17.459,54.206,12.972,34.106,62.806,29.992,16.432,8.271,95.463,55.394,19.307,47.48,2.437,16.532,48.814,-33.374,35.916,960.807,1460.615,572.708,7.396,22.883,152.296,25.9,180.565,22.948,175.451,59.626,224.532,71.834,118.293,207.58,461.896,85.284,68.512,106.962,66.668,0,13397.402,26.179,2059.291,2902.169,255.842,0,36.448,806.489,0,26315.154
"TTL_INT_FNL",25351.843,2519.5,3985.407,643.012,416.52,1001.6,368.946,34.246,86748.19,3268.681,1047.561,1747.458,9789.599,16342.604,669.035,1392.588,2163.161,2046.56,1762.164,697.204,15954.427,2559.135,1070.412,2117.448,383.936,1077.546,1945.647,13183.94,1292.068,34511.823,43249.842,5226.448,1141.114,3629.906,3264.802,463.822,5664.373,822.047,7932.399,1954.766,10929.502,4388.811,3836.569,7330.733,10706.105,2647.732,2331.569,3508.852,2122.519,0,301541.24,1535.511,60724.754,96171.592,4136.089,3950.527,599.794,110858.581,-172831.885,763930.376
"VALU",26608.096,4133.447,4521.741,1203.744,927.488,1686.515,879.064,28.534,35969.97,1871.318,542.046,959.958,1790.362,7864.564,635.25,668.176,1623.49,682.541,693.808,510.871,6009.13,894.772,758.364,641.07,184.731,537.944,2293.149,10602.238,1902.02,27070.565,66828.941,7332.581,865.215,1546.966,3537.065,546.664,6639.134,1031.278,10702.247,3199.802,37284.215,24045.968,5698.987,15424.147,18765.668,14754.805,6814.284,4673.228,3966.543,0,0,0,0,0,0,0,0,0,0,378352.705
"LABR",8919.284,1831.598,1542.596,68.312,51.972,394.508,130.499,14.731,10870.23,543.671,136.599,294.445,432.904,2189.424,169.551,194.837,492.654,86.798,146.546,155.727,1691.452,261.328,221.216,170.938,23.588,204.616,674.45,1455.628,485.472,10432.812,25106.587,2869.848,267.788,538.984,1075.513,208.028,2516.879,378.422,3558.473,1369.697,12598.484,6580.387,2148.204,7404.949,15641.113,11334.733,1876.323,856.979,1662.508,0,0,0,0,0,0,0,0,0,0,142282.287
"OTXS",122.854,241.042,4.584,5.34,7.338,8.04,20.378,0.029,604.179,31.369,5.265,17.526,32.511,148.816,0.644,9.232,30.643,0.692,0.703,8.91,91.814,18.258,14.919,10.403,3.958,10.401,39.865,186.005,24.922,724.579,1372.207,185.755,0.877,1.568,3.585,16.877,111.416,8.215,10.849,156.383,356.735,24.375,129.498,1458.949,289.708,68.971,62.754,77.213,201.164,0,0,0,0,0,0,0,0,0,0,6962.321
"CFC",1927.926,281.722,537.364,302.101,158.513,258.636,162.741,1.377,3225.888,145.656,45.096,88.443,153.941,858.076,59.86,71.042,173.188,59.607,52.725,36.263,781.403,60.14,55.134,87.1,3.331,60.143,129.933,1904.705,310.344,1140.378,3240.457,812.838,148.419,0,448.661,17.225,294.942,107.731,2968.466,265.269,1512.454,6060.293,334.123,1259.724,2834.847,1111.168,241.528,407.375,136.653,0,0,0,0,0,0,0,0,0,0,35334.949
"NOPS",15638.032,1779.086,2437.197,827.991,709.664,1025.331,565.445,12.397,21269.673,1150.622,355.086,559.544,1171.006,4668.248,405.195,393.064,927.005,535.444,493.834,309.971,3444.46,555.046,467.095,372.628,153.854,262.784,1448.901,7055.9,1081.283,14772.795,37109.69,3464.139,448.132,1006.414,2009.305,304.534,3715.897,536.91,4164.459,1408.453,22816.542,11380.913,3087.161,5300.524,0,2239.933,4633.679,3331.661,1966.219,0,0,0,0,0,0,0,0,0,0,193773.149
"OUTPUT",51959.939,6652.947,8507.148,1846.756,1344.008,2688.115,1248.01,62.779,122718.16,5139.999,1589.607,2707.416,11579.96,24207.168,1304.286,2060.764,3786.651,2729.101,2455.972,1208.076,21963.557,3453.908,1828.777,2758.518,568.667,1615.49,4238.795,23786.178,3194.088,61582.388,110078.783,12559.029,2006.329,5176.873,6801.867,1010.486,12303.507,1853.324,18634.646,5154.569,48213.717,28434.779,9535.556,22754.88,29471.773,17402.537,9145.853,8182.08,6089.063,0,0,0,0,0,0,0,0,0,0,735596.878
