"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_N",18.975,0.439,1.015,0.067,73.716,4.927,6.41,0.889,5.407,5.647,0.792,3.316,7.176,1.921,1.388,1.881,3.755,0.897,0.866,3.539,8.776,3.826,4.847,7.317,0.859,1.138,6.799,6.107,1.352,22.759,32.521,18.016,4.985,7.304,13.699,2.181,1.374,8.719,47.12,11.896,50.133,20.242,36.384,21.832,8.435,2.794,4.655,2.364,3.467,0,207.953,0.67,190.375,60.705,0.13,0.555,4.155,530.499,-304.252,1195.716
"TTL_O",2.142,0.137,0.17,0.003,1.202,0.633,0.292,0.019,0.618,0.4,0.366,0.174,0.505,0.129,0.064,0.085,0.271,0.583,1.008,0.174,0.168,0.115,0.138,0.214,0.023,0.027,0.276,0.33,0.075,1.363,1.294,1.168,0.184,0.279,0.413,0.046,0.137,0.271,1.163,0.208,1.481,1.003,0.958,0.271,0.703,0.1,0.211,0.118,0.137,0,26.104,0.617,2742.054,11.904,0.02,0.109,0.308,4.432,-6.131,2801.266
"TTL_P",0.566,0.04,0.073,0.001,0.737,0.059,0.08,0.005,0.176,0.121,0.102,0.063,0.197,0.041,0.026,0.029,0.054,0.021,0.02,0.043,0.12,0.06,0.059,0.064,0.01,0.015,0.116,0.081,0.019,0.288,0.487,0.289,0.077,0.35,0.203,0.029,0.044,0.152,0.984,0.286,1.154,0.202,0.684,0.253,0.419,0.445,0.13,0.053,0.08,0,68.397,5.782,1326.066,8.415,0.01,2.476,10.102,2.153,-9.018,1423.99
"TTL_Q",0.829,0.031,0.175,0.003,0.613,0.071,0.04,0.005,0.29,0.301,0.064,0.08,0.155,0.067,0.055,0.054,0.121,0.023,0.021,0.099,0.159,0.078,0.073,0.108,0.015,0.012,0.152,0.076,0.025,0.435,0.64,0.421,0.039,0.096,0.11,0.026,0.09,0.134,0.338,0.129,0.836,0.189,0.47,0.161,0.491,0.119,7.329,0.062,0.123,0,143.874,5.978,2012.4,2.341,0.02,0.626,6.8,1.43,-2.108,2187.394
"TTL_R",1.633,0.065,0.139,0.001,0.471,0.048,0.075,0.005,0.493,0.347,0.131,0.1,0.165,0.079,0.035,0.058,0.08,0.021,0.021,0.077,0.146,0.062,0.079,0.112,0.021,0.016,0.217,0.095,0.034,0.474,1.224,0.392,0.109,0.139,0.173,0.029,0.153,3.053,1.182,0.204,1.104,0.459,1.594,0.345,0.572,0.206,0.142,3.413,1.161,0,160.364,17.192,299.346,10.473,0,1.345,16.437,22.459,-16.741,531.83
"TTL_S",2.508,0.082,0.51,0.01,6.328,0.749,0.9,0.066,0.849,1.349,0.209,0.351,1.071,0.252,0.118,0.172,0.671,0.19,0.12,0.53,1.082,0.304,0.356,0.484,0.069,0.071,1.089,0.466,0.254,2.499,4.859,2.708,0.659,0.89,1.307,0.189,0.437,1.807,6.496,1.746,14.725,2.837,6.144,2.272,1.717,0.613,3.15,0.82,6.198,0,428.903,116.881,95.665,16.114,0.1,0.72,9.045,3.618,-2.642,751.689
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",-0.977,0.023,0.196,0.021,8.561,1.583,1.727,0.097,-0.207,14.155,0.182,1.52,18.226,2.214,0.437,1.283,1.791,0.984,0.349,1.228,2.066,1.746,1.413,3.368,0.191,0.318,2.497,1.778,0.206,6.859,4.099,15.33,3.429,8.449,1.637,0.245,0.341,0.5,1.656,0.361,1.684,0.731,1.705,0.783,0.91,0.208,1.187,0.231,0.441,0,67.395,0.01,6.483,45.513,2.112,2.508,0,0,0,241.784
"TXS_INT_FNL",2.708,0.026,0.697,0.033,16.855,2.275,2.399,0.143,1.773,50.789,0.759,2.909,1.713,1.677,0.83,4.562,5.269,1.331,0.55,2.739,8.069,5.452,4.879,28.148,0.665,1.2,15.826,0.837,0.497,30.896,17.648,17.186,1.011,1.148,2.402,0.354,2.684,1.497,4.297,0.935,5.469,3.038,5.892,2.204,2.724,1.311,5.164,1.322,1.669,0,405.63,0.092,21.472,397.719,18.646,0,4.362,88.638,0,1211.019
"TTL_INT_FNL",22871.546,481.029,4500.642,5.304,2447.039,457.055,589.334,21.561,7848.214,4504.07,683.436,681.368,1988.933,1014.848,389.118,652.957,858.365,583.366,577.573,705.385,700.842,513.67,575.186,950.427,78.155,103.399,1066.954,472.298,79.519,4091.433,4957.625,1780.75,862.161,765.858,574.638,81.443,2044.165,408.593,1355.096,197.506,1289.135,735.291,1001.395,570.542,940.467,295.641,824.964,301.379,360.88,0,32369.942,164.637,10520.569,17755.481,389.289,36.643,424.198,16686.775,-17554.751,140633.339
"VALU",19783.91,542.407,4035.405,3.413,1749.558,332.163,320.675,17.177,2888.938,2173.756,320.787,318.895,527.591,393.24,229.896,259.465,427.127,215.948,190.77,354.705,325.13,208.094,300.713,414.919,48.147,57.08,593.687,286.502,65.414,2150.897,4843.865,1203.889,458.816,345.185,419.115,73.859,1414.279,263.586,1102.281,179.962,1285.54,1660.586,954.533,625.175,1860.8,1128.35,1362.431,230.451,390.81,0,0,0,0,0,0,0,0,0,0,59339.921
"LABR",4327.791,163.822,1272.754,1.065,208.659,114.987,127.521,9.026,1575.744,1375.742,152.612,180.455,77.31,156.337,102.34,152.408,234.212,108.248,104.234,209.72,169.047,123.926,177.964,232.899,32.453,26.331,360.391,72.243,31.978,1063.785,2167.222,681.34,204.028,192.766,197.093,54.46,766.19,147.536,359.08,119.87,488.885,87.829,522.434,366.107,1373.542,949.146,1045.906,122.434,217.489,0,0,0,0,0,0,0,0,0,0,23009.357
"OTXS",-1286.465,22.839,133.784,0,199.357,0,20.623,0,157.966,43.927,4.297,10.166,35.017,22.241,1.571,7.575,25.623,0.124,1.243,7.568,0.262,11.702,13.578,16.457,1.287,4.184,15.932,0,1.155,179.39,520.64,13.964,0,36.051,11.728,4.255,105.165,0,9.184,0.179,106.408,50.243,18.065,26.395,0,0.993,16.55,13.259,21.025,0,0,0,0,0,0,0,0,0,0,605.509
"CFC",2490.152,62.547,795.401,1.384,503.911,84.272,100.395,1.47,467.227,313.394,47.926,52.762,79.018,74.104,38.24,49.594,81.236,34.667,26.715,46.172,72.649,26.028,40.388,99.498,1.684,10.79,62.75,84.194,17.95,166.87,429.346,226.858,126.936,0,90.846,4.522,116.332,47.657,426.232,26.264,96.142,594.569,101.193,84.894,487.258,133.409,94.756,37.156,24.885,0,0,0,0,0,0,0,0,0,0,9082.641
"NOPS",14252.432,293.2,1833.465,0.965,837.631,132.904,72.136,6.682,688.001,440.693,115.952,75.513,336.246,140.559,87.745,49.889,86.055,72.91,58.577,91.244,83.172,46.439,68.783,66.064,12.723,15.775,154.614,130.065,14.331,740.853,1726.656,281.727,127.852,116.368,119.448,10.622,426.592,68.393,307.786,33.649,594.106,927.945,312.841,147.779,0,44.802,205.219,57.602,127.411,0,0,0,0,0,0,0,0,0,0,26642.414
"OUTPUT",42655.457,1023.436,8536.046,8.717,4196.597,789.218,910.009,38.738,10737.152,6677.826,1004.224,1000.263,2516.523,1408.088,619.014,912.422,1285.491,799.315,768.343,1060.09,1025.972,721.765,875.899,1365.345,126.302,160.48,1660.641,758.8,144.933,6242.33,9801.49,2984.639,1320.977,1111.043,993.754,155.302,3458.444,672.179,2457.377,377.468,2574.675,2395.877,1955.928,1195.717,2801.268,1423.991,2187.395,531.83,751.689,0,0,0,0,0,0,0,0,0,0,139180.479
