"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_N",152.217,8.074,7.308,0,61.598,0,26.692,18.773,403.988,24.993,22.943,43.458,67.842,78.899,86.393,50.893,70.118,16.537,7.014,145.735,57.977,51.103,358.329,12.619,15.138,7.665,179.709,306.685,188.414,1145.242,1681.765,301.145,2313.436,91.465,297.237,88.506,268.756,194.846,233.579,447.639,707.613,803.079,1026.715,1812.51,589.092,402.674,388.918,213.347,126.932,0,3492.241,0.058,1170.023,85.547,31.131,73.051,171.596,6690.147,-5622.395,21697.007
"TTL_O",62.438,2.561,1.828,0,3.724,0,2.853,2.219,102.343,7.021,9.047,11.039,16.079,18.605,21.328,10.085,11.691,4.3,2.73,40.731,7.795,10.805,64.543,2.61,2.717,1.284,32.943,102.133,45.767,314.942,355.059,121.111,370.467,11.518,62.301,13.521,48.012,24.042,40.174,67.909,136.638,254.302,186.471,112.465,346.597,69.185,71.259,47.002,30.525,0,261.638,3.78,22148.362,221.719,1.91,14.401,6.103,494.093,-511.144,25925.583
"TTL_P",11.412,0.662,0.634,0,2.45,0,1.269,1.004,25.902,1.475,1.617,2.843,9.251,6.184,11.862,3.975,4.376,2.02,0.917,9.991,5.749,5.638,28.71,1.235,1.544,0.826,14.658,23.711,10.342,54.002,100.833,16.342,131.929,5.668,17.142,4.094,11.829,13.894,31.804,114.422,101.11,38.475,245.257,75.988,166.958,371.518,54.813,18.942,15.921,0,1847.129,2024.972,16634.392,943.267,0.2,325.672,79.217,1152.082,-717.08,24071.048
"TTL_Q",10.403,0.907,1.024,0,1.419,0,0.32,0.359,31.685,1.631,1.202,2.395,3.978,4.95,10.137,3.947,7.434,0.941,0.586,15.368,4.026,3.656,18.275,0.611,1.096,0.28,12.012,12.891,10.05,53.656,104.023,22.393,37.898,2.205,9.446,4.287,24.175,8.454,5.514,17.163,44.865,20.164,69.924,35.362,137.739,59.847,1199.309,14.403,22.034,0,5571.6,792.319,38644.715,23.429,1.19,82.229,147.566,46.998,-167.454,47197.032
"TTL_R",4.552,0.491,0.383,0,0.636,0,0.506,0.156,23.445,1.351,0.846,2.218,2.149,3.387,3.856,1.976,2.526,0.57,0.305,6.195,2.117,1.627,12.259,0.438,0.867,0.22,10.728,8.645,7.649,33.301,118.953,8.934,51.209,1.416,6.814,2.49,50.543,161.248,10.185,20.014,32.73,31.882,98.226,62.73,80.969,57.205,31.121,745.259,90.725,0,4604.105,532.093,1668.255,483.676,0.71,176.754,391.415,288.289,-1414.75,8526.595
"TTL_S",31.096,1.567,3.993,0,2.291,0,2.803,0.892,58.24,7.064,5.815,4.601,9.77,10.597,8.893,4.516,9.728,3.465,1.143,26.536,6.123,4.334,37.61,0.991,1.773,0.623,27.751,32.48,30.156,113.272,191.947,37.859,178.179,5.353,30.038,5.577,103.094,31.537,17.606,45.442,188.214,82.555,183.775,147.26,80.447,66.18,191.558,66.76,328.384,0,2553.01,1615.157,986.345,12.447,1.05,94.678,62.178,39.891,-181.593,7613.054
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698.775,0,0,0,0,0,0,0,0,698.775
"IMP_OTHER",12.584,0.673,2.284,0,2.158,0,1.707,0.678,-9.477,6.125,2.789,4.795,53.079,21.783,26.555,8.685,7.329,3.281,0.739,11.268,15.939,8.569,45.719,4.682,1.358,0.953,29.467,30.816,9.681,87.682,100.973,59.129,278.917,15.468,24.363,5.149,7.813,7.056,8.594,16.936,18.525,13.301,32.768,28.985,22.657,12.237,31.277,6.905,6.199,0,386.576,0.256,13.317,152.12,63.607,328.554,0,0,0,2033.581
"TXS_INT_FNL",415.337,9.944,38.083,0,51.05,0,38.208,12.561,533.098,63.691,34.382,84.923,123.003,149.849,97.463,113.231,186.818,95.654,25.503,189.957,77.944,72.736,478.834,29.5,18.272,8.138,292.488,-37.94,236.765,1426.804,1722.983,877.414,721.302,18.182,207.358,25.57,354.185,133.444,163.948,184.133,523.873,639.449,729.95,593.612,607.449,374.211,774.849,183.429,159.213,0,18905.701,75.041,895.692,8995.909,1157.281,0,779.04,1103.793,0,45773.305
"TTL_INT_FNL",10775.552,269.426,414.976,0,935.256,0,540.724,279.53,22694.545,1268.96,1503.312,1628.531,7251.555,4806.062,11223.691,2315.436,2901.332,1315.693,431.839,5748.923,3042.094,2128.947,15804.415,662.957,464.507,245.448,6815.755,10670.886,4735.729,36961.068,39779.528,8863.867,52338.166,2111.439,6884.055,1745.332,6872.653,4648.566,4078.54,9849.54,13443.547,14628.806,19579.956,12014.475,10399.675,5975.391,14491.572,3713.965,2892.251,0,163217.169,5117.288,87170.923,90304.342,6714.068,4816.303,6969.224,232024.383,-194124.728,794357.443
"VALU",2817.104,152.531,212.725,0,1675.06,0,641.479,399.402,4477.005,497.81,819.008,853.9,1038.31,3483.354,17650.882,1235.281,1631.859,487.559,153.883,3188.945,2979.344,1270.956,6661.015,342.654,131.91,148.202,4696.796,8423.97,2524.566,17602.005,43558.513,5279.138,31589.229,337.954,5294.512,944.058,5338.458,4780.656,2876.374,8336.325,16533.36,34289.643,22802.242,9682.535,15525.912,18095.66,32705.468,4812.631,4720.804,698.775,0,0,0,0,0,0,0,0,0,354399.765
"LABR",1494.588,169.188,113.758,0,14.611,0,173.816,260.892,3277.599,309.323,554.12,602.31,87.691,1110.034,3406.608,892.372,1075.625,258.967,115.79,2322.012,1485.561,837.315,4603.487,249.476,96.08,68.474,2422.674,1603.863,935.203,13159.157,28325.937,3910.754,1706.995,368.859,2732.103,864.141,4211.256,2734.71,1237.438,6141.422,8046.648,2839.317,15411.65,8575.315,12459.218,15285.677,31011.552,2789.23,3398.337,698.764,0,0,0,0,0,0,0,0,0,194449.916
"OTXS",-826.961,5.372,0.854,0,311.872,0,149.845,84.089,95.873,4.921,6.105,7.789,15.133,28.421,38.394,7.627,33.972,-6.199,13.391,13.747,4.475,2.055,22.115,1.865,-2.605,0.88,17.935,-166.086,40.591,147.192,44.795,-114.048,1.898,-0.948,64.279,41.26,-162.962,-5.831,9.254,9.946,1582.805,3863.883,-72.544,82.074,77.015,-45.082,105.92,-118.853,142.469,0.011,0,0,0,0,0,0,0,0,0,5558.005
"CFC",2652.209,90.391,162.597,0,729.476,0,291.497,54.868,948.602,76.039,117.234,171.69,107.987,606.219,4597.822,261.672,221.175,56.285,17.969,290.656,805.133,182.73,1561.902,41.98,25.487,30.918,696.597,2642.938,1668.305,966.855,3157.149,1474.269,2529.65,311.855,1313.153,80.547,385.999,1306.308,1721.794,2191.722,2881.051,13662.92,2496.633,1810.224,2910.822,2975.617,2382.567,1137.143,620.571,0,0,0,0,0,0,0,0,0,0,65427.228
"NOPS",-502.732,-112.421,-64.484,0,619.101,0,26.322,-0.447,154.932,107.527,141.549,72.11,827.5,1738.68,9608.059,73.609,301.087,178.506,6.733,562.53,684.175,248.856,473.511,49.333,12.948,47.93,1559.59,4343.254,-119.533,3328.801,12030.632,8.163,27350.688,-341.811,1184.976,-41.89,904.166,745.468,-92.111,-6.766,4022.855,13923.523,4966.504,-785.078,78.857,-120.551,-794.57,1005.111,559.428,0,0,0,0,0,0,0,0,0,0,88964.617
"OUTPUT",13592.656,421.957,627.7,0,2610.316,0,1182.203,678.932,27171.55,1766.771,2322.32,2482.43,8289.865,8289.417,28874.573,3550.716,4533.192,1803.252,585.722,8937.868,6021.438,3399.903,22465.43,1005.61,596.417,393.651,11512.552,19094.856,7260.296,54563.074,83338.042,14143.005,83927.395,2449.393,12178.567,2689.389,12211.111,9429.221,6954.914,18185.865,29976.906,48918.45,42382.198,21697.009,25925.587,24071.051,47197.04,8526.596,7613.055,698.775,0,0,0,0,0,0,0,0,0,746548.236
