"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C28",55.932,29.067,26.086,10.601,40.271,6.736,3.599,5.723,108.927,3.35,14.959,17.43,0.227,13.407,1.641,12.405,31.024,4.587,10.824,77.76,11.819,45.71,322.419,28.38,19.803,63.953,34.237,87.424,18.766,693.987,97.711,24.248,0.474,14.068,4.677,1.624,7.275,7.442,5.644,20.465,11.036,33.382,48.145,42.438,43.204,8.429,29.578,10.2,7.049,0,300.81,0.157,5.791,4574.45,74.437,0.563,1.152,969.452,-4018.883,4126.069
"TTL_C29",8.135,14.141,3.789,0.252,1.748,0.75,0.354,0.277,9.933,0.727,1.578,0.977,0.015,1.648,0.174,1.954,3.951,0.394,2.122,7.148,1.499,4.948,15.138,222.852,0.978,10.391,3.838,7.116,4.513,61.059,148.374,88.372,0.615,8.548,4.231,1.218,1.188,0.69,0.817,4.234,1.976,9.569,9.611,20.023,10.53,2.779,5.638,3.176,2.51,0,3471.949,0.007,0.429,2484.456,41.031,2.342,1.001,143.407,-5782.579,1078.543
"TTL_C301",1.058,0.213,9.16,0.046,0.461,0.049,0.028,0.049,2.798,0.081,0.267,0.239,0.002,0.297,0.049,0.309,0.208,0.05,0.163,1.281,0.378,1.718,1.556,0.442,81.442,13.628,1.501,1.498,0.218,14.384,3.235,2.118,4.596,10.203,0.929,0.052,0.368,0.248,0.268,1.138,0.398,3.321,3.018,0.96,18.132,0.384,0.781,0.4,0.508,0,521,0.039,1.195,215.602,3.524,0.006,0.192,110.034,-594.909,441.314
"TTL_C302T309",1.251,1.537,10.242,0.141,0.269,0.08,0.03,0.07,3.906,0.089,0.349,0.261,0.003,0.37,0.052,0.385,0.297,0.092,0.244,2.778,0.568,2.187,2.512,5.053,9.024,239.238,5.086,1.6,0.297,17.595,12.186,30.708,0.76,61.379,1.138,0.135,0.408,0.241,0.272,1.421,0.518,3.524,3.492,5.261,34.916,0.566,3.597,0.521,1.19,0,486.496,0.552,1.229,1248.993,20.479,0.042,0.169,133.948,-1064.084,1295.665
"TTL_C31T33",35.137,7.125,14.928,0.929,5.893,0.815,0.736,0.815,51.369,4.868,9.657,7.184,0.06,7.469,1.252,4.961,5.697,1.283,3.466,10.104,3.604,4.493,10.009,2.143,1.994,8.41,29.658,25.005,7.246,132.526,41.256,14.737,0.546,14.985,2.864,1.327,12.211,4.918,3.484,11.875,8.61,31.157,26.727,16.017,27.523,18.965,109.669,16.079,10.382,0,1883.369,0.085,5.163,672.793,11.527,11.073,19.227,563.706,-2216.083,1723.023
"TTL_D",390.514,31.756,79.394,17.172,77.74,15.792,11.051,2.731,712.684,29.028,54.32,148.75,1.584,138.176,9.922,66.899,135.661,32.627,88.182,114.142,16.995,25.99,33.413,12.398,5.208,15.415,21.008,2127.2,108.281,327.02,501.744,148.863,0.627,7.598,27.187,13.363,273.432,27.369,47.583,76.385,81.868,902.634,145.672,55.753,295.184,168.324,353.101,112.749,105.924,0,3971.933,0.109,3.63,126.697,0.058,0.628,1.006,16.295,-18.777,12297.993
"TTL_E",162.859,7.823,32.376,3.607,13.217,4.288,2.273,1.871,278.014,5.893,18.898,118.965,0.355,31.151,3.878,14.816,31.556,51.716,153.873,39.382,3.527,7.024,12.178,2.769,1.773,7.248,6.531,156.714,754.686,223.88,188.482,25.414,0.593,3.379,9.591,5.305,118.441,5.325,4.693,17.706,29.125,445.828,62.057,31.401,404.691,102.6,270.478,46.317,45.543,0,174.92,0.099,8.338,19.882,0.109,0.225,0.134,21.033,-10.014,4184.836
"TTL_F",336.586,135.786,79.286,9.644,28.602,5.915,4.416,7.078,180.555,16.051,29.328,24.91,0.381,25.258,4.129,16.853,42.395,6.272,20.24,87.062,9.358,17.962,29.583,8.238,5.805,10.489,30.315,488.624,127.674,15216.089,583.963,119.963,2.104,25.511,65.037,14.39,133.784,35.27,67.434,92.702,130.968,5874.853,533.627,107.929,1001.662,181.423,329.386,77.104,86.139,0,595.535,9.996,353.45,34511.736,1.926,3.856,13.268,271.495,-97.219,62132.178
"TTL_G",1826.642,287.483,420.617,23.002,97.466,18.757,15.652,15.021,4374.809,158.272,443.583,295.869,3.311,495.029,59.023,322.963,200.705,45.246,170.149,388.747,132.259,151.047,269.623,131.917,39.696,107.125,160.148,397.483,216.629,3155.095,2006.643,611.105,15.768,204.318,91.718,60.608,582.137,151.355,82.4,321.469,179.232,860.477,524.005,308.112,434.807,150.811,706.508,131.044,151.557,0,15570.623,10.266,639.119,4659.507,27.901,64.902,253.682,8091.674,-7899.98,43415.141
"TTL_H49",281.585,151.488,56.046,18.727,55.842,9.912,12.805,6.6,773.797,15.751,95.703,74.028,1.115,73.846,9.779,39.754,99.074,14.374,46.858,81.725,15.295,25.765,39.433,17.472,4.178,15.692,26.132,143.435,53.903,633.791,1087.515,582.273,2.851,37.614,102.149,94.06,67.436,31.11,13.737,43.633,55.981,169.742,134.83,88.812,173.167,74.147,187.703,34.978,54.935,0,1196.182,3.113,677.964,316.457,2,86.045,169.998,422.059,-971.744,7832.651
"TTL_H50",12.387,25.604,25.934,0.603,6.941,0.519,0.945,0.293,38.415,1.361,6.402,4.947,0.27,6.28,0.462,2.835,4.285,1.425,4.441,6.299,1.598,2.629,2.868,0.969,0.415,1.188,1.804,11.504,1.361,38.488,128.187,28.903,33.745,5.564,28.05,1.941,3.342,2.704,1.308,4.616,3.807,10.671,15.345,4.894,11.335,2.15,5.808,2.708,2.359,0,175.93,0.311,1.485,37.786,0.45,19.287,38.683,40.286,-270.375,554.751
"TTL_H51",73.585,40.804,21.342,1.395,37.289,1.432,1.829,1.383,165.603,7.261,20.291,18.106,0.345,22.07,5.233,14.793,16.392,2.728,12.394,23.501,8.075,16.83,21.696,6.895,2.624,9.302,11.795,35.765,11.453,272.503,432.994,43.327,1.227,628.804,89.764,77.974,35.449,22.14,17.354,98.1,142.582,217.811,224.34,79.257,242.695,48.3,123.248,47.006,67.711,0,2493.413,0.125,15.644,272.118,0.2,57.166,158.58,781.251,-2010.851,5292.443
"TTL_H52",114.827,52.828,71.824,6.823,20.826,3.768,3.021,2.979,364.51,7.923,45.513,34.241,0.776,31.097,4.543,16.26,27.348,4.799,20.6,34.87,6.647,13.156,18.051,8.478,2.268,8.656,13.008,53.593,18.599,266.296,1019.339,412.322,35.025,452.595,252.45,54.918,32.816,12.664,12.109,33.379,33.828,64.951,77.59,44.981,95.159,14.255,39.045,19.344,24.4,0,628.929,0.849,10.507,145.368,0.6,4.929,34.816,448.491,-280.669,5003.118
"TTL_H53",31.241,5.058,7.455,0.809,2.593,0.366,0.321,0.501,40.576,1.784,4.815,7.316,0.023,3.898,1.273,2.824,2.83,0.36,1.329,6.042,1.418,2.203,4.659,1.068,0.455,1.349,2.769,28.901,5.688,59.552,316.926,18.684,0.246,7.118,12.087,317.452,27.857,23.665,26.457,40.002,153.139,153.37,102.673,32.166,152.486,26.891,69.051,18.589,53.943,0,56.504,0.252,2.337,14.273,0.97,1.966,4.981,134.253,-151.544,1846.272
"TTL_I",72.684,16.647,19.42,1.044,5.531,1.76,0.846,0.731,211.04,4.825,14.997,9.324,0.091,14.966,2.658,9.466,6.282,1.137,4.525,16.479,3.684,6.496,9.635,1.822,1.145,2.949,6.186,20.375,8.276,169.011,152.399,37.443,1.167,31.424,10.879,5.072,56.288,16.51,9.126,55.505,57.458,96.326,109.077,41.857,117.535,44.608,119.954,40.749,54.538,0,7839.019,56.145,23.878,85.013,0.01,478.731,1018.909,363.456,-493.254,11073.854
"TTL_J58T60",18.578,4.731,4.734,0.413,3.13,0.597,0.329,0.458,154.416,2.621,6.599,14.309,0.048,11.311,4.938,5.382,4.577,0.782,2.994,8.572,3.901,6.116,6.119,2.361,0.879,3.862,5.261,19.864,5.072,73.671,247.027,16.77,0.405,10.251,4.795,4.481,55.433,660.562,90.82,157.125,68.071,207.61,480.724,48.028,93.759,78.153,63.799,90.756,65.631,0,880.961,6.327,4.733,491.027,1.74,6.526,9.015,480.272,-974.873,3726.553
"TTL_J61",8.471,3.336,4.628,0.625,3.262,0.26,0.28,0.281,27.817,1.116,2.928,4.262,0.031,3.149,1.342,2.04,2.487,0.361,1.483,5.529,2.735,2.813,3.92,1.059,0.405,1.386,2.449,18.124,3.995,61.178,109.744,13.759,0.381,5.698,4.799,5.519,19.293,45.037,107.111,216.543,65.878,119.058,86.892,28.118,81.996,16.868,48.041,15.642,21.283,0,1748.28,0.444,20.262,197.846,0.94,24.399,75.864,297.691,-257.42,3291.713
"TTL_J62_63",55.914,17.124,21.102,3.563,20.416,2.276,2.069,2.15,252.828,7.396,18.397,31.962,0.247,29.573,10.653,15.846,20.19,3.131,10.919,39.83,18.182,21.193,24.516,5.816,3.264,10.92,15.84,152.762,32.451,420.281,665.301,75.83,3.175,53.305,31.301,31.16,81.819,179.905,162.14,2500.99,456.087,634.442,585.015,193.441,429.208,112.042,245.827,76.661,96.337,0,560.972,6.213,284.096,2824.309,0.86,1.933,13.825,943.105,-3747.066,8773.044
"TTL_K",626.809,98.532,165.801,11.855,90.664,11.25,6.659,12.366,812.653,28.269,67.98,107.686,1.472,96.998,21.023,62.108,78.41,12.934,54.197,135.726,33.901,58.746,77.563,20.367,10.322,33.252,47.727,490.969,86.103,1365.281,1671.725,388.574,11.042,157.826,80.412,37.127,246.385,86.682,101.973,390.034,4571.714,4904.963,906.815,415.031,563.923,138.974,350.784,160.294,219.473,0,5140.116,14.369,342.848,301.239,1.38,23.441,78.436,762.865,-2078.282,24717.786
"TTL_L",99.549,43.993,33.738,6.093,42.17,4.466,4.165,4.895,398.416,15.065,31.048,47.373,0.368,32.18,10.007,25.43,32.112,4.448,18.34,83.6,17.403,25.665,32.624,9.763,7.261,12.906,34.703,124.929,39.761,1033.714,2256.421,187.363,6.08,82.7,94.912,46.412,633.459,112.608,129.88,493.103,449.467,3995.681,724.517,322.004,467.191,214.987,577.918,226.824,214.72,0,31267.437,328.592,1116.833,1627.827,0.1,101.787,239.436,614.217,-399.155,48409.507
"TTL_M",665.004,72.798,115.409,23.11,162.452,19.746,14.268,41.407,1958.836,45.6,91.535,157.457,1.865,185.898,67.041,119.956,139.559,22.535,65.461,275.25,116.492,108.858,143.858,57.385,25.46,75.341,96.025,900.53,159.302,5418.095,3490.225,297.907,10.132,144.269,152.112,47.061,555.344,343.078,321.555,1189.387,1372.888,5882.511,5184.86,821.545,1632.666,397.814,1014.616,378.096,528.369,0,1073.358,8.388,319.595,752.546,1.28,10.881,35.19,981.393,-2587.463,35706.134
"TTL_N",349.753,54.967,46.406,8.172,62.466,7.762,5.853,8.898,867.771,9.621,21.875,36.427,0.325,34.863,10.629,22.595,33.363,3.436,12.516,54.667,15.08,21.59,32.431,10.055,4.372,14.226,19.508,134.639,53.469,937.618,647.916,176.953,9.546,145.083,49.836,30.045,140.643,78.99,77.689,308.876,212.084,852.619,412.981,322.04,316.809,111.728,253.817,110.242,82.55,0,1143.11,13.814,183.918,251.114,2.08,19.401,48.074,1292.146,-1373.191,8816.269
"TTL_O",47.903,7.779,6.563,1.054,5.391,0.865,0.588,1.077,78.581,2.011,6.528,8.424,0.067,6.579,2.317,4.801,5.262,1.068,4.534,13.03,2.769,4.592,5.763,2.279,0.949,2.806,3.918,46.203,13.761,158.266,133.17,34.579,0.556,9.365,7.557,3.934,24.286,21.821,14.277,62.202,57.14,292.149,118.82,32.885,145.609,24.288,51.966,23.773,24.003,0,428.936,9.759,17085.118,58.528,0.2,3.802,10.675,63.715,-38.738,19150.101
"TTL_P",16.771,6.948,5.408,0.46,4.409,0.601,0.482,0.546,45.758,1.323,5.708,4.705,0.068,4.91,1.828,3.102,3.927,0.725,2.821,7.593,2.834,3.696,4.509,1.321,0.785,2.898,3.223,21.386,5.312,75.674,90.467,15.203,0.449,25.56,7.771,4.173,16.635,25.86,14.927,71.571,53.035,117.91,114.697,30.361,120.958,144.372,60.098,24.962,26.073,0,1763.494,166.549,9555.229,101.87,0.22,86.432,184.425,104.569,-112.98,13054.623
"TTL_Q",7.722,3.508,3.931,0.685,1.345,0.266,0.097,0.17,22.314,0.6,1.211,2.523,0.019,2.14,0.865,1.978,2.883,0.225,1.025,5.513,1.008,1.549,1.749,0.569,0.377,0.669,1.502,7.716,2.845,36.4,46.011,9.627,0.106,2.423,1.869,1.554,12.374,6.091,3.002,17.05,19.052,46.456,29.046,8.82,111.839,19.717,1675.579,10.804,21.371,0,5717.249,623.914,17885.633,21.364,0.11,21.864,73.344,18.409,-33.597,26484.484
"TTL_R",13.223,3.802,3.62,0.357,1.818,0.335,0.253,0.206,52.972,1.185,2.863,4.422,0.028,3.989,1.085,2.621,2.701,0.375,1.495,5.473,1.682,2.104,3.29,0.987,0.613,1.367,2.526,12.261,3.555,52.975,101.191,9.693,0.436,5.44,3.456,2.225,40.208,123.592,13.623,84.091,30.39,97.031,97.557,23.071,74.694,26.747,36.129,283.568,69.272,0,2901.998,170.765,802.583,101.858,0.54,46.929,177.351,359.058,-226.287,5641.388
"TTL_S",28.31,11.777,49.214,1.225,5.48,1.26,1.009,1.082,88.327,3.919,8.349,7.219,0.065,6.142,1.574,3.64,9.14,1.218,3.204,15.88,2.976,3.133,4.42,1.214,0.911,2.044,5.479,22.819,18.105,103.215,179.148,32.309,1.305,10.572,10.535,5.29,149.223,24.587,17.25,76.001,119.829,278.945,147.631,75.997,131.409,52.069,464.864,81.18,394.394,0,4030.905,1039.43,221.762,2.521,0,25.167,78.413,0.222,-36.806,8026.501
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.677,0,0,0,0,0,0,0,0,674.677
"IMP_OTHER",14.706,3.396,9.427,0.403,1.44,0.418,0.274,0.233,10.962,3.474,2.053,2.995,0.204,8.648,0.646,4.805,2.81,0.624,1.752,4.149,2.384,2.784,4.16,5.866,0.692,2.087,2.48,13.898,2.024,45.971,21.783,23.597,0.704,15.301,1.69,1.107,5.178,1.291,1.282,6.258,3.2,9.063,7.009,4.745,8.711,2.302,10.771,2.213,2.538,0,375.574,0.003,5.98,143.424,2.331,87.382,0,0,0,899.204
"TXS_INT_FNL",225.29,47.908,81.138,6.257,24.604,4.877,4.221,3.679,414.962,14.4,28.886,41.271,0.304,28.595,7.001,35.733,39.598,10.038,35.741,40.425,10.52,19.23,27.725,20.623,4.055,12.408,20.996,78.939,31.92,566.188,492.789,174.994,2.291,23.489,35.14,23.638,170.096,27.863,30.699,81.25,190.439,526.768,173.589,88.07,200.158,58.24,190.659,52.721,60.382,0,10671.236,88.292,1788.657,2332.985,13.528,0,327.903,343.873,0,20057.282
"TTL_INT_FNL",12074.611,2676.259,2876.92,198.778,1066.665,173.15,128.387,159.64,30192.194,744.116,2855.673,2058.274,55.089,2588.375,350.319,1704.855,1512.701,429.247,2240.498,3408.926,756.022,1139.439,1770.849,763.369,317.155,867.62,1030.749,7715.412,2004.852,42341.973,18335.142,4249.794,165.467,2525.659,1251.811,923.484,5266.897,2216.446,1465.487,6776.154,8697.753,27974.021,11636.719,3573.99,7979.38,2433.647,8346.228,2247.888,2710.924,0,139919.865,2567.589,52094.846,64123.322,346.302,1280.311,3300.057,53391.058,-68430.615,493571.744
"VALU",8994.133,1001.083,2208.49,95.155,1246.645,213.77,205.316,276.572,9617.419,540.924,1561.689,1024.837,23.755,973.935,197.243,969.184,1004.476,308.709,701.56,2117.544,583.58,588.403,2355.221,315.174,124.159,428.046,692.274,4582.583,2179.985,19790.216,25080.004,3582.858,389.284,2766.784,3751.307,922.788,5806.958,1510.108,1826.226,1996.892,16020.037,20432.769,24069.42,5242.279,11170.725,10620.978,18138.26,3393.5,5315.579,674.677,0,0,0,0,0,0,0,0,0,227633.509
"LABR",2060.35,263.35,1148.885,39.492,72.101,84.506,58.841,93.835,5811.86,307.173,765.705,554.383,8.19,487.088,90.966,537.387,425.829,155.755,302.243,1071.97,286.688,288.972,1062.616,201.578,121.117,270.62,355.316,1014.459,555.774,10151.095,13101.639,1803.702,83.867,599.486,567.88,247.086,3442.51,840.049,322.182,729.719,5427.592,1165.036,12244.023,3667.262,9010.519,8303.751,13873.604,1483.084,3423.576,674.677,0,0,0,0,0,0,0,0,0,109659.386
"OTXS",1045.874,-2.136,-40.104,2.761,62.786,14.064,12.86,44.134,1192.103,9.815,21.238,34.595,62.794,30.287,106.277,31.989,46.261,0,61.92,11.542,172.875,104.408,-181.06,-6.151,-6.048,0,-1.555,157.04,145.672,319.275,584.362,296.763,166.41,1412.889,1564.522,489.191,-13.352,-246.855,619.912,0,1329.252,-8862.085,63.976,13.629,281.282,61.418,114.353,682.458,8.127,0,0,0,0,0,0,0,0,0,0,2019.768
"CFC",865.095,140.241,412.344,52.88,1024.234,115.154,133.56,138.546,1614.437,67.583,181.956,171.254,0,220.258,0,151.21,132.431,61.373,119.216,181.672,123.966,194.944,173.898,71.961,3.811,65.992,59.555,877.603,705.139,1436.17,1509.962,924.852,106.033,292.015,1618.246,94.622,416.458,369.099,788.427,572.15,1471.309,10217.44,2152.578,332.536,1561.442,1608.071,931.283,514.062,797.281,0,0,0,0,0,0,0,0,0,0,35774.349
"NOPS",5020.417,599.326,686.917,0,87.071,0,0,0,997.955,156.261,592.475,264.428,0,236.116,0,248.435,399.739,91.519,218.044,851.939,0,0,1299.168,47.736,5.275,91.369,278.821,2532.092,772.797,7879.881,9879.402,556.936,32.918,462.088,0,91.812,1960.374,547.442,95.346,694.507,7788.112,17900.926,9604.054,1228.217,316.717,646.819,3217.33,713.397,1085.829,0,0,0,0,0,0,0,0,0,0,80180.006
"OUTPUT",21068.744,3677.342,5085.41,293.932,2313.31,386.92,333.703,436.212,39809.613,1285.04,4417.362,3083.111,78.844,3562.309,547.562,2674.039,2517.177,737.956,2942.058,5526.47,1339.603,1727.843,4126.07,1078.543,441.314,1295.665,1723.023,12297.995,4184.837,62132.188,43415.146,7832.652,554.751,5292.443,5003.118,1846.272,11073.855,3726.553,3291.713,8773.045,24717.789,48406.79,35706.139,8816.27,19150.104,13054.625,26484.488,5641.388,8026.503,674.677,0,0,0,0,0,0,0,0,0,472612.52
