"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_F",16.444,1.735,2.596,0.825,2.705,0.019,0.708,0.854,5.462,3.901,0.695,1.143,0.041,1.431,0.425,0.574,2.54,0.522,0.542,1.924,1.287,2.954,1.307,1.305,0.123,0.233,2.308,1.495,5.03,133.945,19.422,8.749,0.158,0.352,8.076,0.981,15.383,0.592,10.577,1.097,6.226,35.356,6.374,3.039,84.042,14.005,0.357,0.558,0.301,0,107.476,0.465,1.283,3348.452,0.086,1.285,0.896,14.17,-32.985,3851.847
"TTL_G",438.587,16.851,77.901,8.564,19.941,0.191,9.388,4.701,388.484,404.001,15.516,35.839,2.692,80.712,38.289,29.308,59.35,15.634,6.869,78.315,72.302,131.139,76.52,91.813,3.989,8.996,43.118,12.21,11.786,231.498,151.1,229.189,9.024,33.935,31.517,8.495,159.143,9.607,23.429,6.418,15.195,9.67,24.312,29.819,127.263,30.873,4.272,2.532,2.991,0,4545.146,0.889,68.939,415.846,10.998,21.635,31.187,1644.298,-3694.622,6367.603
"TTL_H49",141.234,14.344,22.914,14.528,31.23,0.184,12.722,5.821,163.532,65.248,9.451,17.918,2.712,27.945,8.507,8.281,45.301,8.718,3.56,31.605,23.849,50.019,24.976,25.917,1.297,3.349,17.814,14.224,8.827,104.955,304.569,313.477,2.715,5.191,113.058,51.959,64.755,10.884,15.529,4.226,24.205,5.883,23.097,26.071,124.947,47.963,1.645,1.978,2.206,0,1399.863,0.242,83.846,117.17,0.95,28.573,83.934,598.114,-631.897,3736.133
"TTL_H50",19.073,8.515,30.88,1.605,15.943,0.032,3.544,0.852,26.203,18.515,1.608,3.989,1.241,7.456,1.665,1.945,5.979,1.944,1.38,7.553,5.428,15.484,5.606,5.506,0.315,0.79,4.235,2.999,0.927,14.831,158.36,66.411,126.901,1.976,162.162,4.662,6.747,1.006,2.451,0.862,2.479,0.566,6.907,12.041,28.553,3.016,0.161,0.476,0.225,0,196.167,0.017,3.323,8.751,0.14,6.407,16.591,160.276,-859.337,334.338
"TTL_H51",11.751,0.699,2.407,0.323,2.755,0.007,0.373,0.244,10.489,8.736,0.643,1.383,0.472,3.004,1.003,0.98,1.953,0.559,0.489,3.112,2.667,6.339,2.912,2.905,0.143,0.388,1.779,1.147,0.557,8.816,14.015,8.714,0.46,10.661,11.515,4.966,5.555,0.658,2.301,1.201,7.949,0.769,3.928,8.93,20.048,3.408,0.164,0.293,0.22,0,179.214,0.013,1.692,1.653,0.05,18.995,61.771,294.926,-294.949,448.16
"TTL_H52",48.521,4.583,20.858,5.44,10.21,0.07,3.149,2.693,64.341,24.311,3.378,7.358,0.789,9.898,3.522,2.807,13.097,2.578,1.084,10.246,8.251,19.44,8.48,12.44,0.496,1.49,7.076,4.272,3.658,34.38,303.63,268.74,26.959,73.599,318.444,19.524,24.924,2.977,13.575,3.048,8.069,1.9,11.701,14.355,58.402,5.938,0.239,0.984,0.651,0,274.638,0.219,78.362,41.7,0.27,1.65,1.519,394.25,-352.955,1936.226
"TTL_H53",8.674,0.251,1.44,0.401,0.933,0.005,0.203,0.321,3.247,4.163,0.188,1.447,0.005,0.653,0.673,0.294,0.523,0.058,0.048,0.791,1.143,2.132,1.353,0.949,0.061,0.184,1.154,0.427,1.637,3.432,97.163,9.173,0.148,0.674,12.192,171.415,22.126,10.364,32.268,4.065,72.107,3.368,14.762,8.659,106.838,15.99,0.661,1.161,1.375,0,66.509,0,1.222,0.092,0.49,0.654,1.381,53.658,-9.667,735.638
"TTL_I",4.839,0.572,1.336,0.555,2.668,0.032,0.747,0.564,6.838,5.966,0.299,1.235,0.024,2.016,1.378,0.63,0.937,0.182,0.138,1.87,2.401,6.141,2.141,1.193,0.137,0.373,2.325,0.309,1.873,9.722,45.254,21.011,0.848,5.419,15.4,3.353,39.232,3.291,13.195,7.598,36.305,2.616,22.332,34.24,106.821,34.179,1.225,2.579,1.829,0,2732.135,5.927,18.322,0.789,0,159.128,436.885,0.229,-162.168,3647.414
"TTL_J58T60",0.945,0.031,0.119,0.026,0.153,0.001,0.027,0.051,1.624,1.163,0.055,0.646,0.003,0.339,0.208,0.091,0.137,0.029,0.027,0.228,0.591,1.176,0.274,0.266,0.021,0.09,0.302,0.049,0.217,0.784,7.342,1.11,0.045,0.146,0.633,0.446,3.678,12.298,4.108,2.263,4.21,0.571,13.326,1.539,11.232,13.453,0.125,0.462,0.272,0,215.373,0.408,6.605,25.902,0.01,2.168,4.915,52.109,-51.001,343.418
"TTL_J61",7.214,0.588,3.306,0.889,3.67,0.008,0.476,0.489,6.804,7.622,0.344,2.015,0.018,1.14,1.611,0.584,1.133,0.136,0.15,1.937,4.8,6.265,3.04,2.791,0.12,0.418,2.871,0.501,1.948,10.338,75.079,19.234,0.555,1.484,11.605,7.389,46.816,6.703,474.899,17.666,62.64,8.808,25.884,18.358,149.374,22.849,0.995,2.327,1.862,0,1011.033,0.067,4.776,2.55,0.04,8.114,23.343,236.212,-109.117,2204.77
"TTL_J62_63",3.134,0.207,0.967,0.478,2.108,0.007,0.36,0.311,9.172,5.534,0.218,1.769,0.022,1.781,1.963,0.557,1.226,0.182,0.142,1.759,5.773,7.303,2.236,1.629,0.144,0.476,2.078,0.756,2.565,7.779,52.786,9.884,0.499,1.769,9.745,5.187,17.96,9.378,57.724,90.107,68.064,4.523,26.105,15.451,94.711,20.344,0.52,1.439,0.807,0,37.929,0.241,5.095,214.175,0.09,0.647,0.331,149.31,-148.084,809.374
"TTL_K",61.224,1.827,10.71,1.725,12.866,0.054,1.234,2.709,35.764,20.492,0.929,6.206,0.281,6.492,3.801,2.481,5.03,0.903,0.883,6.45,9.815,20.207,6.901,5.702,0.437,1.266,6.292,2.63,6.144,26.539,125.127,47.769,1.704,5.86,20.858,5.324,51.306,4.529,30.616,8.311,434.074,88.496,28.69,26.476,121.832,21.109,0.71,2.504,1.75,0,1650.117,2.066,18.099,6.189,0.01,7.801,20.096,218.773,-324.98,2893.208
"TTL_L",1.174,0.098,0.295,0.128,0.77,0.002,0.114,0.112,2.674,2.58,0.072,0.543,0.101,0.432,0.256,0.162,0.359,0.053,0.049,0.621,0.823,1.348,0.464,0.475,0.058,0.089,0.808,0.303,0.275,3.062,37.704,3.974,0.127,0.32,4.93,1.151,26.184,1.14,7.335,2.507,9.892,5.716,4.92,3.692,15.558,6.413,0.248,0.659,0.408,0,1907.987,3.857,9.563,42.125,0,33.858,65.87,7.783,-117.924,2104.296
"TTL_M",24.817,0.64,3.059,2.166,11.989,0.046,1.664,5.883,41.087,16.644,0.535,4.426,0.08,5.941,6.678,2.215,4.223,0.608,0.412,5.703,15.483,18.618,6.644,9.812,0.604,1.813,6.832,1.883,6.329,76.338,126.303,20.365,0.86,2.59,19.004,3.224,50.439,13.002,53.922,17.817,74.522,21.723,111.191,25.481,197.24,30.875,1.035,3.195,1.795,0,187.647,6.923,101.119,330.009,0.33,3.62,10.715,441.611,-338.376,1801.352
"TTL_N",26.56,1.591,5.301,2.397,14.693,0.063,2.355,3.503,24.741,12.669,0.565,4.311,0.052,4.258,3.685,1.776,4.024,0.363,0.32,4.77,9.031,14.188,5.963,6.403,0.428,1.382,5.427,1.171,6.129,34.22,96.147,49.561,4.291,11.919,29.747,8.859,53.999,11.164,51.32,16.275,48.177,11.665,33.082,57.139,120.674,38.817,1.142,3.609,1.409,0,457.539,0.744,27.763,9.081,0.02,6.448,18.749,124.127,-114.673,1381.135
"TTL_O",9.708,0.411,1.039,0.385,0.774,0.008,0.231,0.406,6.83,4.16,0.25,1.213,0.012,1.033,1.019,0.433,0.691,0.112,0.145,1.554,1.179,3.418,1.207,1.505,0.098,0.283,1.021,0.52,2.211,9.151,23.437,16.805,0.397,0.751,5.144,1.38,10.629,1.091,9.16,1.588,13.048,4.956,6.345,3.913,88.962,8.352,0.252,0.861,0.39,0,130.629,2.166,6817.962,1.159,0.02,1.267,0.049,0.204,-20.482,7181.444
"TTL_P",0.603,0.037,0.128,0.014,0.132,0.001,0.032,0.025,0.473,0.249,0.012,0.077,0.002,0.151,0.123,0.053,0.076,0.015,0.015,0.104,0.235,0.424,0.132,0.093,0.012,0.04,0.134,0.03,0.143,0.369,1.555,0.777,0.127,0.186,0.646,0.11,0.609,0.192,1.786,0.729,2.334,0.188,1.343,0.664,11.663,14.987,0.055,0.097,0.052,0,1018.145,108.928,2228.104,0.739,0,28.775,25.214,0.129,-35.222,3416.848
"TTL_Q",0.169,0.005,0.028,0.01,0.031,0,0.007,0.01,0.101,0.123,0.018,0.023,0.001,0.046,0.059,0.017,0.026,0.005,0.003,0.038,0.219,0.377,0.14,0.076,0.006,0.01,0.073,0.007,0.016,0.279,0.202,0.143,0.008,0.025,0.081,0.011,0.078,0.012,0.105,0.041,0.056,0.024,0.09,0.045,0.334,0.068,0.011,0.005,0.005,0,43.146,6.428,61.114,1.358,0.05,7.278,16.867,0.147,-15.195,124.46
"TTL_R",0.402,0.007,0.046,0.01,0.035,0,0.007,0.011,0.379,0.411,0.011,0.042,0.001,0.072,0.037,0.029,0.037,0.012,0.009,0.145,0.066,0.181,0.115,0.091,0.007,0.015,0.06,0.006,0.02,0.369,0.281,0.201,0.009,0.034,0.057,0.015,0.239,0.045,0.096,0.05,0.103,0.037,0.129,0.089,0.455,0.115,0.005,0.067,0.011,0,55.499,6.539,11.162,0.893,0.01,15.633,20.887,38.15,-47.61,105.836
"TTL_S",0.253,0.009,0.055,0.009,0.033,0,0.008,0.007,0.221,0.354,0.022,0.038,0.002,0.056,0.024,0.021,0.034,0.008,0.004,0.057,0.086,0.126,0.051,0.046,0.003,0.007,0.056,0.009,0.023,0.21,0.386,0.243,0.015,0.049,0.163,0.025,0.289,0.026,0.165,0.073,0.269,0.032,0.114,0.093,0.389,0.14,0.008,0.012,0.035,0,74.015,26.369,2.141,0.678,0,8.372,21.803,0.977,-14.257,124.457
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.346,0,0,0,0,0,0,0,0,156.346
"IMP_OTHER",-4.563,0.385,5.188,0.463,1.273,0.013,0.442,0.351,-12.796,10.631,0.323,1.38,0.203,3.759,0.859,1.16,1.409,0.369,0.127,1.636,2.952,5.059,2.176,5.912,0.109,0.309,1.656,0.642,0.735,7.171,10.388,29.303,1.324,4.843,3.672,1.006,-0.372,0.36,1.718,0.476,1.732,0.441,1.44,2.008,10.384,1.947,0.122,0.147,0.162,0,150.111,0.014,0.919,18.015,1.031,29.151,0,0,0,309.673
"TXS_INT_FNL",-126.574,-0.969,-9.039,0.111,0.963,0.005,0.052,0.12,-119.407,77.946,0.968,2.616,-0.184,-1.996,2.487,5.123,26.124,0.493,0.211,5.949,11.93,22.404,11.873,48.649,0.693,1.642,8.511,-1.126,0.704,148.633,17.541,-42.226,-4.341,-8.815,-2.57,-0.61,-7.608,1.596,4.621,1.696,6.347,7.296,5.521,3.459,12.09,5.71,0.414,0.478,0.486,0,1863.289,0.789,12.372,445.11,10.285,0,50.606,555.611,0,3058.062
"TTL_INT_FNL",3168.599,279.918,600.566,170.948,555.676,2.091,108.803,91.022,3340.885,2017.095,185.782,283.908,148.915,658.013,194.546,181.687,625.31,178.706,115.146,659.49,513.143,1139.938,575.417,668.418,30.865,75.773,341.9,527.337,140.463,2193.779,2276.069,1782.248,198.28,254.361,904.469,328.436,1622.858,146.634,912.239,213.242,967.197,276.359,479.305,399.939,2124.428,516.213,28.211,37.964,32.074,0,34531.088,176.419,9851.788,6850.803,132.246,425.895,986.518,21178.51,-27642.225,79765.706
"VALU",3502.79,480.894,717.088,407.385,1288.331,5.778,227.642,96.937,1460.442,1581.891,176.92,220.529,12.991,333.651,216.082,119.26,580.574,90.267,64.988,580.122,290.882,818.664,430.838,353.175,21.933,55.401,284.344,510.729,182.767,1658.068,4091.535,1953.885,136.058,193.799,1031.757,407.202,2024.557,196.784,1292.531,596.132,1926.011,1827.786,1322.046,981.196,5057.017,2900.636,96.249,67.872,92.383,156.346,0,0,0,0,0,0,0,0,0,43123.147
"LABR",529.661,85.52,125.57,117.307,150.038,1.854,88.493,48.173,569.999,865.405,75.226,119.695,3.999,138.446,85.115,64.617,228.402,40.266,31.99,314.835,135.063,459.315,238.111,183.35,13.834,23.77,159.527,128.264,79.568,597.443,764.793,1045.765,55.799,109.25,457.753,300.936,683.657,103.244,384.083,378.181,920.94,86.188,685.94,556.768,3557.218,2660.035,65.753,35.04,50.013,156.346,0,0,0,0,0,0,0,0,0,18760.559
"OTXS",-88.813,31.093,48.596,0,57.1,0,4.958,0,0,294.249,2.74,2.833,0,1.367,2.613,2.976,9.839,0.981,0.933,12.583,3.314,30.333,13.796,10.161,0.575,2.255,6.955,24.505,19.986,0,15.462,9.006,0,8.585,11.446,9.881,2.207,0,4.128,0.238,0,20.718,9.967,16.867,0,-307.16,4.908,1.595,2.032,0,0,0,0,0,0,0,0,0,0,305.806
"CFC",339.25,42.538,111.043,142.783,299.145,1.198,60.306,6.418,180.758,204.662,20.907,29.599,1.54,50.594,28.545,18.754,85.233,11.548,7.223,60.046,53.524,81.445,46.199,71.214,0.582,8.431,23.635,125.87,44.732,96.813,270.097,302.07,31.487,0,182.971,19.591,124.497,29.004,428.673,71.129,111.09,536.693,109.7,106.751,1298.548,291.868,5.243,8.815,4.512,0,0,0,0,0,0,0,0,0,0,6187.272
"NOPS",2722.692,321.744,431.879,147.295,782.047,2.726,73.885,42.347,709.685,217.576,78.047,68.402,7.452,143.245,99.809,32.913,257.1,37.472,24.843,192.658,98.981,247.571,132.732,88.449,6.941,20.945,94.228,232.09,38.481,963.812,3041.183,597.044,48.772,75.964,379.587,76.794,1214.196,64.536,475.647,146.585,893.981,1184.187,516.44,300.81,201.251,255.893,20.346,22.421,35.826,0,0,0,0,0,0,0,0,0,0,17869.51
"OUTPUT",6671.389,760.812,1317.653,578.333,1844.007,7.869,336.445,187.959,4801.328,3598.986,362.702,504.437,161.906,991.664,410.628,300.947,1205.884,268.973,180.134,1239.613,804.025,1958.602,1006.255,1021.593,52.798,131.174,626.245,1038.065,323.23,3851.848,6367.604,3736.133,334.338,448.16,1936.226,735.639,3647.414,343.418,2204.77,809.374,2893.208,2104.145,1801.352,1381.136,7181.446,3416.849,124.46,105.836,124.457,156.346,0,0,0,0,0,0,0,0,0,76397.812
