"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_H53",4.672,0.234,0.873,0.018,2.046,0.01,0.189,0.25,1.92,7.22,0.014,0.838,0.015,0.664,1.592,3.025,4.018,0.764,0.429,0.25,0.444,0.886,0.155,0.082,0.463,0.587,0.584,5.864,3.491,25.988,161.139,23.454,1.881,12.38,15.077,97.763,4.053,24.098,59.901,8.9,133.585,17.609,43.655,15.826,33.187,9.22,13.272,12.014,20.088,0,453.423,0.097,1.897,3.81,0.03,0.782,0.336,3.439,-10.717,1227.783
"TTL_I",16.021,1.826,3.997,0.055,12.258,0.153,1.235,1.028,15.441,38.881,0.072,2.07,0.191,5.13,7.781,21.553,21.904,6.44,3.345,1.678,2.683,6.489,0.643,0.294,2.414,3.231,2.459,15.392,19.701,197.85,264.302,152.589,24.236,197.017,39.625,4.79,23.726,39.817,55.788,40.831,160.211,40.596,165.394,117.358,87.249,54.174,93.627,81.937,64.988,0,15841.319,9.243,27.484,50.985,0.22,190.228,102.495,20.762,-200.329,18162.871
"TTL_J58T60",4.668,0.299,1.01,0.007,1.856,0.013,0.142,0.186,6.978,13.182,0.02,2.593,0.026,1.641,3.502,5.749,5.707,1.737,1.032,0.328,1.101,2.328,0.153,0.136,0.757,1.484,1.18,3.393,4.036,29.62,89.551,18.042,2.216,13.923,4.979,1.51,7.086,539.072,170.697,30.582,44.062,19.241,295.968,18.986,20.649,33.883,14.389,59.724,23.466,0,2291.086,3.601,58.612,1909.586,1.1,2.591,1.468,162.612,-275.362,5658.183
"TTL_J61",12.458,1.322,5.133,0.125,22.911,0.051,1.317,1.171,9.384,37.146,0.07,3.507,0.143,3.409,11.667,17.742,25.529,5.041,3.874,1.862,5.347,7.76,1.081,0.732,2.781,4.094,4.138,21.754,18.062,238.72,444.569,149.454,16.896,64.202,44.849,15.263,26.847,124.179,2671.622,122.341,372.52,122.109,234.101,110.73,149.583,42.385,96.395,77.349,84.488,0,8962.809,0.171,9.809,112.293,1.339,9.7,6.052,300.241,-52.557,14788.072
"TTL_J62_63",8.391,0.626,2.308,0.009,1.723,0.007,0.148,0.128,8.946,22.283,0.029,0.669,0.026,1.034,2.112,4.811,5.243,1.81,0.764,0.331,1.252,1.455,0.139,0.095,0.584,0.737,0.699,3.645,2.722,29.564,45.432,10.501,1.994,9.657,4.401,1.051,3.337,13.339,39.134,54.22,39.567,8.569,29.421,9.939,10.306,4.959,7.565,6.705,5.785,0,194.739,0.369,6.268,2535.647,2.509,0.773,0.176,847.863,-253.532,3742.985
"TTL_K",121.105,5.128,20.501,0.331,114.608,0.465,4.524,9.369,52.516,117.15,0.228,16.276,1.271,24.486,38.145,98.453,147.738,38.13,27.276,7.636,15.82,33.855,3.164,1.859,13.538,16.266,14.572,140.753,76.442,826.489,1102.91,502.293,70.079,346.139,114.81,14.281,41.683,75.78,257.006,81.36,3197.737,1244.282,411.485,193.605,178.796,56.412,92.503,118.567,120.77,0,13224.443,3.897,38.66,161.939,0.09,9.324,5.158,451.979,-1025.018,23079.066
"TTL_L",11.94,1.447,3.782,0.076,19.243,0.06,1.386,1.146,16.705,57.806,0.081,4.26,1.653,4.899,8.882,22.565,33.954,10.03,6.202,2.679,4.367,7.608,0.751,0.558,6.042,3.976,5.653,36.136,29.598,323.133,894.81,138.348,16.862,61.231,83.426,9.765,69.271,64.389,189.787,77.357,259.443,358.377,224.441,94.455,71.773,53.788,90.635,97.456,81.316,0,19095.335,9.546,34.082,3649.962,0.31,40.471,17.696,148.132,-156.776,26402.306
"TTL_M",98.186,3.677,9.374,0.282,68.16,0.339,4.636,10.346,79.14,129.842,0.225,10.851,0.654,21.927,60.246,85.663,115.624,27.155,12.468,6.434,23.877,30.187,2.945,3.085,16.328,20.777,12.365,94.31,61.129,1326.835,1095.572,190.802,31.887,152.69,91.567,7.855,46.585,231.96,400.189,171.519,646.287,340.949,1278.816,216.796,194.545,87.788,123.688,161.805,119.432,0,1723.709,7.746,135.832,7607.848,5.28,4.327,2.699,2380.161,-1138.598,18656.803
"TTL_N",83.521,5.191,10.609,0.327,100.24,0.423,7.156,10.811,79.121,107.333,0.255,13.116,0.539,17.62,46.681,99.512,124.874,22.927,13.783,7.651,16.615,30.287,3.57,2.807,19.486,24.783,13.562,100.572,105.407,903.927,954.998,403.703,91.302,352.038,192.597,27.497,56.163,160.851,461.531,192.891,549.3,356.121,568.288,484.021,209.675,127.921,180.79,179.346,119.896,0,3389.117,3.913,72.739,569.695,1.079,7.709,4.947,875.103,-424.784,12141.152
"TTL_O",20.834,3.192,2.228,0.064,5.759,0.06,0.754,1.115,13.698,21.743,0.149,3.252,0.105,3.413,8.595,14.987,18.631,10.761,7.573,1.771,1.492,4.934,0.505,0.457,2.684,3.309,2.582,28.125,52.31,241.208,155.296,151.622,11.272,36.644,22.409,3.035,8.627,17.014,63.039,13.083,91.668,94.532,74.759,26.695,108.025,20.078,31.888,35.869,22.254,0,3648.81,12.824,12980.562,510.898,0.24,1.513,0.149,9.663,-20.543,18608.216
"TTL_P",4.769,1.142,0.979,0.007,3.81,0.021,0.384,0.293,3.99,4.995,0.043,0.578,0.073,0.993,4.102,3.689,6.929,2.67,1.941,0.471,1.362,2.617,0.233,0.107,1.397,2.078,0.783,6.777,7.144,41.601,49.472,26.929,4.97,44.663,10.468,0.966,2.265,10.377,56.529,24.909,75.104,16.542,64.388,25.896,64.985,153.771,27.781,17.859,13.554,0,8888.007,196.629,4216.009,78.613,0.09,34.393,6.22,6.737,-59.846,14164.258
"TTL_Q",4.671,0.911,1.722,0.049,2.525,0.019,0.089,0.197,4.478,9.528,0.03,0.771,0.029,1.094,3.557,6.93,13.347,1.197,1.064,0.743,1.013,1.896,0.156,0.123,1.227,0.796,0.99,3.806,5.461,45.413,53.349,32.668,1.27,9.795,4.207,1.202,5.025,7.478,10.204,6.656,34.654,8.454,27.456,10.908,42.821,18.356,1164.025,12.574,15.712,0,15870.742,186.983,5187.072,20.543,0.2,8.7,4.153,7.671,-12.723,22853.985
"TTL_R",6.838,1.754,1.332,0.01,1.291,0.008,0.186,0.124,7.556,12.238,0.067,0.898,0.024,1.05,1.259,5.432,6.426,1.257,0.938,0.461,0.757,1.195,0.152,0.115,1.483,0.923,1.481,3.51,7.59,40.752,86.187,19.811,4.508,11.311,5.605,0.982,13.198,185.209,28.161,8.345,31.269,18.899,78.199,26.001,38.285,25.622,11.577,824.357,118.744,0,7712.597,188.365,347.715,371.317,0.16,18.683,10.336,171.781,-40.072,10424.263
"TTL_S",15.421,1.654,8.773,0.05,8.866,0.076,1.214,0.979,13.657,44.522,0.079,1.893,0.098,2.802,4.757,11.271,25.922,6.54,2.866,1.623,2.551,3.063,0.375,0.258,2.282,2.153,2.474,10.062,29.635,118.882,169.485,74.238,13.381,40.292,22.526,2.873,31.91,39.332,71.427,33.086,198.649,52.147,126.209,62.577,44.361,30.92,138.209,72.009,325.527,0,7007.768,819.112,64.812,132.698,0.979,10.008,5.42,25.349,-17.585,9922.515
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",-50.702,-0.305,0.775,0.009,1.365,0.01,0.155,0.098,-41.804,137.906,0.006,1.41,0.153,2.146,1.284,13.079,8.557,6.39,3.238,0.939,0.97,2.497,0.26,0.265,1.225,1.427,2.163,2.691,1.828,42.448,10.03,17.073,5.578,23.836,3.168,0.377,-3.425,1.272,1.784,0.718,2.732,1.524,3.699,2.31,1.74,0.68,3.909,1.34,2.29,0,279.362,0.008,0.728,165.451,16.611,34.838,0,0,0,718.116
"TXS_INT_FNL",32.492,1.105,16.226,0.135,14.836,0.121,1.77,1.211,42.556,1265.344,0.475,13.562,0.145,14.045,22.106,272.859,106.747,26.836,10.93,5.858,10.026,26.687,2.456,3.909,10.43,14.879,28.225,11.897,34.676,804.029,297.928,148.104,9.123,28.574,20.004,4.803,58.581,23.265,32.285,13.302,43.326,43.232,76.7,53.615,68.158,25.761,93.026,65.974,60.359,0,8861.938,5.181,29.617,2277.12,110.524,0,8.1,611.971,0,15867.141
"TTL_INT_FNL",27083.988,3905.662,8773.498,11.077,1819.447,9.55,172.092,114.353,28100.642,53957.528,163.286,1153.29,321.702,1658.823,1682.33,10729.445,8786.008,5911.451,3577.544,715.038,616.961,1693.527,176.306,158.546,791.407,905.248,1200.148,6302.514,8148.642,47376.575,24229.806,10530.348,4666.453,7650.448,3306.782,532.629,7937.447,2559.335,5929.247,1320.627,7279.049,5052.383,6573.522,3822.725,4430.055,1973.37,6212.209,4154.352,3277.098,0,292927.325,1461.163,24543.095,132932.263,2247.534,509.064,258.433,49545.502,-79987.609,761891.283
"VALU",31476.801,7096.282,11022.718,22.967,4487.593,17.81,266.674,180.488,14306.803,52696.323,116.113,712.808,110.379,883.823,1964.548,7372.166,6247.187,2182.7,1387.369,580.122,579.717,1075.684,138.303,78.574,455.315,506.4,1131.945,5611.941,8538.584,41146.968,44409.312,12135.743,3352.762,2813.287,3967.064,695.155,10225.43,3098.85,8858.83,2422.359,15800.024,21348.485,12083.286,8318.431,14178.168,12190.892,16641.784,6269.914,6645.42,0,0,0,0,0,0,0,0,0,0,407850.301
"LABR",3345.703,1068.458,1738.119,3.477,246.795,3.071,58.211,54.775,4846.939,21765.077,30.933,249.565,7.334,191.507,474.317,2727.713,2145.4,618.959,449,215.1,173.376,418.632,52.659,27.387,210.482,136.705,440.142,657.399,2373.722,12402.647,11872.222,4163.244,803.372,1042.132,1053.946,391.466,3499.297,1033.351,1424.901,1066.453,3305.145,468.612,3968.912,3105.297,7456.46,8247.957,9548.72,2047.271,2319.529,0,0,0,0,0,0,0,0,0,0,123951.892
"OTXS",-4759.6,131.832,161.697,0,208.686,0,8.332,0,430.04,615.069,0.771,12.443,2.94,24.113,6.445,119.987,207.728,0.626,4.74,6.87,0.238,34.986,3.556,1.713,7.389,19.226,17.221,0,75.896,1851.072,2524.232,75.518,0,172.492,55.507,27.072,425.09,0,32.253,1.413,636.681,237.252,121.461,198.141,0.001,7.638,133.726,196.227,198.456,0,0,0,0,0,0,0,0,0,0,4237.174
"CFC",4199.089,864.048,2260.461,9.405,1339.752,4.656,83.537,16.239,2352.406,7694.017,17.986,119.807,17.476,171.717,338.76,1412.762,1193.796,361.741,200.449,77.49,131.121,137.377,18.948,18.641,16.849,97.582,123.52,1705.621,2345.982,3350.764,4124.77,2314.37,938.944,0,875.186,43.638,878.237,570.281,3457.036,356.619,1250.567,7965.952,1333.669,1153.575,3581.505,1371.886,1184.136,1030.036,445.21,0,0,0,0,0,0,0,0,0,0,63557.616
"NOPS",28691.608,5031.943,6862.441,10.086,2692.361,10.082,116.594,109.474,6677.418,22622.161,66.422,330.993,82.629,496.486,1145.026,3111.704,2700.264,1201.373,733.181,280.662,274.981,484.689,63.139,30.832,220.596,252.887,551.062,3248.921,3742.985,23542.485,25888.087,5582.611,1610.446,1598.662,1982.425,232.978,5422.806,1495.217,3944.64,997.874,10607.632,12676.669,6659.244,3861.418,3140.203,2563.412,5775.202,2996.38,3682.225,0,0,0,0,0,0,0,0,0,0,216103.619
"OUTPUT",58560.789,11001.944,19796.216,34.045,6307.041,27.36,438.765,294.84,42407.445,106653.851,279.398,1866.098,432.08,2542.646,3646.878,18101.611,15033.195,8094.151,4964.914,1295.16,1196.678,2769.211,314.61,237.12,1246.722,1411.647,2332.094,11914.455,16687.226,88523.542,68639.118,22666.091,8019.215,10463.735,7273.846,1227.784,18162.877,5658.185,14788.077,3742.986,23079.073,26400.868,18656.808,12141.156,18608.223,14164.262,22853.993,10424.267,9922.518,0,0,0,0,0,0,0,0,0,0,745304.816
