"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_J58T60",4.902,0.457,0.037,0.007,0.266,0,0.291,0.321,22.058,1.383,1.516,8.682,2.29,9.6,7.649,6.074,3.338,1.729,1.941,6.717,23.429,16.914,8.197,29.385,0.023,2.735,6.057,10.554,3.889,20.851,118.105,13.159,0.149,6.773,5.824,2.491,22.46,481.242,38.835,55.663,32.305,23.087,225.911,34.832,53.889,51.063,21.347,62.342,23.316,0,429.22,0.833,259.538,435.335,8.24,9.215,16.75,1474.361,-1105.029,3002.549
"TTL_J61",7.435,1.102,0.127,0.023,0.646,0,0.566,0.455,14.49,1.988,2.339,5.144,3.436,7.004,7.82,7.448,4.395,1.829,2.506,10.937,36.733,20.901,15.525,48.621,0.025,2.497,9.369,15.921,5.49,42.432,173.783,27.815,0.238,7.528,12.336,6.241,29.229,35.698,200.437,48.724,64.484,42.606,79.916,56.701,110.176,23.103,36.472,28.662,25.339,0,1398.105,0.012,2.202,64.997,4.57,34.478,99.006,278.702,-354.658,2814.107
"TTL_J62_63",23.082,2.585,0.255,0.077,2.358,0,2.642,1.95,109.087,7.973,8.807,29.879,21.039,59.305,54.789,41.401,27.55,13.423,13.388,57.423,218.564,123.326,66.169,181.715,0.164,16.259,40.866,130.61,37.74,166.54,749.656,91.599,1.321,53.495,61.863,25.954,72.195,134.61,139.978,1182.363,468.552,144.403,534.237,275.406,418.38,122.786,123.239,107.982,71.885,0,82.145,0.505,20.967,1554.995,16.12,2.749,5.948,3347.195,-3924.361,7345.134
"TTL_K",146.017,9.099,1.079,0.12,5.938,0.001,3.929,6.371,178.345,13.442,15.69,45.235,54.579,85.632,46.085,71.189,46.256,24.666,31.617,82.902,156.027,140.024,82.284,234.41,0.204,18.154,53.27,177.939,43.535,241.048,865.868,189.791,1.949,76.753,61.979,13.318,98.153,42.365,38.51,65.388,1415.971,879.831,294.31,172.752,257.983,62.851,74.26,91.084,74.292,0,3225.301,0.018,38.114,60.384,4.459,33.116,106.394,742.677,-1078.297,9924.663
"TTL_L",26.1,3.749,0.222,0.056,2.044,0,2.363,1.699,102.254,10.69,11.601,31.989,16.741,34.603,23.726,38.581,22.937,11.885,13.888,64.569,99.12,72.049,44.835,152.885,0.2,9.596,49.363,69.001,22.908,233.382,1527.143,106.466,0.891,25.887,92.9,18.221,316.054,71.942,56.841,104.005,184.499,514.156,321.42,196.854,225.272,121.634,160.337,153.609,102.678,0,15041.866,2.064,175.832,1267.02,2.32,143.768,339.587,244.592,-310.45,22380.443
"TTL_M",153.032,5.367,0.673,0.204,7.69,0.001,7.553,16.325,336.055,20.871,17.762,55.123,57.798,148.393,121.001,127.571,70.273,35.159,30.719,142.036,492.127,225.316,147.965,704.372,0.49,42.076,95.301,250.355,70.51,822.835,1374.623,143.16,1.831,64.126,100.127,17.955,176.811,184.759,105.415,219.533,405.807,436.121,1630.536,400.695,559.017,154.825,186.887,195.75,133.518,0,250.118,13.565,313.544,2367.152,26.663,15.344,62.839,6299.734,-4161.942,15883.464
"TTL_N",92.905,9.719,0.704,0.192,9.208,0.001,8.963,10.197,215.036,14.136,18.878,54.03,40.091,91.671,77.525,93.479,61.701,21.744,23.018,110.434,217.347,175.339,123.816,439.135,0.345,31.872,77.494,196.054,85.743,440.53,1106.515,241.232,4.158,147.395,154.645,33.632,174.399,133.291,98.524,197.581,283.754,402.461,577.811,847.403,538.777,226.269,220.733,235.234,111.698,0,595.369,1.841,178.697,402.29,11.261,27.418,58.228,2727.362,-2413.08,10066.205
"TTL_O",28.945,2.312,0.148,0.032,0.483,0,0.893,1.121,42.788,3.18,5.505,16.069,6.844,18.788,15.465,16.441,9.106,19.415,21.022,27.283,25.991,29.423,19.221,76.46,0.056,5.182,10.938,51.135,71.874,93.939,177.865,73.294,0.447,12.744,18.232,4.113,24.947,13.618,15.607,35.456,40.99,79.324,73.709,40.265,219.758,29.536,34.271,34.834,18.696,0,214.934,2.687,16103.84,51.921,2.359,5.4,1.153,110.952,-109.543,17951.469
"TTL_P",5.014,0.66,0.048,0.004,0.265,0,0.374,0.316,9.068,0.565,0.677,1.969,3.833,4.742,6.916,4.057,2.651,1.916,2.688,6.213,17.65,14.029,7.595,21.491,0.027,2.896,4.895,11.12,4.468,15.024,43.774,11.392,0.147,10.42,6.585,1.039,5.383,6.367,10.333,25.467,31.581,13.11,65.342,32.122,116.967,195.392,26.155,16.449,10.656,0,1518.327,929.296,5345.575,140.879,0.41,122.213,140.75,52.735,-189.371,8840.666
"TTL_Q",2.557,0.336,0.032,0.008,0.074,0,0.047,0.079,5.49,0.377,0.318,1.085,0.685,2.053,2.362,2.578,2.04,0.41,0.633,4.039,7.019,6.282,3.025,9.624,0.01,0.536,1.86,2.784,1.482,7.437,20.443,5.803,0.022,1.167,1.219,0.52,4.902,2.029,0.829,2.883,5.208,2.682,10.432,5.174,30.28,9.097,333.495,4.776,5.065,0,1718.878,734.79,7899.251,6.159,1.859,30.896,94.1,2.522,-76.279,10923.463
"TTL_R",2.928,0.35,0.024,0.003,0.095,0,0.137,0.086,9.559,0.615,0.513,1.57,0.89,3.029,1.66,2.886,1.526,0.585,0.658,3.443,6.308,4.592,3.58,11.806,0.014,0.729,2.8,3.416,1.998,9.645,40.109,4.908,0.073,2.148,2.48,0.612,16.089,62.763,2.475,4.892,7.129,8.701,27.504,17.393,30.831,13.842,7.979,302.429,31.413,0,2267.241,553.436,1147.547,47.995,1.46,66.316,216.46,74.067,-295.627,4738.107
