"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C16",30.197,13.026,0.721,0.218,0.102,0.036,0.431,0.041,35.06,4.797,803.14,34.664,0.156,24.565,0.287,12.228,13.785,0.054,0.007,10.681,3.431,2.553,2.182,3.306,1.504,0.734,541.382,2.067,1.765,435.223,53.287,20.152,0.045,0.174,10.153,0.212,5.891,1.905,0.533,1.468,1.13,48.465,15.048,16.769,3.535,3.641,5.77,3.49,10.005,0,226.005,1.021,0.299,4.091,7.471,0.925,1.801,1335.581,-782.953,2974.257
"TTL_C17_18",17.736,1.003,0.957,0.046,0.126,0.025,0.215,0.033,179.498,10.123,17.514,384.21,0.569,36.019,2.813,22.05,13.611,0.071,0.007,8.415,8.614,3.523,2.898,1.788,0.182,0.676,55.721,1.514,3.286,20.055,142.857,31.306,0.22,0.623,8.613,4.263,10.17,75.094,5.811,29.64,26.318,10.124,81.086,84.05,43.914,35.299,23.376,11.639,10.125,0,311.537,0,0.807,5.309,5.205,3.14,2.4,456.753,-670.355,1542.62
"TTL_C19",85.461,10.812,9.1,0.576,0.88,0.2,2.205,0.353,35.226,5.59,11.42,7.73,71.621,195.395,0.827,20.568,11.94,0.542,0.018,6.529,2.81,2.273,1.745,1.673,0.227,0.527,21.848,28.358,9.285,40.48,98.949,728.737,8.066,59.364,27.257,4.218,5.757,2.012,1.949,5.167,5.993,6.988,13.17,27.852,23.462,6.041,9.541,3.796,5.066,0,527.88,0,1.345,7.402,18.082,5.55,0.371,4305.569,-1217.044,5278.761
"TTL_C20",304.433,3.128,1.373,0.416,0.457,0.169,1.794,0.192,73.538,46.569,36.47,39.22,9.48,786.135,9.256,294.235,24.009,0.308,0.027,17.7,17.532,7.587,4.733,5.259,1.024,1.281,88.32,2.406,10.653,54.355,35.094,24.907,0.188,0.927,6.343,0.354,7.047,4.477,0.687,3.974,1.616,17.368,14.758,29.165,7.863,5.981,33.711,3.42,14.359,0,855.649,0.001,17.803,50.096,12.198,2.302,2.36,4217.853,-1655.878,5556.684
"TTL_C21",28.94,0.328,0.376,0.037,0.064,0.016,0.093,0.013,13.489,1.967,1.869,1.323,0.625,19.349,18.353,5.291,0.875,0.029,0.001,1.316,1.168,0.48,0.675,0.325,0.077,0.162,7.79,0.351,1.066,4.956,7.884,5.723,0.052,0.262,0.878,0.137,1.141,0.481,0.327,1.477,0.749,1.366,8.974,3.253,9.413,2.292,148.293,1.414,1.32,0,543.079,0,227.379,7.804,6.439,1.436,0.203,81.247,-905.228,269.2
"TTL_C22",57.548,3.463,1.999,0.399,0.476,0.083,0.886,0.116,210.564,23.947,22.769,29.986,1.185,93.643,4.151,301.966,13.595,0.132,0.016,28.604,33.805,19.384,15.084,24.975,0.987,4.77,135.62,1.016,10.043,166.339,177.944,172.05,0.27,0.748,10.649,1.158,5.976,3.185,1.408,2.838,3.275,22.555,16.689,33.911,7.518,5.113,11.264,3.653,6.181,0,443.601,0,0.927,13.379,14.788,0.279,0.121,1240.474,-1312.618,2094.889
"TTL_C23",23.013,1.289,0.257,0.107,0.268,0.094,1.118,0.071,55.494,4.556,12.985,1.603,0.642,23.095,1.158,20.174,164.177,0.492,0.016,11.549,12.588,5.248,2.815,4.552,0.593,0.701,32.703,1.199,3.49,694.022,25.693,13.141,0.174,0.161,3.039,0.202,4.957,0.305,0.344,0.733,0.98,59.92,7.6,7.804,4.036,4.333,4.072,1.725,3.093,0,153.264,0,0.654,10.047,4.921,0.195,0.13,436.666,-547.207,1281.051
"TTL_C24A",6.096,0.802,0.141,0.437,1.461,0.122,0.328,0.146,5.423,1.255,7.201,1.517,0.582,6.43,0.099,20.672,14.656,17.97,0.087,491.982,24.547,26.601,77.606,36.644,6.955,16.575,107.059,2.013,21.486,308.845,22.331,11.856,0.13,0.107,4.15,0.06,0.203,0.066,0.063,0.123,0.231,8.239,7.409,2.599,1.556,0.85,0.435,0.752,1.113,0,2.793,0,0.962,0.741,0.757,0.038,0,53.237,-1261.904,64.636
"TTL_C24B",1.477,0.279,0.013,0.02,0.129,0.022,0.075,0.009,9.591,0.923,2.858,1.555,0.17,24.973,0.216,8.106,3.28,1.49,0.952,121.652,35.002,37.141,16.762,10.528,0.984,4.337,89.181,0.547,10.785,39.599,11.185,3.092,0.034,0.018,0.641,0.007,0.35,0.125,0.041,0.096,0.167,2.025,1.195,0.534,0.544,0.079,0.389,0.275,0.633,0,8.812,0,0.013,2.803,2.876,0.054,0.001,4.187,-457.646,5.187
"TTL_C25",36.537,5.386,1.097,0.958,1.384,0.195,1.291,0.475,92.602,8.877,35.653,6.32,1.575,41.743,0.872,31.022,13.854,1.283,0.049,262.309,33.346,24.74,63.071,30.536,6.55,10.981,184.545,3.285,8.136,389.338,76.104,38.608,0.269,0.573,8.559,0.46,5.322,1.306,2.196,4.109,2.188,32.111,19.31,29.374,27.972,6.061,9.782,4.283,6.808,0,439.919,0,0.73,195.545,193.857,0.348,0.835,1454.893,-1411.065,2448.474
