"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_H53",5.478,2.145,1.468,0.888,20.032,0.224,0.414,2.107,39.708,4.505,2.842,7.689,4.306,10.413,1.013,8.889,2.965,1.312,0.548,5.151,24.333,3.151,4.333,0.949,2.225,0.819,5.096,3.843,2.564,15.135,185.021,3.198,1.414,2.725,18.157,104.398,20.087,9.036,61.352,12.826,225.507,11.017,19.165,17.144,19.804,27.054,22.588,12.08,3.396,0,454.998,0.026,1.546,27.588,2.278,9.162,5.749,273.032,-357.305,1377.589
"TTL_I",13.311,28.102,5.51,5.412,273.632,6.672,5.01,18.411,178.818,34.75,19.154,41.031,31.409,96.422,8.175,96.941,27.988,13.489,6.226,62.526,170.408,36.821,34.419,5.508,19.177,8.424,37.935,22.167,21.248,199.228,746.578,41.62,31.847,80.084,113.947,12.624,220.237,49.881,140.987,137.681,591.884,69.481,171.354,402.505,130.568,401.588,388.06,207.135,33.872,0,19083.706,2.481,8.119,2.04,0.862,2225.612,2340.082,3.213,-2269.551,26896.819
"TTL_J58T60",3.562,2.822,1.083,0.751,46.607,0.559,0.685,3.573,83.281,8.493,4.743,26.156,5.997,29.333,3.548,16.582,5.978,2.765,1.701,10.055,70.226,11.867,7.537,2.284,6.013,4.329,13.565,4.504,4.153,27.607,215.235,4.78,3.213,6.447,14.167,3.379,66.868,759.414,423.081,109.389,181.282,28.999,564.59,46.631,26.961,210.48,46.308,136.846,10.595,0,2378.846,1.213,7.862,19.365,9.335,30.351,21.737,432.157,-1702.463,4467.428
"TTL_J61",16.999,19.525,11.687,9.333,372.024,1.635,4.31,15.298,162.642,32.654,20.617,52.169,28.218,54.355,9.419,59.224,24.23,8.659,5.394,50.195,254.602,32.292,42.151,10.42,17.209,7.79,48.561,22.218,16.917,173.314,833.654,28.45,15.899,19.769,94.655,25.594,198.203,117.194,4741.332,290.523,1144.981,141.205,186.614,227.43,152.834,211.379,226.776,130.86,38.442,0,16267.601,0.032,0.15,23.188,5.908,113.447,127.07,808.357,-2706.629,25048.975
"TTL_J62_63",14.876,17.02,8.252,12.624,546.623,3.535,8.114,24.736,419.901,60.246,29.258,110.435,62.727,185.329,28.104,128.028,61.298,24.31,11.784,107.442,690.547,90.036,74.705,15.181,48.977,21.979,92.723,80.418,54.498,314.257,1558.304,36.458,34.738,55.407,202.548,46.369,195.116,186.633,1552.13,3674.836,3033.288,207.936,480.447,396.497,248.68,484.635,329.617,207.589,38.006,0,121.448,0.393,56.817,44.029,27.057,9.091,1.872,2696.945,-7060.434,12214.416
"TTL_K",247.281,121.981,76.124,39.224,2592.672,20.544,23.141,172.673,1511.1,182.582,108.24,318.058,371.942,534.716,44.826,482.195,207.672,107.157,67.44,316.634,1144.249,212.154,195.411,51.34,128.05,51.916,238.471,213.134,106.556,918.25,2986.283,152.453,105.807,156.222,376.725,40.819,531.394,103.553,713.958,313.964,9680.057,2124.016,435.337,442.944,257.919,437.816,357.559,319.852,75.929,0,16740.353,2.375,53.142,562.002,16.727,108.336,228.595,4049.059,-3850.682,48328.243
"TTL_L",6.146,7.309,2.847,2.914,153.204,1.013,2.225,9.06,119.242,21.039,7.652,26.708,25.042,27.431,3.258,31.222,12.934,4.74,2.717,30.322,89.215,13.865,13.122,3.942,15.805,3.474,26.793,8.51,7.522,106.579,720.3,12.313,9.097,11.248,77.33,8.007,230.167,26.173,155.183,82.675,340.978,173.452,74.738,73.47,33.176,117.464,97.941,74.259,22.223,0,16501.819,13.567,13.34,129.149,0.836,474.273,273.727,323.861,-1109.507,19747.114
"TTL_M",71.738,20.592,11.92,18.084,966.655,8.305,12.642,122.16,866.351,84.368,34.829,121.91,91.509,264.841,42.39,225.069,86.78,34.456,13.902,143.53,925.786,106.047,97.149,38.765,81.494,32.426,116.354,78.464,46.664,844.212,1735.377,30.746,24.787,37.802,165.759,13.78,291.721,159.376,655.281,352.695,1712.407,342.136,834.39,327.504,171.72,347.743,259.752,227.381,43.71,0,1174.568,2.881,403.955,2011.822,25.853,50.844,19.667,6321.894,-10993.889,12361.053
"TTL_N",44.708,39.925,14.732,18.241,1120.294,9.086,15.581,83.707,410.579,42.806,25.39,81.101,55.317,143.695,16.084,132.047,63.236,17.184,8.734,94.25,391.073,55.975,63.941,19.206,44.306,18.363,69.065,37.336,41.565,438.218,810.953,55.752,71.786,100.027,173.704,23.791,176.724,87.751,410.007,201.297,608.652,141.572,176.02,288.144,89.5,249.055,182.256,148.249,19.501,0,1641.515,0.233,79.578,77.109,4.274,90.544,32.412,3634.985,-4655.793,8535.346
"TTL_O",44.074,29.831,8.295,9.329,176.974,3.544,4.634,28.761,293.636,38.849,32.798,82.279,30.735,91.888,13.594,88.264,31.835,30.991,19.087,92.872,128.284,39.53,38.463,12.776,31.848,12.218,48.521,54.355,75.482,345.246,590.895,55.998,17.072,17.953,87.61,11.308,123.267,28.255,235.06,65.256,428.736,219.981,108.24,93.138,230.237,195.117,136.696,121.543,15.542,0,116.55,2.199,26970.003,540.076,1.083,17.805,0.415,4.164,-101.47,32271.719
"TTL_P",2.138,2.464,0.891,0.299,32.31,0.33,0.621,2.2,17.438,1.967,1.156,3.546,6.249,7.269,1.766,6.046,3.113,1.913,1.267,6.289,32.578,5.623,4.709,0.922,4.512,2.066,4.926,3.403,3.321,14.869,41.436,2.438,1.938,5.974,10.919,0.876,8.022,4.391,56.234,36.626,118.747,9.619,24.686,28.268,35.348,406.375,34.511,16.378,2.551,0,8490.469,47.103,12559.435,49.789,0.447,402.935,129.001,0.053,-514.491,22186.279
"TTL_Q",1.374,1.867,0.935,1.051,12.554,0.181,0.107,0.818,15.514,1.521,0.721,2.689,2.318,5.565,0.828,6.805,3.507,0.972,0.458,6.448,23.497,2.769,2.279,0.592,2.364,0.497,3.07,1.154,1.517,10.113,29.028,1.939,0.506,1.118,2.567,0.649,9.532,1.864,5.921,5.102,24.774,2.628,5.181,6.93,20.536,27.453,831.926,6.699,2.394,0,6294.677,48.014,6061.854,6.527,3.071,101.877,86.483,0.007,-155.618,13547.723
"TTL_R",0.753,1.836,0.615,0.24,7.366,0.069,0.182,0.706,19.505,2.494,0.806,3.815,1.412,5.039,0.393,5.373,1.86,0.518,0.401,4.312,12.997,1.812,2.095,0.568,3.088,0.634,5.018,1.099,1.863,9.901,57.564,1.262,1.464,1.182,4.048,0.635,26.073,48.347,17.552,7.457,32.911,7.76,24.314,20.341,12.453,42.869,10.65,447.704,13.448,0,5371.093,52.97,708.848,77.608,0.527,218.678,201.838,384.204,-884.807,7005.76
"TTL_S",0.821,0.596,1.648,0.194,3.565,0.051,0.153,0.655,10.815,1.529,0.735,1.131,1.262,2.827,0.213,1.85,1.484,0.508,0.229,1.517,8.115,0.775,0.74,0.193,0.734,0.233,1.562,0.562,0.839,3.167,18.658,0.82,1.033,0.553,3.165,0.27,24.795,2.913,3.915,3.073,23.118,4.157,5.061,8.893,3.603,9.215,37.839,9.323,27.002,0,1455.253,67.099,34.283,3.861,1.034,117.111,119.717,4.958,-142.777,1896.644
