"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C19",218.748,41.494,17.756,19.004,0,49.353,50.891,5.904,168.521,24.098,69.389,363.168,2557.38,1375.741,22.468,148.372,94.814,215.579,85.875,72.479,44.503,60.977,88.28,15.806,17.19,2.2,70.203,539.155,90.761,476.769,399.237,1025.414,480.596,706.113,195.874,23.745,75.358,28.183,12.046,36.878,50.261,58.943,105.677,134.728,248.538,62.711,227.815,45.727,76.207,0,1329.2,0.028,4.198,18.108,19.982,19.291,1.526,6510.024,-4727.911,14175.374
"TTL_C20",940.151,17.753,3.21,23.138,0,66.907,68.048,5.359,426.943,177.159,290.845,2012.356,947.473,6116.478,176.341,1287.259,290.639,199.837,230.413,291.576,335.907,268.856,350.551,65.186,99.678,8.107,214.343,62.289,155.487,836.77,213.572,43.208,14.654,15.862,63.287,2.38,118.894,104.273,6.204,42.014,20.572,171.423,198.017,217.506,110.876,90.855,759.272,52.856,194.983,0,1469.402,0.093,68.003,76.884,20.652,7.984,8.456,6240.728,-8800.525,17501.445
"TTL_C21",31.151,1.048,0.357,0.912,0,2.54,2.029,0.261,27.717,3.934,7.034,40.325,19.052,110.749,89.327,21.963,6.213,7.847,6.41,8.849,13.074,7.718,17.439,2.012,3.19,0.363,13.379,4.79,6.467,36.139,23.064,6.533,2.199,2.51,5.009,0.56,8.591,5.748,1.962,8.477,5.697,7.474,40.151,11.087,42.91,13.281,956.802,9.857,12.691,0,982.45,0.263,815.051,126.261,13.4,4.982,4.828,1235.467,-2338.932,2500.662
"TTL_C22",35.143,4.865,1.261,4.218,0,6.313,6.589,0.707,265.957,20.281,36.409,235.77,27.439,146.425,15.948,224.417,30.086,22.526,27.968,94.502,139.768,129.629,246.564,57.89,21.023,6.707,68.68,12.003,27.289,563.095,243.574,73.706,5.088,3.453,25.222,2.219,26.997,15.115,5.097,12.114,11.66,48.028,45.552,48.248,31.8,19,77.969,13.678,18.359,0,808.119,0.032,5.524,76.978,24.039,0.967,1.7,2076.389,-2056.053,4144.045
"TTL_C23",18.957,1.977,0.202,1.747,0,8.088,16.468,0.652,63.897,3.289,21.973,27.759,20.236,72.76,5.358,21.73,368.93,78.696,32.819,44.675,46.45,37.327,60.933,11.923,12.785,1.165,20.08,15.115,11.271,2433.16,44.71,8.423,3.222,1.133,9.613,0.644,21.456,3.674,1.874,6.594,6.782,126.912,34.546,16.451,21.843,15.649,29.557,6.925,12.54,0,333.573,0.011,4.033,51.776,10.204,0.677,0.497,801.368,-1016.419,4018.693
"TTL_C24A",3.204,0.916,0.078,4.36,0,8.442,2.205,0.72,7.3,0.888,10.285,11.196,10.459,8.224,0.379,15.001,31.664,2380.249,132.947,1523.536,75.414,170.464,1223.531,84.714,127.794,22.953,77.402,16.529,56.948,1037.977,25.872,4.8,2.027,0.326,8.961,0.107,0.871,0.315,0.168,0.341,0.597,16.603,21.21,3.688,4.908,2.558,2.768,2.575,2.666,0,1.534,0,5.127,3.244,1.119,0.13,0,6920.497,-3506.321,10572.469
"TTL_C24B",1.855,0.66,0.015,0.434,0,2.953,1.03,0.099,25.942,1.291,8.53,23.266,6.282,66.849,1.687,12.367,14.514,399.162,3005.689,770.586,219.651,486.183,541.505,49.824,37.222,12.257,100.345,9.099,58.641,275.03,25.975,2.641,1.081,0.09,2.826,0.021,2.926,1.235,0.158,0.376,0.774,8.648,6.643,1.603,3.559,0.386,4.072,1.812,3.315,0,21.322,0,0.039,16.047,3.89,0.188,0,5351.354,-3501.752,8092.198
"TTL_C25",49.6,13.586,1.683,17.983,0,26.203,20.192,4.684,214.199,10.894,101.359,131.012,62.035,118.994,7.003,43.885,68.297,300.476,144.429,1389.374,220.85,278.743,1673.392,121.108,206.539,26.455,240.848,73.963,45.901,2353.449,199.533,50.092,14.602,19.353,46.668,2.285,43.483,16.503,13.383,32.386,18.857,132.736,125.625,82.77,178.363,33.546,81.353,26.324,35.917,0,665.191,0.049,13.924,829.069,256.58,1.203,2.521,3033.194,-2993.669,10928.975
"TTL_C26",8.911,2.982,0.545,2.732,0,5.054,4.432,0.917,31.871,3.376,8.123,58.32,29.256,49.021,4.79,11.981,11.676,22.705,23.107,73.342,4480.337,489.12,637.115,43.945,89.266,9.279,160.029,75.266,21.856,351.245,291.38,29.554,11.874,15.026,56.202,9.653,35.058,82.619,216.431,635.863,123.259,52.563,279.81,150.585,208.838,98.203,379.702,55.43,70.712,0,1626.085,0.272,17.727,2462.968,777.36,6.485,10.508,6217.898,-5306.815,15325.848
"TTL_C27",11.597,2.271,0.597,3.255,0,7.287,6.991,1.292,29.045,2.164,8.924,44.523,14.781,27.225,2.192,10.45,11.339,31.157,28.412,84.206,365.04,956.562,537.294,65.259,39.355,9.265,152.276,166.223,17.812,846.312,158.462,31.278,8.305,5.047,23.256,1.805,22.827,17.776,39.15,47.862,19.175,39.468,113.869,59.04,83.174,23.948,76.083,30.383,25.22,0,1219.609,0.109,12.565,733.196,260.658,3.087,3.719,4384.518,-3663.729,7262.967
"TTL_C28",55.987,23.527,2.849,28.772,0,43.136,36.068,7.3,130.659,11.095,48.193,193.09,113.583,112.843,7.637,33.652,72.826,132.111,72.922,231.973,303.123,262.725,2560.912,112.695,142.209,15.877,348.798,152.654,56.089,917.04,318.872,85.001,17.828,27.516,66.377,5.42,37.193,36.399,28.6,86.764,58.419,69.239,218.277,118.369,160.51,48.742,149.125,43.125,37.488,0,861.633,0.266,43.792,4208.559,1521.346,1.257,5.197,11102.607,-6038.7,19549.566
"TTL_C29",7.369,4.94,0.283,1.336,0,3.776,2.97,0.48,13.158,1.556,4.883,19.993,12.607,30.638,1.358,8.222,7.525,17.317,21.097,27.698,26.668,32.856,142.926,322.058,9.36,3.416,31.586,11.472,8.359,84.587,393.912,84.259,6.074,6.598,17.867,1.125,4.74,3.996,2.997,10.053,6.472,8.026,25.284,23.695,20.025,6.533,20.345,6.034,5.597,0,1849.353,0.249,13.442,1833.838,671.91,5.287,0.525,1443.098,-5041.502,2290.326
"TTL_C301",0.051,0.04,1,0.022,0,0.16,0.106,0.002,0.205,0.006,0.04,0.094,0.06,0.064,0.004,0.037,0.028,0.139,0.11,0.754,0.764,0.426,6.565,0.777,835.436,9.646,20.516,0.145,0.118,1.189,1.527,4.636,100.381,16.365,8.196,0.038,0.065,0.013,0.01,0.028,0.114,0.077,0.464,1.072,45.039,0.213,0.2,0.544,0.571,0,95.639,0,0.016,621.7,239.203,0.014,0,1670.706,-834.076,2851.258
