"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_N",245.523,17.681,43.913,2.433,31.928,12.653,174.074,76.863,1704.69,279.477,158.407,499.321,178.502,1840.169,395.146,891.743,589.394,333.745,580.947,619.954,1902.792,1849.889,2532.706,3193.972,128.61,344.841,3201.091,1821.043,1425.079,11629.901,19957.142,1816.115,43.473,344.192,2886.934,65.978,2752.025,2583.638,7181.111,14160.729,6427.59,4234.597,6902.275,8548.31,6954.659,1875.297,6814.989,807.555,1265.227,0,23557.814,74.229,4212.438,547.217,1.1,50.207,72.25,63408.399,-32916.267,191335.713
"TTL_O",20.523,168.499,2.72,0.012,0.157,0.094,1.745,4.406,44.312,3.835,14.713,9.345,14.629,24.22,43.071,10.486,9.838,48.966,9.47,8.136,11.429,15.156,32.107,26.624,1.815,1.485,27.36,75.121,22.058,121.207,126.57,33.88,12.097,4.163,14.846,2.799,38.62,118.772,1325.57,13.485,50.524,115.78,342.877,28.901,1684.025,4.998,154.331,15.886,24.122,0,7103.3,0.546,308351.323,116.999,0.52,9.871,0.443,61.258,-491.277,320038.769
"TTL_P",6.473,0.477,0.586,0.005,0.06,0.045,3.307,0.651,38.528,2.057,1.715,9.047,4.426,26.134,13.399,9.397,5.956,12.971,4.691,10.915,42.365,35.429,34.652,25.094,3.078,1.268,23.241,37.299,6.276,43.226,77.258,115.607,10.632,0.957,10.917,1.414,53.11,22.496,265.439,172.853,31.401,3.099,157.79,28.598,30.396,3.789,37.79,5.639,29.006,0,34460.481,29503.672,102488.591,478.4,0.24,224.13,36.355,37.038,-1000.904,167688.963
"TTL_Q",16.051,2.382,11.816,0.149,1.851,0.685,15.683,0.357,114.697,14.901,8.485,60.976,30.888,99.925,59.848,73.675,26.799,50.558,44.849,49.542,105.937,88.457,155.391,106.064,13.339,11.759,145.041,85.405,71.894,277.587,806.764,109.734,28.678,11.669,267.923,15.182,158.764,92.932,136.294,139.352,300.139,96.112,179.841,125.143,243.417,53.293,4274.837,55.538,107.261,0,64905.509,14546.734,424285.671,163.515,5.626,56.592,3.691,207.724,-284.735,512838.189
"TTL_R",10.623,2.402,11.265,0.142,1.998,0.702,15.492,0.301,105.248,13.862,8.073,58.084,30.314,91.041,20.28,69.731,25.67,38.497,42.467,47.4,74.069,73.269,128.929,97.448,12.091,11.001,167.238,81.548,69.745,271.507,746.845,109.096,27.421,11.985,74.848,14.513,238.629,1921.027,64.772,152.262,289.695,98.366,273.004,126.325,129.131,53.126,172.26,715.597,136.602,0,31152.078,8886.015,18824.833,537.146,0.22,121.474,119.919,320.453,-785.45,66112.628
"TTL_S",45.745,10.387,81.35,0.283,4.702,1.652,36.37,24.625,331.715,66.778,34.609,139.787,93.82,389.814,68.037,123.758,88.599,129.968,163.684,108.31,173.427,359.009,579.606,569.199,43.366,17.282,283.005,272.419,231.928,1191.842,4527.373,1744.765,45.79,42.043,271.123,51.383,4163.364,1109.79,879.364,1814.103,799.448,1307.727,5624.321,1295.12,962.945,665.098,8998.533,1322.223,13239.422,0,49461.692,8397.391,3.479,399.411,0.43,65.091,4.028,28.807,-247.989,112641.353
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",3.587,1.269,6.156,0.041,0.462,0.306,3.924,0.838,-34.481,45.341,10.164,39.725,932.804,255.327,60.552,94.757,25.724,55.787,71.054,22.66,250.494,175.664,187.217,637.535,8.422,37.436,242.591,716.145,28.803,244.874,317.188,41.443,34.576,19.086,15.281,3.881,51.578,31.933,42.525,80.385,54.886,19.749,89.049,59.515,98.608,23.646,209.058,21.85,43.169,0,2337.818,0.338,17.145,769.989,41.664,226.085,0,0,0,8775.62
"TXS_INT_FNL",1708.829,106.112,335.636,2.675,34.683,15.31,202.747,133.45,9762.041,816.644,663.978,2990.274,1214.784,3721.574,1021.218,3001.43,1261.449,3638.855,2772.995,3091.219,2926.556,4048.674,6669.875,8239.261,696.821,617.453,7222.135,3422.748,1753.531,16207.26,19011.7,2742.233,536.257,158.53,1598.114,281.852,7764.758,2104.338,3110.793,3986.709,4746.057,2987.833,4940.406,2586.272,5739.325,1696.848,9625.809,1290.609,2628.666,0,106308.893,1455.896,12801.746,64309.245,1069.43,0,608.169,7316.847,0,359707.554
"TTL_INT_FNL",48236.968,2489.185,5410.968,52.162,719.72,268.876,4022.095,1134.842,183103.875,18437.297,12664.685,60068.197,141075.046,144467.883,47562.565,76048.535,28750.653,210749.026,69533.268,60412.113,98300.195,98313.189,182238.053,285905.586,13836.944,21972.893,167489.416,175089.775,42111.851,290332.703,370038.266,53040.981,30579.911,16020.233,31447.196,4382.104,115470.572,43389.04,115602.303,87436.851,110590.667,120542.763,131918.568,71189.393,119698.838,33644.512,195777.362,26489.4,54665.349,0,2287159.662,63902.384,918963.428,1116882.699,16815.066,3309.968,6705.454,901574.447,-1074312.541,8463723.44
"VALU",29050.767,1950.481,4917.214,469.462,469.93,1532.117,680.123,630.167,88257.526,10228.141,10315.724,30953.285,20050.472,47216.24,25623.729,36828.161,21643.666,58375.393,24435.245,38039.94,66555.471,50532.472,123522.584,91143.941,4295.85,7505.428,99688.089,27668.191,64523.662,212236.103,542777.983,104628.746,9533.416,3830.318,50369.154,7687.695,58566.563,34043.017,73175.668,102057.155,179401.198,451430.689,186434.222,120146.351,200339.976,134044.476,317060.901,39623.239,57976.024,0,0,0,0,0,0,0,0,0,0,3872466.363
"LABR",17881.755,1579.796,3318.507,275.32,86.087,1017.751,378.814,498.182,57460.825,19903.392,5939.289,23518.507,3097.822,20517.322,10582.798,23960.999,14225.606,15042.277,7955.265,29398.482,31423.716,27291.374,75179.001,54435.355,3234.256,4249.426,84104.214,12182.429,15908.212,178336.356,306996.308,98245.034,8610.128,3089.517,34976.387,12247.353,35040.86,14953.737,22199.469,88782.963,83887.937,36424.469,140642.903,76861.677,113763.352,101047.157,227388.09,23929.548,73429.412,0,0,0,0,0,0,0,0,0,0,2245499.434
"OTXS",-7741.456,-5.196,269.124,-141.112,78.36,29.874,50.444,0,5696.174,-17292.436,2759.672,2254.436,-19092.019,1103.537,812,4918.404,578.91,975.091,1242.869,955.741,1635.981,1196.532,2940.077,2360.91,133.518,194.099,3572.285,-11499.763,3282.119,4602.565,14766.136,1715.655,222.457,160.492,3054.493,-4559.657,1567.049,-3884.694,2774.91,1823.483,871.897,10134.401,4094,10945.279,125.571,276.784,-7161.738,3289.257,-22489.44,0,0,0,0,0,0,0,0,0,0,3597.076
"CFC",12910.089,603.932,1324.992,265.882,335.924,388.942,229.725,109.753,18383.969,4399.545,758.845,6027.288,4119.768,24053.804,13147.519,16014.058,6183.793,11923.245,9573.918,6322.501,36163.335,26478.108,37015.853,16366.604,365.426,2653.349,16211.83,37558.659,25723.465,25316.67,84062.944,38114.337,6437.675,6076.738,17975.538,493.006,13204.979,16859.036,38991.216,12185.525,25255.543,250910.552,10857.861,40922.939,86451.059,34520.84,45318.33,8804.919,10776.455,0,0,0,0,0,0,0,0,0,0,1109150.285
"NOPS",6000.38,-228.051,4.592,69.373,-30.441,95.55,21.14,22.232,6716.559,3217.64,857.918,-846.947,31924.897,1541.578,1081.413,-8065.3,655.357,30434.777,5663.194,1363.216,-2667.559,-4433.541,8387.654,17981.071,562.65,408.553,-4200.239,-10573.133,19609.866,3980.514,136952.585,-33446.281,-5736.845,-5496.43,-5637.263,-493.006,8753.674,6114.939,9210.075,-734.816,69385.814,153961.268,30839.455,-8583.541,0,-1800.303,51516.215,3599.515,-3740.402,0,0,0,0,0,0,0,0,0,0,514219.567
"OUTPUT",77287.735,4439.666,10328.182,521.625,1189.65,1800.994,4702.218,1765.009,271361.401,28665.438,22980.409,91021.482,161125.518,191684.122,73186.294,112876.696,50394.318,269124.419,93968.514,98452.053,164855.667,148845.66,305760.637,377049.527,18132.794,29478.321,267177.505,202757.967,106635.513,502568.805,912816.249,157669.727,40113.326,19850.551,81816.35,12069.8,174037.134,77432.057,188777.971,189494.006,289991.865,571973.452,318352.79,191335.744,320038.814,167688.988,512838.263,66112.638,112641.373,0,0,0,0,0,0,0,0,0,0,8095189.235
