"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C29",0.201,0.118,0.027,0.067,0.051,0.793,0.176,0.079,0.034,0.051,0.026,0.001,0.027,0.016,0.005,0.011,0.079,0.001,0.003,0.028,0.006,0.005,0,0.188,0.001,0.002,0.16,0.993,0.19,0.843,18.691,1.786,0.005,0.175,0.012,0.048,0.017,0.028,0.072,0.022,0.082,0.118,0.103,0.171,0.973,0.084,0.016,0.047,0.198,0,70.584,0,0.033,326.296,12.209,0.317,0.004,1.453,-434.706,3.021
"TTL_C301",0.019,0.002,0.155,0.011,0.024,0.068,0.016,0.004,0.004,0.002,0.002,0,0.002,0.001,0,0,0.002,0,0,0.002,0.001,0,0,0.001,0.102,0.007,0.128,0.082,0.007,0.064,0.094,0.091,0.085,0.504,0.006,0.002,0.003,0.001,0.005,0.001,0.007,0.008,0.007,0.013,3.975,0.006,0.001,0.009,0.163,0,2.357,0,0,62.92,2.335,0.001,0.001,0.204,-72.466,1.038
"TTL_C302T309",0.024,0.024,0.142,0.077,0.007,0.122,0.013,0.018,0.008,0.004,0.004,0,0.001,0.001,0,0.001,0.005,0,0,0.007,0.002,0.001,0,0.008,0.009,0.099,0.401,0.094,0.011,0.142,1.153,1.237,0.011,2.492,0.006,0.008,0.004,0.001,0.005,0.002,0.01,0.015,0.019,0.088,6.532,0.017,0.018,0.011,0.664,0,8.445,0,0.002,139.816,5.201,0.006,0,0.605,-166.423,1.17
"TTL_C31T33",2.016,0.127,0.226,0.772,0.334,2.035,0.952,0.418,0.167,0.494,0.141,0.013,0.224,0.073,0.045,0.019,0.236,0.004,0.004,0.047,0.012,0.006,0,0.003,0.002,0.002,0.973,10.158,0.919,2.028,2.283,0.715,0.011,0.896,0.017,0.098,0.252,0.092,0.583,0.11,0.652,0.602,0.431,0.243,4.071,0.712,0.408,0.392,0.611,0,36.882,0,0.568,120.326,2.588,1.498,2.369,89.095,-107.628,181.328
"TTL_D",20.842,0.616,1.241,14.142,5.564,39.724,13.002,1.866,3.335,3.09,1.77,0.328,6.758,2.172,0.416,0.411,5.836,0.065,0.032,0.391,0.089,0.032,0.002,0.023,0.006,0.007,1.182,748.772,22.878,6.751,57.347,6.711,0.008,0.259,0.159,1.209,9.607,2.105,9.594,0.98,7.933,21.287,2.771,1.002,61.645,11.615,2.32,4.488,6.787,0,204.155,0.004,1.561,0.373,11.201,0.085,0.021,2446.244,-21.426,3751.388
"TTL_E",17.408,0.291,0.621,4.734,1.175,8.533,3.647,1.093,2.303,1.22,0.534,0.149,2.106,0.681,0.234,0.098,1.623,0.05,0.025,0.128,0.025,0.011,0.001,0.006,0.002,0.004,0.523,54.493,98.097,6.075,24.615,1.927,0.019,0.151,0.09,0.631,8.842,0.622,1.019,0.247,5.259,15.978,2.057,0.661,85.086,14.335,2.479,3.007,5.321,0,78.555,0.013,20.754,2.179,0.001,0.03,0.005,0.442,-0.175,480.042
"TTL_F",4.494,0.696,0.299,1.821,0.384,3.197,1.032,1.095,0.149,0.174,0.173,0.011,0.346,0.066,0.024,0.018,0.334,0.003,0.002,0.054,0.006,0.004,0,0.002,0.001,0.001,0.423,40.116,6.447,106.826,9.755,1.179,0.005,0.092,0.095,0.271,1.025,0.337,3.104,0.14,2.46,67.94,1.823,0.348,55.917,3.136,0.509,0.671,0.721,0,37.332,0.003,0.032,2464.302,0.007,0.524,0.028,0.432,-1.933,2818.454
"TTL_G",317.614,11.307,46.358,13.301,4.456,49.451,18.228,6.709,110.349,36.402,18.711,0.574,15.706,7.919,3.11,2.296,16.27,0.357,0.406,5.247,0.781,0.465,0.031,0.319,0.064,0.072,11.62,129.145,12.804,162.12,175.8,36.128,0.313,13.158,0.345,3.239,48.803,3.474,12.677,3.106,12.206,21.053,7.238,8.186,68.71,6.205,4.691,4.986,16.324,0,570.157,0.06,6.198,435.341,4.681,8.814,6.582,510.218,-681.185,2309.702
"TTL_H49",23.227,2.802,3.408,12.857,3.333,21.924,13.978,4.007,6.82,2.585,3.609,0.136,3.671,1.178,0.393,0.288,5.496,0.074,0.061,0.885,0.105,0.071,0.005,0.039,0.009,0.012,1.882,41.699,3.256,29.899,61.206,21.01,0.042,1.016,0.488,6.753,3.276,0.73,1.967,0.422,4.799,3.877,2.529,1.408,28.308,4.026,1.018,1.044,4.305,0,60.582,0.004,0.248,23.759,0.43,11.649,15.127,47.785,-116.241,379.278
"TTL_H50",2.491,1.213,1.001,1.133,1.238,2.788,2.675,0.42,0.698,0.636,0.563,0.025,2.119,0.267,0.056,0.066,0.581,0.018,0.022,0.236,0.027,0.023,0.001,0.009,0.002,0.003,0.437,5.661,0.363,4.838,17.747,2.88,1.473,0.263,0.432,0.386,0.229,0.071,0.262,0.07,0.374,0.408,0.478,0.238,4.667,0.189,0.061,0.19,0.419,0,10.543,0,0.109,5.674,0.13,2.612,2.997,1.531,-62.095,21.95
"TTL_H51",3.965,0.518,0.747,0.507,1.363,1.515,1.034,0.462,1.204,0.662,0.549,0.019,0.437,0.146,0.111,0.047,0.451,0.005,0.008,0.095,0.021,0.016,0.001,0.005,0.001,0.002,0.39,4.522,0.649,5.068,15.525,0.934,0.011,15.155,0.284,3.751,0.909,0.701,1.703,0.731,9.958,2.517,2.768,1.422,26.789,1.688,0.405,0.902,0.969,0,10.322,0,0.092,2.867,0.03,7.745,11.205,12.212,-43.045,113.072
"TTL_H52",0.833,0.049,0.083,0.196,0.074,0.472,0.18,0.074,0.205,0.161,0.104,0.004,0.129,0.055,0.017,0.019,0.157,0.006,0.008,0.09,0.009,0.008,0,0.003,0.001,0.001,0.13,1.056,0.134,1.935,1.62,0.432,0.024,0.344,0.028,0.092,0.09,0.019,0.109,0.015,0.104,0.179,0.072,0.035,0.676,0.048,0.023,0.03,0.134,0,34.226,0.007,15.805,3.211,0.08,0.672,0.093,3.908,-12.796,55.473
"TTL_H53",0.632,0.035,0.046,0.279,0.071,0.352,0.148,0.145,0.057,0.119,0.056,0.008,0.031,0.02,0.021,0.006,0.045,0,0,0.008,0.002,0.001,0,0.001,0,0,0.064,3.968,0.485,0.563,13.763,0.357,0.002,0.105,0.032,13.347,0.43,0.322,2.513,0.259,8.45,1.406,1.044,0.289,14.826,0.827,0.2,0.383,1.152,0,11.947,0,0.19,0.21,0.04,0.267,0.309,4.21,-0.674,83.372
"TTL_I",0.778,0.174,0.091,0.796,0.411,4.945,1.082,0.535,0.243,0.369,0.188,0.014,0.279,0.128,0.089,0.027,0.173,0.002,0.001,0.041,0.011,0.006,0,0.002,0.001,0.001,0.26,6.261,0.987,3.379,11.577,1.776,0.02,1.645,0.084,0.55,1.674,0.981,2.135,1.023,8.192,2.386,3.169,1.486,31.566,3.796,0.847,1.792,2.765,0,533.106,0.146,2.665,2.372,0,64.871,88.41,0.313,-65.096,725.527
