"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C16",15.361,13.439,0.017,0.434,0,0.051,1.26,0.342,24.372,6.545,372.25,59.882,1.945,11.745,0.301,22.844,24.586,7.722,2.665,30.086,8.916,14.621,19.324,110.803,0.067,2.329,175.674,51.688,2.866,493.853,59.932,10.54,0.045,0.228,21.224,0.827,6.136,2.48,1.476,3.067,2.171,39.089,30.598,24.776,9.898,4.588,6.834,11.745,7.933,0,190.663,0.081,6.235,71.103,4.062,2.438,2.813,707.825,-514.106,2190.688
"TTL_C17_18",7.453,0.451,0.017,0.075,0,0.03,0.512,0.176,79.423,9.569,9.032,549.123,2.22,14.77,1.5,32.135,21.446,5.877,2.158,18.086,12.32,15.185,17.816,52.649,0.007,1.444,19.273,26.892,3.195,20.625,106.225,9.217,0.07,0.189,13.03,4.983,8.103,42.551,4.881,32.22,20.982,7.786,97.44,91.583,38.19,25.408,17.133,21.671,8.274,0,587.187,0.105,2.414,51.293,20.187,8.282,5.351,1475.76,-1029.808,2594.166
"TTL_C19",116.293,14.315,0.549,3.059,0.004,0.764,16.838,5.956,57.377,13.471,16.722,38.957,944.777,268.043,1.76,118.68,62.185,137.655,15.447,43.868,15.793,33.305,31.599,154.41,0.027,3.433,31.921,1349.658,31.791,141.099,277.608,783.515,9.443,68.01,147.442,21.471,15.33,6.717,8.098,23.916,21.85,20.628,68.92,97.062,96.945,18.825,27.51,25.631,15.274,0,669.437,0.17,6.538,21.406,3.715,14.639,4.758,2194.134,-2197.754,6140.991
"TTL_C20",317.136,3.216,0.059,1.865,0.002,0.53,12.331,2.717,94.841,77.738,42.731,154.175,128.374,817.633,12.589,1106.774,111.918,65.398,20.596,105.893,66.219,87.346,71.422,393.836,0.107,7.417,78.43,86.495,31.838,140.985,78.686,30.915,0.237,1.386,26.77,1.757,13.995,10.537,1.665,11.995,4.379,29.089,51.132,106.702,24.253,14.355,70.434,20.347,26.958,0,1307.957,0.151,37.292,17.981,8.288,6.078,1.61,2013.856,-4997,2962.417
"TTL_C21",37.117,0.165,0.019,0.154,0,0.053,0.521,0.121,17.602,3.008,1.245,4.051,3.04,26.632,33.162,25.045,2.722,2.638,0.739,3.608,2.756,3.019,5.983,14.185,0.003,0.322,5.582,6.324,3.133,6.155,14.798,3.036,0.031,0.121,2.252,0.343,1.28,0.666,0.308,1.602,0.78,1.473,40.49,5.732,37.189,6.07,465.874,6.99,4.045,0,623.623,0.081,628.989,8.442,3.572,3.793,0.037,178.107,-2027.812,221.015
"TTL_C22",41.796,2.677,0.065,1.201,0.001,0.176,3.814,1.12,199.048,61.579,19.285,75.236,11.174,67.6,4.108,731.74,39.127,21.647,8.883,120.497,94.606,158.907,173.951,1331.5,0.074,22.191,86.532,36.881,19.403,319.106,271.153,101.075,0.18,0.543,31.658,3.277,9.907,5.979,3.714,7.18,6.524,28.96,51.506,77.32,18.581,9.389,19.749,17.246,8.905,0,427.429,0.079,6.574,49.699,18.062,0.735,1.119,4330.263,-3613.422,5547.31
"TTL_C23",18.109,1.348,0.012,0.415,0.001,0.196,6.396,1.104,56.361,5.071,10.123,6.042,7.204,19.82,1.15,50.69,420.524,72.321,8.498,46.553,34.514,40.56,32.819,223.932,0.042,3.121,20.929,49.976,7.987,1222.551,46.709,13.077,0.137,0.359,12.189,1.069,7.679,1.063,1.65,2.642,2.722,78.478,24.78,20.754,13.468,7.816,7.956,8.935,4.513,0,375.636,0.027,5.909,70.962,3.939,0.513,0.941,1160.673,-1287.407,2955.559
"TTL_C24A",3.003,0.402,0.003,0.962,0.003,0.185,0.998,0.989,3.633,1.178,4.222,2.756,3.791,3.125,0.07,37.652,32.099,2002.016,33.59,1492.465,48.675,156.934,662.826,1401.184,0.391,56.932,59.332,47.638,28.233,435.613,23.67,4.372,0.056,0.009,8.852,0.101,0.226,0.073,0.089,0.175,0.271,8.338,16.079,3.25,2.444,1.057,0.464,2.124,1.249,0,0.305,0,1.662,1.762,0.67,0.099,0,2479.254,-1969.967,7107.583
"TTL_C24B",1.107,0.197,0,0.061,0,0.043,0.311,0.087,8.834,1.05,2.28,3.858,1.544,17.113,0.209,20.148,9.64,220.927,503.783,494.934,93.674,294.286,192.275,540.28,0.074,19.942,59.122,17.613,18.76,75.28,16.495,1.789,0.022,0.01,1.874,0.022,0.556,0.193,0.122,0.269,0.288,2.996,2.792,1.159,1.253,0.163,0.677,1.095,1.012,0,12.485,0,0.361,4.385,1.307,0.143,0.001,736.478,-1844.548,1540.83
"TTL_C25",39.692,6.533,0.054,3.659,0.005,0.525,7.728,5.717,123.272,18.346,39.32,24.351,19.012,41.021,1.265,104.187,57.699,234.847,32.756,1325.998,116.706,237.198,879.145,1984.017,0.614,63.391,162.917,162.967,22.195,962.286,158.145,38.601,0.319,1.619,39.209,2.062,11.638,3.394,8.089,14.09,6.192,66.534,76.183,82.71,84.836,11.851,13.802,20.735,12.006,0,330.819,0.181,10.089,536.211,178.71,0.917,1.02,4677.942,-4381.511,8683.815
