"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_P",26.753,1.042,0.911,0.003,13.469,0,3.809,0.337,110.559,39.011,6.82,18.568,18.574,37.342,60.809,29.02,24.863,35.443,26.523,61.337,29.014,58.149,111.058,28.521,11.645,26.866,72.605,119.969,64.835,137.436,455.552,81.233,9.835,14.291,135.233,11.48,63.623,50.69,147.719,322.976,325.724,64.69,727.909,369.219,726.987,847.674,506.552,118.359,78.663,0,11461.185,711.271,70614.774,195.187,0.909,1153.856,1046.844,44.564,-1445.625,90016.666
"TTL_Q",18.959,0.91,1,0.012,6.763,0,1.086,0.187,106.989,43.487,6.189,18.949,6.702,26.742,32.531,35.276,31.114,14.321,10.424,62.373,15.593,32.551,60.874,25.166,7.242,7.957,78.468,47.042,36.148,110.624,342.905,70.586,2.219,2.428,44.125,10.641,78.636,26.499,20.433,73.797,94.547,21.68,188.595,96.039,500.632,68.096,12707.905,56.914,78.618,0,30492.143,1465.152,142403.151,417.246,10.71,288.482,701.496,329.428,-472.38,190966.4
"TTL_R",41.647,2.164,1.781,0.012,21.426,0,5.715,0.625,332.786,141.574,14.082,47.867,13.088,72.9,43.02,67.386,45.97,30.709,21.182,108.295,30.834,52.494,146.344,62.028,19.169,21.768,160.712,98.662,102.909,319.777,1265.911,142.437,26.728,15.008,135.763,22.696,495.001,1372.09,118.752,192.424,209.513,98.828,1274.131,548.636,625.62,199.227,357.479,7302.134,842.784,0,16515.926,2714.609,5167.433,752.787,3.068,621.702,1360.07,1284.611,-1504.395,44187.9
"TTL_S",67.246,2.026,5.112,0.01,14.345,0.001,7.321,0.571,296.115,262.032,45.94,47.3,17.74,76.006,56.565,58.836,56.647,54.397,26.53,152.72,42.297,59.035,156.863,55.947,16.273,22.781,155.295,153.969,129.606,338.326,960.489,152.539,19.14,8.802,202.887,18.986,460.346,165.265,96.561,296.867,548.044,117.66,978.49,572.947,302.895,108.756,1263.682,444.914,1463.064,0,28637.51,4262.831,1542.951,474.547,6.327,332.374,832.543,566.155,-477.074,46738.351
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18259.923,0,0,0,0,0,0,0,0,18259.923
"IMP_OTHER",-5.076,0.324,1.194,0.012,32.372,0,4.586,0.402,-141.426,186.464,13.017,57.058,1408.615,225.191,43.343,125.44,66.249,99.139,48.835,91.996,57.827,100.637,202.877,320.812,15.293,39.109,135.747,1183.27,27.547,216.829,254.457,99.604,10.834,9.121,42.245,6.334,14.615,14.05,25.399,25.69,39.245,14.737,88.089,56.879,39.79,10.609,142.735,16.564,20.416,0,1561.038,0.505,51.777,730.185,75.822,1150.518,0,0,0,9058.945
"TXS_INT_FNL",1438.842,30.754,111.088,0.273,296.349,0.015,135.652,12.809,2623.738,1377.339,229.137,713.971,86.714,426.778,544.445,1125.836,995.716,1618.801,473.361,1069.76,332.931,788.661,1750.024,1561.593,154.365,265.514,1540.133,-960.65,1153.223,4877.538,9825.637,8357.452,125.333,50.35,2319.099,236.029,1927.865,661.701,568.789,952.875,1555.054,1353.567,3000.135,2576.259,2225.586,391.819,2825.441,762.744,749.942,0,109765.999,544.59,-4649.846,24186.397,793.736,0,3405.613,6592.605,0,205879.485
"TTL_INT_FNL",34887.823,605.094,783.353,5.613,8288.424,0.236,2330.01,223.588,148671.165,66368.689,12700.5,32015.232,64352.058,58156.88,19524.047,48968.667,29764.643,57345.095,29493.552,83039.721,18483.517,41595.794,115067.453,60199.749,10086.323,18025.631,56129.796,125219.921,39754.553,203197.728,227016.849,59409.507,7333.013,5331.555,56350.824,6988.053,49117.872,17825.593,21392.976,39419.18,68564.277,39311.086,111524.844,62957.216,49822.005,12606.702,83800.689,25295.607,19134.691,0,1193128.481,10593.702,393334.244,452894.079,13551.193,16871.293,42872.304,673849.39,-740275.123,4405306.955
"VALU",35866.126,2481.318,854.389,50.561,1848.253,0.125,2557.747,569.843,32980.26,29462.98,6022.438,11842.58,9928.557,12517.269,10876.303,15635.788,12541.857,9712.017,3439.454,41392.429,11875.016,13576.33,44351.334,16224.422,2592.83,6810.027,26857.591,40787.568,20231.19,98985.182,228019.524,51551.771,2647.407,965.414,39089.867,3836.024,64068.781,9490.799,16363.076,39628.135,90204.593,230620.118,114469.512,64111.932,114588.644,77409.973,107165.73,18892.296,27603.662,18259.923,0,0,0,0,0,0,0,0,0,1841858.964
"LABR",10236.991,849.607,393.904,20.466,328.22,0.055,1344.838,198.214,17397.591,15037.041,2742.547,6714.95,1221.531,6907.226,4925.572,8883.43,6742.471,4460.267,1368.529,23073.993,6320.718,7918.62,27219.323,9198.035,1454.081,3547.878,14422.125,5854.399,10832.54,45462.515,89235.275,24133.439,1566.968,482.968,18497.036,3834.402,35576.152,5381.205,4576.779,22527.254,40059.867,3021.094,37944.769,41456.937,76964.743,68421.056,70818.269,9623.008,10416.228,18252.201,0,0,0,0,0,0,0,0,0,827867.326
"OTXS",-4826.511,1.049,0.361,0.021,114.57,0,1.082,40.762,-916.164,-158.695,2.547,115.458,390.848,-1520.066,-10.322,56.455,451.708,710.89,1.454,66.619,-5.209,-56.701,-58.28,6.861,1.096,2.88,92.818,347.842,199.725,538.52,2211.907,481.433,1.119,0.408,1031.422,1.622,-266.576,74.151,78.869,244.624,5334.926,14041.572,962.048,587.522,3947.846,2559.833,2991.379,-249.981,262.142,7.721,0,0,0,0,0,0,0,0,0,29895.61
"CFC",10471.904,264.154,384.826,30.073,1405.464,0.07,1211.828,252.654,8469.811,4322.251,1496.792,2652.679,1900.607,4444.316,2721.925,3719.362,3663.466,2983.942,920.509,7114.872,3721.562,2988.294,8005.443,7019.527,751.487,1554.254,3987.595,17121.516,5752.441,8295.997,19620.259,8714.452,1079.32,482.037,13519.241,628.588,6400.671,3182.603,8202.287,8928.425,7245.588,93557.452,16653.346,10323.865,31860.581,2565.419,10009.712,3684.897,1934.91,0,0,0,0,0,0,0,0,0,0,366223.274
"NOPS",19983.74,1366.508,75.298,0,0,0,0,78.213,8029.023,10262.383,1780.553,2359.493,6415.57,2685.793,3239.128,2976.54,1684.212,1556.919,1148.962,11136.945,1837.946,2726.118,9184.848,0,386.165,1705.016,8355.053,17463.812,3446.485,44688.148,116952.074,18222.448,0,0,6042.17,-628.588,22358.533,852.841,3505.142,7927.832,37564.209,120000.004,58909.345,11743.609,1815.48,3863.665,23346.369,5834.372,14990.381,0,0,0,0,0,0,0,0,0,0,617872.754
"OUTPUT",70753.949,3086.411,1637.742,56.174,10136.677,0.361,4887.757,793.432,181651.425,95831.669,18722.938,43857.812,74280.614,70674.149,30400.349,64604.454,42306.499,67057.112,32933.006,124432.15,30358.533,55172.125,159418.786,76424.17,12679.153,24835.658,82987.387,166007.489,59985.743,302182.91,455036.372,110961.278,9980.419,6296.969,95440.691,10824.077,113186.653,27316.391,37756.052,79047.315,158768.871,269931.204,225994.356,127069.147,164410.649,90016.675,190966.419,44187.903,46738.353,18259.923,0,0,0,0,0,0,0,0,0,4190346.355
