"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C19",183.126,8.51,39.215,0,0,0.142,0.677,0.531,10.88,1.465,0.165,0.369,0.102,1.787,0.194,0.471,0.531,1.805,0.009,0.017,0,0,0.001,0.021,0.002,0.003,0.069,1.061,0.26,3.409,21.264,137.496,2.466,38.725,9.798,6.416,20.172,4.745,11.007,2.985,14.9,0.696,3.273,4.573,7.965,2.532,3.688,2.561,3.164,0,1767.741,0.049,5.709,1.686,11.666,0.581,0.002,0.427,-2326.101,15.007
"TTL_C20",595.989,1.581,3.758,0,0,0.117,0.462,0.226,24.116,27.496,0.524,2.842,0.026,10.196,3.028,17.631,0.926,1.892,0.083,0.128,0,0,0.006,0.095,0.013,0.017,0.4,0.068,0.375,3.709,5.848,1.948,0.039,0.319,1.372,0.293,17.162,6.409,1.318,1.669,2.511,2.212,2.439,2.543,1.664,1.942,8.394,1.834,4.836,0,1127.042,3.433,6.569,3.907,8.963,0.241,0.121,111.684,-1818.531,203.887
"TTL_C21",6.586,0.009,0.13,0,0,0.002,0.004,0.002,0.358,0.141,0.002,0.006,0,0.027,0.892,0.024,0.006,0.056,0.001,0.001,0,0,0,0.001,0,0,0.003,0.008,0.003,0.031,0.114,0.059,0.001,0.016,0.013,0.009,0.108,0.023,0.025,0.011,0.04,0.007,0.201,0.017,0.302,0.085,8.185,0.078,0.106,0,174.447,1.115,171.759,1.244,1.611,0.15,0.3,17.867,-309.51,76.678
"TTL_C22",57.163,1.081,4.748,0,0,0.024,0.109,0.065,33.368,29.379,0.174,0.991,0.002,0.643,0.818,8.987,0.244,0.223,0.009,0.044,0,0,0.006,0.166,0.006,0.02,0.291,0.021,0.143,5.723,18.007,12.134,0.045,0.261,1.488,0.679,12.598,2.822,3.022,0.603,2.727,1.722,1.812,1.796,1.091,0.898,2.441,1.283,1.481,0,667.293,0.04,0.205,52.1,37.185,0.029,0.001,383.222,-950.202,401.234
"TTL_C23",56.827,0.98,1.139,0,0,0.099,0.474,0.127,21.092,5.042,0.258,0.123,0.002,0.502,0.602,1.594,7.761,2.972,0.105,0.155,0,0,0.007,0.119,0.013,0.018,0.259,0.071,0.237,69.515,6.051,2.049,0.079,0.072,1.044,0.24,21.596,0.533,1.22,0.162,2.162,12.121,1.744,0.9,1.36,2.002,1.79,1.315,1.9,0,541.662,0.013,0.196,0.843,3.735,0.02,0.001,3.612,-434.399,344.118
"TTL_C24A",846.731,33.9,27.764,0,0,4.826,5.679,12.423,118.954,38.6,7.846,6.794,0.11,5.976,2.798,88.413,39.158,2559.894,1.768,98.823,0.021,0.038,4.581,33.781,5.912,9.475,27.411,5.527,30.174,1604.224,231.687,103.906,3.037,0.776,83.585,4.148,48.664,7.788,17.541,3.468,25.628,78.633,73.128,23.128,28.376,21.697,11.34,31.147,33.225,0,0.839,0.002,6.41,1.417,0.26,0.004,0,11.068,-506.224,5966.281
"TTL_C24B",600.685,35.766,7.015,0,0,2.422,3.795,2.244,660.694,69.66,9.234,20.987,0.098,70.715,18.212,102.601,25.957,631.222,55.279,72.81,0.088,0.158,2.948,28.906,2.485,7.367,68.677,4.509,40.707,609.591,355.075,90.822,2.528,2.056,37.66,1.134,257.36,22.717,36.675,9.121,60.364,49.488,35.888,12.581,28.576,3.476,25.895,31.629,58.952,0,50.957,0.007,0.234,24.075,15.502,0.006,0.002,43.868,-4297.059,114.417
"TTL_C25",61.306,2.647,2.491,0,0,0.121,0.289,0.5,23.539,4.167,0.483,0.283,0.004,0.536,0.276,1.57,0.498,4.356,0.064,0.756,0,0.001,0.048,0.368,0.074,0.088,0.575,0.111,0.203,26.597,10.19,3.675,0.074,0.192,1.892,0.259,14.278,1.145,6.854,1.022,1.371,4.111,2.379,2.639,6.355,1.246,1.251,1.411,2.174,0,298.987,0.021,0.384,487.737,267.269,0.036,0.003,73.478,-986.98,335.402
"TTL_C26",4.905,0.113,0.77,0,0,0.006,0.014,0.01,1.008,7.643,0.015,0.085,0,0.109,0.041,0.265,0.037,0.482,0.032,0.045,0,0,0.002,0.027,0.003,0.014,0.07,0.018,0.033,0.629,1.391,0.609,0.011,0.324,0.196,0.123,1.827,1.065,8.494,2.144,1.38,0.093,0.444,0.281,0.452,0.228,0.682,0.331,0.399,0,215.02,1.054,9.994,194.43,111.278,0.196,0,0.159,-568.648,0.334
"TTL_C27",9.299,0.221,1.119,0,0,0.024,0.092,0.095,1.603,0.363,0.02,0.085,0.001,0.086,0.051,0.227,0.069,0.524,0.028,0.057,0.001,0.001,0.013,0.169,0.011,0.026,0.171,0.342,0.088,8.022,7.971,3.563,0.069,0.279,0.878,0.29,5.331,3.837,40.107,3.456,1.455,0.585,2.259,1.555,2.296,0.836,1.62,2.083,1.525,0,364.531,0.01,0.124,225.583,144.733,0.093,0,0.136,-837.594,0.42
"TTL_C28",31.71,3.574,3.917,0,0,0.121,0.402,0.558,9.751,1.199,0.098,0.275,0.004,0.174,0.11,0.496,0.38,0.822,0.018,0.072,0,0,0.054,0.153,0.033,0.032,0.264,0.187,0.193,5.448,8.346,3.977,0.032,0.313,1.441,0.53,2.409,1.857,6.776,1.589,5.177,0.281,1.812,2.612,2.139,0.842,1.524,1.19,0.78,0,65.21,0.02,0.325,692.09,437.243,0.038,0.001,4.624,-1289.793,13.432
"TTL_C29",3.849,1.334,0.484,0,0,0.011,0.034,0.025,0.67,0.287,0.011,0.014,0,0.028,0.011,0.072,0.043,0.257,0.01,0.02,0,0,0.002,1.02,0.002,0.011,0.033,0.017,0.035,0.519,29.724,16.492,0.065,0.71,1.134,0.329,0.564,0.479,0.956,0.318,0.624,0.077,0.402,1.015,0.489,0.23,0.236,0.291,0.22,0,708.071,0.021,1.504,333.465,215.559,0.159,0.078,21.682,-1236.912,106.782
"TTL_C301",0.11,0.005,0.033,0,0,0,0.001,0.001,0.021,0.016,0,0.001,0,0.001,0,0.002,0.001,0.008,0,0.001,0,0,0,0.001,0.002,0,0.001,0.001,0,0.02,0.031,0.03,0.01,0.024,0.01,0.001,0.017,0.004,0.026,0.004,0.006,0.003,0.004,0.005,0.022,0.002,0.003,0.003,0.003,0,3.295,0.001,0.03,7.754,4.777,0,0.001,8.802,-9.554,15.541
"TTL_C302T309",0.997,0.884,9.071,0,0,0.005,0.007,0.017,0.491,0.045,0.004,0.003,0,0.005,0.002,0.02,0.006,0.025,0,0.007,0,0,0.001,0.15,0.084,1.399,0.182,0.004,0.005,0.212,6.506,38.633,0.531,34.391,1.94,0.199,0.276,0.028,0.103,0.072,0.402,0.019,0.219,1.532,11.126,0.151,0.894,0.237,0.729,0,187.405,0.013,0.584,314.267,200.226,0.003,0,14.695,-797.572,31.236
"TTL_C31T33",27.034,1.272,3.954,0,0,0.022,0.121,0.107,3.775,3.188,0.066,0.166,0.001,0.133,0.15,0.211,0.101,0.667,0.024,0.044,0,0,0.003,0.028,0.005,0.009,0.522,0.084,0.135,2.021,5.765,5.362,0.103,2.186,1.684,0.927,13.069,3.007,8.259,1.893,11.167,0.947,2.812,2.186,3.273,4.795,14.822,5.63,2.58,0,572.788,0.038,4.414,91.54,5.204,0.753,1.68,54.538,-613.596,251.668
"TTL_D",2.236,0.043,0.128,0,0,0.003,0.017,0.005,0.489,0.147,0.005,0.022,0.003,0.024,0.007,0.028,0.025,0.101,0.001,0.001,0,0,0,0.001,0,0,0.002,0.08,0.013,0.049,0.503,0.35,0.002,0.029,0.09,0.046,1.376,0.183,0.65,0.082,0.363,0.069,0.064,0.045,0.153,0.151,0.169,0.135,0.098,0,225.55,0.306,7.612,0.648,0.073,0.043,0.008,2.224,-51.036,193.417
"TTL_E",1.315,0.013,0.101,0,0,0.003,0.008,0.006,0.339,0.11,0.003,0.039,0.002,0.011,0.005,0.016,0.012,0.175,0.002,0.001,0,0,0,0.001,0,0,0.002,0.013,0.103,0.056,0.325,0.085,0.002,0.007,0.046,0.03,0.839,0.051,0.097,0.03,0.177,0.069,0.062,0.041,0.465,0.127,0.25,0.073,0.057,0,63.339,1.515,97.253,0.484,0.102,0.015,0.01,1.004,-1.587,167.302
"TTL_F",65.691,5.159,3.846,0,0,0.081,0.205,0.245,2.677,0.877,0.043,0.098,0.003,0.112,0.055,0.16,0.221,1.664,0.029,0.022,0,0,0.001,0.01,0.002,0.003,0.055,0.354,0.558,38.889,12.024,7.392,0.055,0.293,6.374,1.272,18.896,4.187,29.98,1.41,15.781,59.487,4.302,1.822,19.081,5.926,5.287,2.985,2.218,0,1295.157,0.175,2.103,5107.539,0.541,0.263,0.114,10.763,-11.587,6724.904
"TTL_G",311.789,12.918,52.541,0,0,1.021,2.249,1.475,76.574,416.096,2.138,6.429,0.119,6.973,2.404,16.472,6.574,138.887,2.643,6.679,0.005,0.008,0.305,3.078,0.356,0.863,5.416,6.209,3.114,105.425,83.005,77.368,2.245,15.114,15.098,4.94,110.829,13.152,22.929,6.53,21.928,9.287,12.448,12.527,15.446,6.811,22.559,13.498,16.245,0,2982.845,8.057,80.893,559.41,144.747,4.429,5.891,1056.161,-2763.888,3749.267
"TTL_H49",54.113,2.8,5.287,0,0,0.892,1.372,0.696,18.484,34.783,0.611,1.101,0.088,1.953,0.452,3.158,2.751,55.111,1.056,1.876,0.001,0.002,0.083,0.727,0.094,0.218,1.312,3.469,0.846,30.081,14.847,13.247,0.234,2.008,4.007,2.282,15.352,2.144,4.033,0.931,4.022,2.377,2.48,1.618,2.761,1.502,3.073,2.022,2.781,0,446.609,1.018,86.671,89.761,13.941,5.852,30.602,1164.371,-680.539,1463.421
"TTL_H50",44.811,41.35,54.923,0,0,0.275,1.511,0.422,27.595,17.727,0.574,1.165,0.082,1.296,0.372,1.796,1.063,13.49,0.452,0.622,0.001,0.001,0.027,0.262,0.029,0.086,0.617,1.122,0.355,8.627,98.49,75.155,61.755,1.94,132.643,8.029,10.405,3.445,7.647,2.564,8.002,0.775,6.699,13.932,6.519,1.267,1.652,3.339,1.952,0,265.195,0.176,15.221,9.06,5.617,1.312,4.91,152.525,-905.573,215.308
"TTL_H51",21.721,2.324,2.338,0,0,0.172,0.302,0.174,8.245,13.122,0.154,0.431,0.028,0.677,0.299,1.035,0.523,8.69,0.378,0.464,0.001,0.001,0.02,0.197,0.019,0.058,0.477,0.494,0.292,5.959,17.659,6.179,0.122,36.096,17.528,15.896,11.056,7.944,14.586,6.556,49.195,1.113,8.758,19.123,8.159,2.82,3.612,3.467,3.949,0,538.392,0.182,13.234,2.423,1.427,3.891,6.725,222.217,-810.681,280.224
"TTL_H52",23.878,2.162,4.261,0,0,0.272,0.501,0.283,8.393,7.309,0.192,0.357,0.021,0.478,0.156,0.765,0.846,15.607,0.2,0.435,0,0,0.02,0.169,0.024,0.051,0.254,0.862,0.201,8.232,21.712,29.728,1.924,12.661,25.721,3.264,5.936,1.343,4.93,0.984,3.077,0.663,1.675,1.519,1.707,0.504,0.821,0.977,0.967,0,183.891,3.156,261.05,61.123,3.193,0.338,0.215,615.937,-524.629,800.316
"TTL_H53",0.071,0.006,0.008,0,0,0.001,0.001,0.001,0.024,0.031,0,0.001,0,0.002,0.001,0.002,0.002,0.031,0.001,0.001,0,0,0,0,0,0,0.001,0.002,0.001,0.013,0.053,0.046,0.002,0.056,0.046,0.035,0.028,0.015,0.033,0.015,0.083,0.002,0.015,0.026,0.014,0.005,0.008,0.007,0.007,0,4.005,0.008,0.51,0.16,1.285,0.134,0.264,188.456,-3.226,192.294
"TTL_I",7.211,0.882,0.736,0,0,0.027,0.087,0.071,3.118,1.047,0.034,0.082,0.001,0.096,0.132,0.164,0.039,0.091,0.001,0.008,0,0,0.001,0.005,0.001,0.002,0.024,0.035,0.067,0.827,9.592,7.381,0.129,3.01,3.621,1.704,19.377,8.162,13.567,6.723,34.215,0.575,7.282,10.919,7.108,4.758,6.009,5.175,5.532,0,2045.022,66.51,43.995,1.056,0.04,32.592,98.985,0.634,-34.793,2423.667
