"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_D",70.997,12.565,2.931,0.931,6.163,12.837,2.903,0.619,142.289,37.447,14.668,16.183,62.912,33.649,4.478,32.512,29.415,14.434,137.143,35.611,0,0.088,3.788,3.492,0.375,0.832,10.349,123.825,12.33,21.698,88.769,28.672,0.321,1.182,14.769,0.591,15.348,3.349,6.854,8.728,7.947,15.023,4.647,4.44,53.768,16.084,14.766,1.578,6.424,0,395.108,0.011,0.321,32.016,1.439,0.119,0.001,203.92,-13.643,1760.017
"TTL_E",4.647,0.475,0.118,0.024,0.105,0.228,0.064,0.029,7.256,1.012,0.37,0.633,1.549,0.865,0.204,0.672,0.659,0.954,9.415,0.998,0,0.002,0.098,0.08,0.011,0.034,0.363,0.783,3.969,1.62,3.353,0.658,0.05,0.059,0.67,0.025,1.086,0.093,0.074,0.222,0.409,0.892,0.276,0.248,5.897,1.507,1.203,0.087,0.399,0,242.384,0.529,17.142,4.279,0.018,0.043,0.002,0.661,-3.714,315.791
"TTL_F",8.18,3.215,0.172,0.027,0.119,0.262,0.064,0.085,16.797,0.703,0.394,0.146,0.86,0.367,0.122,0.507,1.17,0.171,1.754,1.367,0,0.003,0.131,0.106,0.021,0.027,0.924,1.472,0.716,69.505,5.407,1.283,0.07,0.227,2.012,0.037,0.608,0.194,0.561,0.734,0.71,8.944,0.568,0.482,10.143,0.968,0.781,0.061,0.241,0,62.848,0.003,0.043,5339.58,0.189,0.734,0.036,31.757,-18.624,5559.98
"TTL_G",411.506,89.714,17.909,1.198,5.588,19.587,4.333,2.879,1096.01,282.267,70.729,42.11,309.835,122.324,49.592,151.96,82.839,29.604,182.267,159.403,0.002,0.505,26.05,26.335,2.16,3.517,71.895,40.55,8.726,410.376,642.118,232.19,13.771,69.275,50.207,2.333,82.62,24.511,13.816,37.735,14.596,17.85,21.457,51.491,89.332,14.904,50.854,3.041,17.565,0,5982.159,1.212,19.686,1844.263,8.659,12.355,4.894,1618.294,-1779.117,12883.845
"TTL_H49",87.804,87.401,2.956,1.535,6.575,11.808,5.061,2.293,249.378,35.131,34.752,12.865,110.867,28.19,7.519,29.43,40.155,10.48,79.524,45.357,0,0.121,5.472,5.334,0.415,0.861,18.229,15.975,2.844,112.685,250.841,158.108,2.448,6.93,84.608,6.199,8.881,6.823,2.43,7.006,8.109,4.551,8.485,11.228,45.687,10.838,12.626,0.722,6.198,0,1352.632,0.392,18.921,144.794,0.762,16.33,10.604,238.396,-283.165,3193.399
"TTL_H50",7.988,27.746,2.453,0.088,1.45,1.037,0.647,0.16,24.485,5.344,4.258,1.602,41.021,4.753,0.938,4.37,3.618,2.212,14.395,8.004,0,0.023,0.893,0.641,0.087,0.139,2.534,2.544,0.166,13.623,52.325,13.839,52.564,1.792,45.352,0.207,1.05,0.377,0.21,0.756,0.428,0.326,0.992,0.968,4.711,0.396,0.901,0.081,0.336,0,148.198,0.013,0.604,57.345,0.1,3.661,2.121,109.701,-372.341,304.232
"TTL_H51",19.902,27.922,1.02,0.119,5.282,1.687,0.824,0.523,46.687,14.333,5.98,3.304,39.744,7.043,4.239,8.085,7.272,2.122,16.491,11.503,0,0.081,2.789,1.187,0.164,0.594,7.751,4.32,1.144,39.343,119.435,14.38,1.178,180.89,92.32,6.425,3.999,5.032,4.17,22.542,28.637,6.102,16.813,15.751,82.01,8.313,9.321,1.147,4.376,0,499.738,0.02,0.777,89.043,0.03,10.856,8.046,122.159,-470.849,1164.116
"TTL_H52",40.216,32.988,5.013,0.807,2.932,6.143,1.511,1.501,138.664,20.896,17.603,7.609,62.607,14.109,4.361,13.575,14.107,3.673,35.806,21.338,0,0.072,2.728,4.287,0.249,0.649,10.698,6.232,1.635,48.681,345.952,185.791,38.386,158.085,327.138,3.155,4.367,2.684,3.12,7.168,3.763,2.012,6.176,6.912,29.569,1.806,2.412,0.485,2.348,0,387.053,0.747,40.699,64.278,0.2,0.942,0.148,148.736,-151.815,2143.007
"TTL_H53",3.657,1.245,0.174,0.032,0.134,0.195,0.056,0.081,3.404,1.964,0.79,0.607,0.499,0.529,0.391,0.782,0.383,0.093,1.159,1.19,0,0.005,0.297,0.172,0.02,0.046,0.942,1.215,0.461,2.995,42.078,2.617,0.092,0.672,5.211,11.355,1.115,3.465,3.113,4.031,13.469,1.785,3.198,2.366,22.711,2.02,2.295,0.221,2.154,0,81.444,0.001,0.331,3.89,0.23,0.374,0.184,25.38,-2.46,256.858
"TTL_I",0.484,0.485,0.037,0.006,0.051,0.175,0.024,0.02,2.881,0.446,0.179,0.083,0.352,0.259,0.113,0.309,0.126,0.048,0.541,0.45,0,0.002,0.068,0.035,0.006,0.014,0.244,0.156,0.066,1.328,3.516,0.94,0.091,0.681,0.789,0.029,1.708,0.256,0.174,0.995,0.876,0.258,0.603,0.59,3.142,0.621,0.768,0.088,0.35,0,895.207,4.278,1.388,4.709,0,90.938,59.74,0.15,-94.225,987.649
