"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_E",40.962,0.036,3.229,0.182,0.321,0.106,0.954,0.649,109.47,34.784,3.927,525.937,33.355,254.658,8.148,39.215,64.067,1617.283,585.77,53.155,431.323,17.657,26.475,16.762,3.181,15.188,27.27,9.424,2084.991,40.864,114.794,75.311,0.313,1.038,6.787,1.025,61.816,5.461,8.727,3.795,7.837,38.367,125.152,20.667,1442.358,323.367,182.656,7.777,18.651,0,601.393,3.543,116.847,222.548,0.012,3.941,0.868,28.798,-45.359,9427.836
"TTL_F",149.469,0.904,34.591,1.852,2.864,0.936,9.944,7.173,234.458,119.905,17.014,89.842,47.49,440.809,43.355,139.598,211.533,707.601,125.467,449.988,3163.814,576.135,369.415,116.729,180.242,59.906,333.688,121.706,377.748,1221.501,2476.543,319.222,3.027,24.942,167.522,18.561,255.963,149.392,481.101,54.222,133.438,7227.664,518.568,174.63,1486.403,551.613,339.181,86.326,281.012,0,233.748,3.034,5.409,52504.702,0.32,50.49,1.944,1109.469,-248.88,77765.243
"TTL_G",1642.346,1.017,173.948,15.967,7.803,10.678,106.159,57.165,4199.011,2271.931,157.627,984.962,1242.835,10520.005,436.608,1944.974,1213.728,4488.821,836.107,3286.744,23935.764,2369.718,3949.328,1357.573,1162.472,1089.254,2775.63,948.17,247.82,6190.493,4643.467,782.422,56.675,711.508,176.533,54.604,2866.05,471.528,450.575,479.73,278.359,416.08,1055.505,520.75,850.668,442.127,2316.599,347.376,541.968,0,31979.599,59.801,1914.002,22995.185,23.459,1187.628,996.06,51871.887,-44236.315,161878.49
"TTL_H49",81.763,0.707,14.224,10.08,10.935,6.251,60.415,41.292,246.44,100.431,23.782,74.904,401.504,585.074,25.876,110.03,400.557,651.871,79.703,391.595,1560.174,260.658,482.236,121.182,64.854,89.359,271.028,333.236,155.928,1252.93,851.25,151.524,64.639,69.369,328.531,295.928,211.975,53.096,21.718,76.64,167.115,110.257,290.767,157.95,174.72,196.753,417.898,29.934,128.536,0,3140.459,1.445,416.07,1409.371,1.51,1656.248,199.321,3493.616,-7199.745,14825.915
"TTL_H50",17.028,0.031,123.687,0.303,23.391,0.179,74.88,0.966,80.017,22.925,4.972,17.149,641.9,195.595,4.852,101.853,51.368,145.025,18.22,473.94,620.011,365.89,103.145,24.21,14.909,20.431,526.036,71.257,5.111,172.668,96.38,646.248,5956.948,38.58,1087.892,13.835,31.212,7.528,7.649,6.812,3.587,3.479,19.451,219.513,214.526,95.358,30.919,3.575,183.772,0,487.219,0.173,14.414,607.402,0.92,369.433,305.681,5657.898,-2325.585,17706.765
"TTL_H51",12.966,0.012,1.447,0.168,0.822,0.11,1.093,0.688,45.467,16.354,3.73,16.097,29.072,91.248,4.838,18.123,17.253,23.169,7.014,26.341,320.827,38.846,116.494,12.527,4.929,7.083,42.968,16.513,2.913,92.535,107.385,10.207,3.575,24.145,5.81,640.072,34.735,12.539,3.284,6.068,7.959,3.978,39.323,35.646,79.19,70.933,38.597,6.51,100.926,0,1178.742,0.107,35.645,86.893,0.2,1100.367,1093.084,6084.516,-2051.009,9731.074
"TTL_H52",14.43,0.211,16.801,0.513,1.015,0.282,2.543,1.578,158.724,83.488,21.745,47.545,111.328,315.326,16.799,122.967,133.602,253.392,33.372,257.882,1130.811,161.413,262.075,83.353,19.855,37.094,256.152,103.255,7.374,215.983,1656.298,153.988,306.334,712.156,329.359,19.795,137.087,21.194,46.119,19.085,17.133,21.714,30.768,14.857,112.772,11.807,44.372,8.939,10.396,0,1249.52,2.28,139.447,490.211,0.54,94.055,24.687,4971.389,-5006.325,9510.887
"TTL_H53",0.514,0.032,2.649,0.091,0.006,0.076,0.45,0.497,19.183,13.337,2.784,12.327,0.847,13.269,4.726,11.953,6.56,13.13,3.61,20.931,167.148,17.349,33.68,5.257,1.131,2.58,16.038,6.194,8.734,56.123,437.527,12.416,0.638,5.829,35.007,103.512,661.739,16.706,40.224,10.849,102.886,36.332,72.616,30.153,194.1,31.728,31.706,12.898,42.399,0,865.928,0.011,0.282,4.441,0.63,37.235,24.899,74.021,-124.256,3203.663
"TTL_I",19.15,0.636,3.298,0.714,2.171,0.674,3.263,6.513,113.941,110.389,9.358,24.648,5.719,128.932,19.549,113.739,43.473,49.295,28.401,133.087,839.131,143.493,191.539,26.014,8.034,23.584,137.482,2.039,50.051,251.239,2088.925,33.706,1.888,65.667,32.69,2.196,145.591,95.714,44.522,67.441,153.301,235.101,566.371,75.369,438.839,193.429,173.611,77.076,2278.473,0,26040.252,64.065,307.057,37.605,0.03,2091.09,1126.802,164.497,-2164.455,36926.414
"TTL_J58T60",2.204,0.41,0.529,0.206,0.498,0.14,1.305,0.869,67.714,16.282,4.092,12.7,3.572,49.475,14.154,19.729,12.548,12.488,6.078,21.051,504.728,27.369,39.509,16.099,4.349,14.577,33.022,3.43,7.557,92.696,409.463,23.226,0.721,11.658,11.391,5.969,46.342,1755.727,388.956,149.129,57.03,106.28,1081.398,165.41,214.857,265.697,49.68,168.971,446.649,0,2187.336,16.057,320.129,1788.237,1.6,124.738,57.216,1739.569,-3673.527,8909.29
