"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_J61",31.724,0.359,13.246,0,837.077,4.263,18.078,10.236,36.287,30.924,20.798,60.22,114.923,151.508,19.859,22.175,60.172,17.906,22.681,59.577,4.135,79.14,47.322,10.063,0.08,0.877,101.126,105.52,100.334,1265.221,7694.802,114.402,9.789,37.036,208.459,52.839,497.883,91.761,12397.052,546.826,494.205,539.75,562.665,603.989,1266.718,282.96,787.938,202.553,335.488,0,16380.504,0.29,84.694,192.106,15.007,260.151,167.088,422.121,-1308.644,46186.264
"TTL_J62_63",9.975,0.113,3.3,0,437.635,3.321,12.245,5.82,34.364,20.664,11.17,50.04,99.553,198.101,21.751,18.011,56.829,19.879,18.447,46.993,3.441,80.181,30.486,5.104,0.088,0.953,67.959,143.586,129.522,840.68,4814.046,53.082,7.95,39.255,161.295,33.192,174.383,87.486,1464.098,2475.836,477.452,292.858,530.947,454.561,744.779,233.133,433.916,112.913,123.795,0,92.284,0.624,5.25,137.958,15.171,20.882,1.565,16.167,-3424.097,11950.991
"TTL_K",224.946,1.207,43.304,0,3283.591,29.443,45.915,64.039,153.704,86.989,56.471,205.729,731.257,782.96,50.536,95.067,263.035,103.79,125.631,188.761,7.244,257.064,105.32,19.905,0.407,2.699,245.348,528.864,362.284,3365.841,14409.826,283.352,30.17,144.428,409.706,40.534,592.103,53.478,937.295,265.226,2326.106,4411.299,699.77,736.308,1187.2,287.848,582.008,261.165,336.009,0,4598.809,5.349,4.076,118.318,5.643,250.543,128.293,1597.08,-1973.231,44160.061
"TTL_L",67.181,0.155,2.471,0,220.639,1.531,6.22,3.321,87.744,19.696,6.893,24.81,40.286,62.257,5.433,9.865,24.623,8.064,9.49,30.22,0.907,26.649,11.463,2.676,0.056,0.287,47.217,29.295,15.816,598.574,6874.381,37.472,3.298,11.261,142.674,13.237,401.577,21.249,335.82,126.09,130.73,595.862,188.553,189.44,219.538,132.614,266.329,100.154,146.6,0,36253.709,9.066,124.663,4586.831,1.188,1086.763,473.447,67.641,-1125.606,52778.42
"TTL_M",45.927,0.121,4.398,0,651.305,6.92,15.861,23.66,80.193,25.046,11.46,47.66,120.194,252.92,31.27,27.448,66.29,23.008,17.914,51.35,3.621,76.763,32.727,11.656,0.198,1.195,73.984,110.383,81.78,1744.128,5253.403,37.497,5.191,24.176,105.508,7.585,189.938,63.235,537.91,210.608,237.18,399.644,778.635,308.759,426.689,145.218,257.671,113.08,116.456,0,1408.103,11.396,323.856,7753.191,16.237,116.605,37.045,160.504,-8132.169,14552.53
"TTL_N",47.593,0.359,8.358,0,1586.657,14.101,37.31,29.305,66.105,30.959,22.439,83.775,185.379,273.047,28.4,40.549,117.896,30.442,30.082,82.528,2.972,108.724,54.4,18.131,0.168,1.738,119.438,215.563,210.116,1840.583,7158.439,124.916,21.266,99.789,395.552,37.896,411.528,58.705,898.685,357.641,364.086,887.578,530.335,1380.317,943.655,440.134,651.421,257.105,182.31,0,4797.027,1.432,242.298,1715.802,4.571,207.532,77.559,83.72,-6842.992,20775.426
"TTL_O",88.454,0.567,10.51,0,583.258,11.722,26.617,18.62,70.13,41.528,36.182,102.937,201.86,366.066,28.744,41.451,119.001,52.838,65.047,116.639,1.909,99.237,44.023,12.926,0.14,1.375,93.926,458.144,324.176,2416.811,5870.954,227.394,10.382,34.331,191.997,21.842,279.306,28.282,604.533,109.624,170.874,827.628,312.885,284.76,1747.472,266.688,439.072,192.27,158.564,0,9083.145,0.113,148144.291,31.627,1.716,40.93,0.295,4.44,-204.373,174315.876
"TTL_P",16.284,0.119,3.367,0,175.343,2.121,6.462,3.293,17.757,8.209,3.544,10.297,71.42,58.863,8.295,5.912,21.019,10.63,12.705,18.295,0.987,31.235,12.366,1.906,0.064,0.538,26.238,37.482,48.019,285.969,994.084,26.107,4.564,30.008,56.74,4.186,37.862,11.984,310.684,133.999,114.651,84.52,164.572,164.478,625.448,1169.318,255.139,59.125,51.788,0,12847.921,596.266,36230.856,372.333,3.823,925.863,175.112,132.31,-1154.356,55328.129
"TTL_Q",14.347,0.056,2.393,0,43.373,0.714,0.918,0.829,17.745,3.843,1.615,5.99,20.767,35.634,5.959,4.462,13.789,3.048,2.95,10.349,0.317,9.276,3.673,0.833,0.016,0.094,9.484,9.607,12.191,120.096,409.566,12.386,0.829,4.832,11.688,2.096,44.299,3.57,35.836,40.983,17.997,16.856,28.455,26.238,120.474,45.169,3314.699,15.604,22.494,0,21147.177,149.168,32300.014,113.232,3.143,233.787,111.505,124.304,-275.913,58434.851
"TTL_R",3.372,0.019,0.57,0,8.081,0.104,0.401,0.215,5.364,1.53,0.536,2.366,5.022,10.947,0.559,1.331,2.7,0.892,0.976,2.807,0.09,2.383,1.271,0.286,0.008,0.044,4.888,2.87,4.689,38.777,217.151,2.835,0.481,1.372,4.403,0.61,37.95,16.214,21.335,8.02,6.824,14.259,31.583,19.463,47.574,26.102,15.342,330.636,57.3,0,5296.168,126.684,1094.954,266.065,1.447,502.222,226.887,68.007,-1980.066,6564.92
"TTL_S",6.269,0.056,4.198,0,71.24,1.312,3.437,1.815,8.225,7.107,3.108,5.997,16.094,26.203,1.695,2.869,12.318,4.154,2.916,10.354,0.327,6.335,3.306,0.718,0.016,0.107,15.587,9.622,15.647,130.048,628.988,11.848,1.597,5.085,21.165,2.216,113.497,6.216,72.192,30.323,53.419,47.07,58.551,72.959,76.544,42.663,231.683,41.999,297.642,0,8486.691,1065.315,365.855,156.048,14.958,268.739,148.878,35.302,-313.346,12415.175
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10112.562,0,0,0,0,0,0,0,0,10112.562
"IMP_OTHER",-33.544,0.01,4.52,0,55.725,1.328,3.287,1.442,-46.636,7.25,2.55,8.083,121.011,93.861,2.382,6.978,13.699,12.065,6.209,12.661,0.808,16.549,7.24,3.923,0.743,1.017,18.506,17.568,5.494,164.546,249.476,35.475,9.197,29.302,16.297,1.767,-6.271,1.163,17.304,6.736,4.278,5.538,9.059,12.601,30.562,6.751,38.322,4.155,7.571,0,553.585,0.024,13.935,594.906,126.815,941.127,0,0,0,3218.951
"TXS_INT_FNL",583.926,1.092,59.025,0,836.453,12.404,33.427,12.285,764.184,393.433,54.434,78.731,100.622,336.057,14.084,76.869,207.486,63.882,39.531,102.729,14.995,250.604,125.653,24.86,0.272,3.175,238.017,29.33,72.62,2996.434,2963.774,193.375,5.753,13.068,81.793,10.043,1007.402,8.485,218.703,44.52,22.815,118.106,86.135,131.238,237.98,95.123,262.119,73.797,122.332,0,24933.757,-5.297,-19.607,14497.499,1872.617,0,135.034,1512.095,0,56149.273
"TTL_INT_FNL",18380.796,32.089,2192.731,0,36691.743,517.574,1491.195,769.657,20784.839,4194.979,1707.116,4722.018,91849.079,43701.018,1245.504,3846.812,8511.198,5086.685,3509.156,5866.649,195.85,5760.574,2720.36,1005.304,94.403,186.006,5992.849,12679.429,5179.439,100322.427,152042.479,8649.527,1625.34,6032.619,6557.306,785.934,21551.165,1082.773,21865.389,5642.156,5610.16,12544.259,7127.403,9444.379,16844.571,6592.169,19336.583,3547.278,5219.307,0,378850.202,1978.064,225367.868,287293.065,15857.394,13679.072,7294.906,419509.673,-238458.28,1812710.24
"VALU",27539.552,37.113,1902.777,0,264587.733,1225.134,2534.07,1010.958,18022.522,4462.302,1248.715,5297.081,65569.717,33504.857,730.64,3890.504,6687.018,1130.737,765.23,6171.507,167.99,3813.282,2139.764,1066.512,41.592,67.725,4964.646,10110.375,3283.082,50179.407,88203.602,11082.802,938.656,3804.116,9549.944,1184.364,19036.945,2248.321,24320.887,6308.838,38549.912,40230.87,7425.13,11331.052,157471.376,48735.981,39098.288,3017.644,7195.871,10112.562,0,0,0,0,0,0,0,0,0,1051999.705
"LABR",7302.087,9.47,242.952,0,9464.518,494.01,443.43,107.046,6748.217,2030.898,549.534,2393.387,3950.318,5759.125,137.925,1261.29,2539.157,250.452,193.97,2957.418,36.426,633.239,817.891,312.99,15.223,14.618,2604.149,1807.251,1447.267,13420.664,17874.742,4606.486,228.084,2486.489,3489.731,651.852,6775.924,757.899,4126.069,1044.136,6904.59,848.433,3521.258,4833.155,103381.311,54473.08,29151.44,833.713,4564.604,10112.558,0,0,0,0,0,0,0,0,0,328610.475
"OTXS",-10215.666,0.507,71.373,0,8269.937,0,145.674,91.335,994.202,234.463,8.547,178.771,58.026,1867.772,37.074,289.539,380.341,65.765,51.848,192.514,10.963,519.208,143.703,81.533,4.254,4.847,128.777,164.761,22.445,722.26,844.689,401.558,32.852,0.001,245.275,112.35,-999.354,108.534,643.947,908.033,459.039,332.084,6.033,84.386,14286.964,-15879.735,0.009,8.829,0.001,0.004,0,0,0,0,0,0,0,0,0,6120.271
"CFC",1279.908,1.639,149.947,0,32238.527,150.807,351.021,31.424,1187.687,263.881,77.672,371.783,3750.686,2511.776,47.685,305.236,535.945,71.12,41.382,328.212,15.457,176.751,113.442,108.901,0.517,5.112,210.492,1334.626,450.191,1414.866,2841.395,898.169,114.879,0,907.347,27.173,569.732,167.25,4558.958,344.226,1045.247,6505.874,309.043,605.752,39803.099,2937.882,1127.559,186.761,179.13,0,0,0,0,0,0,0,0,0,0,110656.168
"NOPS",29173.224,25.497,1438.504,0,214614.751,580.318,1593.946,781.153,9092.416,1933.06,612.962,2353.141,57810.687,23366.184,507.957,2034.44,3231.575,743.4,478.03,2693.364,105.144,2484.085,1064.728,563.088,21.598,43.149,2021.228,6803.736,1363.179,34621.618,66642.778,5176.589,562.84,1317.627,4907.591,392.99,12690.643,1214.637,14991.913,4012.442,30141.036,32544.478,3588.797,5807.759,0,7204.754,8819.28,1988.341,2452.136,0,0,0,0,0,0,0,0,0,0,606612.791
"OUTPUT",45920.348,69.203,4095.508,0,301279.476,1742.709,4025.266,1780.615,38807.361,8657.281,2955.831,10019.099,157418.796,77205.875,1976.144,7737.316,15198.216,6217.422,4274.386,12038.156,363.84,9573.856,4860.123,2071.816,135.995,253.731,10957.496,22789.803,8462.521,150501.834,240246.082,19732.329,2563.996,9836.735,16107.25,1970.299,40588.11,3331.094,46186.276,11950.994,44160.072,52775.129,14552.533,20775.431,174315.947,55328.15,58434.872,6564.922,12415.179,10112.562,0,0,0,0,0,0,0,0,0,1753337.982
