"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_H50",37.298,7.384,15.573,0.198,136.598,3.583,11.933,4.195,109.113,14.128,7.139,19.844,91.387,48.938,17.048,15.296,12.961,21.615,5.833,11.666,10.851,7.67,19.835,34.11,0.13,1.065,5.295,32.227,0.719,37.311,461.572,189.872,38.731,4.874,315.89,3.174,10.81,1.15,6.446,5.132,5.149,1.873,31.914,14.578,47.703,7.093,12.18,4.229,3.636,0,334.513,0.015,5.044,87.384,0.06,58.495,17.472,118.941,-2010.479,518.392
"TTL_H51",133.273,5.272,4.563,0.284,367.763,6.302,11.806,13.703,251.875,40.234,10.939,50.94,88.372,111.167,98.492,41.293,30,26.703,9.228,23.287,35.427,26.829,74.166,92.607,0.339,4.795,19.651,76.525,4.887,155.121,981.929,154.041,0.575,1106.511,470.446,73.35,98.825,22.45,114.111,144.516,356.803,40.65,408.552,236.265,725.917,181.149,184.773,56.26,108.968,0,1808.827,0.029,13.87,384.153,0.01,173.484,145.307,397.162,-3233.094,6971.684
"TTL_H52",196.355,4.876,16.736,1.206,149.922,15.752,18.248,27.074,556.924,37.181,24.298,70.447,152.464,131.834,75.653,41.236,59.481,58.08,14.186,38.927,26.478,18.68,65.421,163.447,0.419,4.237,20.429,97.904,6.342,192.358,1864.26,1430.041,14.527,642.121,1216.949,24.712,95.034,6.285,57.935,32.016,31.304,13.198,97.438,51.705,181.033,27.446,38.948,16.428,24.36,0,1747.841,1.305,10.373,237.72,0.24,15.094,2.603,1631.105,-481.095,11317.522
"TTL_H53",16.002,0.216,0.725,0.059,8.28,0.538,0.691,1.796,14.257,3.016,0.967,6.974,1.336,4.152,7.174,1.743,1.371,0.795,0.233,1.618,1.873,1.077,5.215,6.288,0.027,0.278,1.601,21.21,1.119,9.751,410.054,26.341,0.043,3.284,23.855,122.593,28.264,7.249,73.656,22.844,149.034,9.682,70.964,20.806,180.263,39.528,33.389,10.25,35.669,0,121.506,0.001,0.077,0.363,0.39,5.972,3.495,42.912,-93.125,1469.743
"TTL_I",79.557,4.109,5.12,0.504,152.497,23.614,13.491,21.001,238.15,34.182,10.938,46.036,43.278,87.481,93.568,32.695,21.94,21.107,5.695,29.57,30.749,21.813,57.559,60.754,0.377,4.075,18.925,140.447,10.749,200.877,1187.431,460.831,1.905,160.601,170.798,15.037,371.306,83.959,311.668,275.469,520.12,99.422,746.038,286.916,1200.674,577.467,570.709,171.603,282.885,0,17876.001,3.528,27.974,6.557,0.73,1452.266,1626.822,274.061,-1473.479,28800.158
"TTL_J58T60",7.251,0.172,0.495,0.038,10.396,0.553,0.616,1.216,36.36,3.154,0.916,27.87,3.235,8.9,13.698,2.928,1.731,1.297,0.408,2.001,9.113,2.316,5.616,10.204,0.037,0.474,2.154,10.992,0.687,11.026,152.937,19.939,0.066,3.507,7.659,1.83,33.085,110,294.69,52.26,51.994,10.453,370.282,21.125,102.263,64.37,30.341,21.859,24.379,0,1680.006,9.508,34.794,42.872,1.09,19.823,5.613,317.425,-1525.136,2134.892
"TTL_J61",49.438,1.92,6.3,0.495,122.623,3.613,6.16,10.419,109.93,21.223,6.831,36.602,19.748,26.604,64.339,12.83,11.261,7.164,2.861,15.141,27.468,11.811,43.975,70.042,0.194,2.377,14.6,93.682,5.468,111.606,1098.243,210.454,0.638,24.869,85.94,19.159,238.581,76.888,4573.786,372.365,488.857,108.542,494.37,170.942,954.232,213.781,289.402,77.663,143.915,0,7900.186,0.01,1.374,3.266,4.03,74.121,51.52,1211.003,-581.459,19223.407
"TTL_J62_63",53.299,1.719,4.454,0.69,178.163,8.706,11.363,22.176,400.087,32.023,9.43,77.209,46.896,101.295,209.466,31.457,27.807,21.206,5.838,30.193,72.331,32.191,73.307,123.203,0.575,6.767,26.072,309.48,15.379,190.945,1756.754,252.194,1.38,73.74,161.053,29.576,230.837,103.531,1115.817,4298.691,1176.665,112.992,1223.605,313.96,1388.21,436.204,398.429,115.084,164.165,0,433.831,0.022,644.499,202.961,5.87,5.907,4.534,2331.276,-2008.787,17096.73
"TTL_K",488.383,6.883,23.55,1.102,480.783,26.442,18.269,65.622,667.809,64.897,20.362,130.079,147.794,167.842,169.627,60.942,55.297,47.376,16.717,52.27,67.744,43.147,109.963,150.082,0.79,8.212,39.035,488.551,19.702,323.683,2137.615,616.736,2.324,114.067,181.043,16.227,312.432,32.545,316.477,212.256,5371.488,1570.376,619.064,194.463,895.908,231.411,222.252,97.999,183.458,0,10872.177,0.014,483.245,29.812,1.2,71.339,26.841,281.684,-1224.329,27833.076
"TTL_L",19.632,0.962,1.467,0.182,60.462,2.486,3.992,6.352,122.211,19.943,4.076,29.178,17.303,20.495,31.131,10.622,8.922,6.498,2.284,14.76,15.551,7.883,20.386,35.46,0.294,1.538,13.096,49.902,2.658,99.564,1989.566,130.214,0.408,14.566,110.064,9.263,541.758,24.5,197.818,164.145,237.537,222.213,290.614,95.15,306.214,187.02,185.173,68.957,79.265,0,34556.982,0.14,0.251,0.619,0.16,309.054,198.322,43.413,-353.949,40238.726
