"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C24A",24.212,1.181,1.274,213.325,249.667,409.761,10.795,26.235,19.309,1.716,23.147,8.043,6.592,14.001,2.884,60.998,113.212,2655.996,382.033,3738.7,29.441,121.468,789.833,331.074,162.649,241.173,286.977,80.009,253.53,8235.764,119.968,29.814,4.027,3.621,36.678,1.14,3.058,0.948,1.076,0.932,2.312,68.062,112.837,18.43,24.131,15.873,9.752,10.298,11.16,0,27.693,0.001,0.088,16.343,1.6,0.537,0.004,1226.966,-5820.419,14421.93
"TTL_C24B",14.475,0.854,0.216,21.39,47.191,149.391,5.226,3.619,72.995,2.961,19.813,17.886,3.63,112.604,13.581,52.686,54.061,468.652,8996.872,1968.996,89.387,361.097,363.598,202.731,49.128,134.176,379.337,45.592,256.737,2257.04,129.359,13.795,1.977,0.536,11.95,0.245,10.826,4.363,1.496,1.484,2.66,37.949,46.296,9.227,17.427,3.008,16.425,7.926,13.464,0,80.255,0.002,1.188,26.183,2.588,0.582,0.007,19722.702,-3139.918,33189.923
"TTL_C25",256.542,11.197,12.793,596.405,298.055,830.668,58.82,107.076,576.601,24.797,186.907,51.051,22.187,128.241,37.861,134.359,154.753,264.197,290.106,2517.003,64.854,143.308,787.309,347.627,196.956,208.197,579.609,171.849,145.866,13529.832,685.093,160.341,12.142,18.587,125.549,21.803,150.84,50.873,71.41,111.809,52.8,369.394,395.373,248.398,559.236,136.998,190.384,82.941,91.091,0,3673.774,1.497,92.986,3438.835,295.607,3.349,43.78,1655.406,-7687.273,27788.054
"TTL_C26",69.469,3.124,7.081,88.231,85.973,186.63,14.534,22.569,90.377,5.295,14.289,28.484,14.568,52.586,21.78,29.241,32.541,18.992,48.705,151.523,1666.797,334.431,387.433,160.815,110.683,94.534,566.738,279.388,137.785,2447.529,1069.995,109.571,16.556,60.228,153.614,54.881,99.957,263.974,1619.961,1196.708,223.256,126.033,1179.863,410.275,651.025,465.48,1140.199,181.032,249.228,0,13393.751,1.746,61.701,8133.905,759.355,19.754,41.344,1639.112,-31191.932,9302.695
"TTL_C27",77.17,1.785,6.04,94.11,34.925,217.376,21.347,24.378,95.563,4.193,12.934,16.831,5.613,25.445,10.204,22.657,27.92,20.742,50.206,108.361,86.275,444.952,229.342,169.504,33.282,65.914,385.561,512.749,60.962,4315.64,408.128,94.934,9.474,14.673,49.598,9.454,70.951,41.93,208.901,137.815,38.613,79.891,308.693,132.456,223.645,81.969,162.91,78.948,70.733,0,5733.518,0.438,37.932,2293.774,208.474,9.455,20.745,1104.488,-13179.8,5634.725
"TTL_C28",124.505,12.095,13.814,706.676,343.947,1016.063,75.99,117.186,149.9,7.545,36.446,40.166,22.936,52.895,18.607,48.534,115.902,57.183,78.936,240.321,29.08,83.088,908.885,170.738,94.206,83.617,657.324,287.23,140.357,3199.719,497.201,118.256,6.187,16.708,89.657,20.597,54.352,55.735,86.131,244.499,115.796,84.359,337.381,248.797,271.268,105.659,189.295,84.959,44.439,0,2615.236,2.299,95.938,13309.517,1256.103,3.971,20.891,2456.689,-18650.629,12715.181
"TTL_C29",40.655,8.02,3.736,27.979,26.888,161.01,12.656,11.063,44.982,2.968,8.136,5.865,3.71,12.518,4.422,12.2,23.434,9.826,25.989,35.093,8.937,15.602,60.24,1839.582,8.433,44.456,114.884,40.836,43.091,450.914,1560.977,602.093,13.176,38.834,93.736,13.529,25.218,13.855,22.842,51.415,26.952,32.143,104.841,157.974,92.733,42.697,64.267,24.889,12.319,0,15675.428,0.114,14.472,13185.201,1280.181,15.902,30.055,1343.775,-27291.598,10356.147
"TTL_C301",0.447,0.065,17.425,1.364,10.107,10.478,0.684,0.07,0.632,0.013,0.104,0.065,0.038,0.121,0.036,0.205,0.112,0.178,0.395,2.296,0.394,0.477,5.726,4.192,1398.544,137.287,108.185,0.866,0.764,12.405,10.31,30.948,237.936,109.792,44.752,0.463,0.321,0.1,0.102,0.117,0.675,0.442,3.91,8.784,291.33,1.786,0.914,3.02,4.419,0,702.195,0,0.033,2954.498,287.591,0.051,0.003,426.359,-1002.705,5831.82
"TTL_C302T309",1.631,1.394,13.978,17.908,2.768,20.741,0.663,1.987,3.889,0.067,0.654,0.301,0.096,0.765,0.294,0.939,0.988,1.086,2.488,13.037,1.532,3.082,11.117,72.359,112.447,1764.72,302.309,2.624,2.08,58.718,116.129,382.072,27.71,476.785,39.698,1.782,0.935,0.389,1.064,2.066,1.833,1.85,20.287,56.642,421.19,5.738,27.453,3.855,15.389,0,1393.362,0.047,4.171,5170.374,499.475,0.352,0.001,1327.176,-5175.056,7239.429
"TTL_C31T33",880.858,32.001,88.994,820.711,556.079,1502.599,242.966,182.432,409.498,39.766,213.417,136.674,73.141,165.966,60.684,86.67,234.74,190.648,221.123,266.627,30.353,39.844,139.15,73.632,30.203,78.298,1328.329,1231.705,513.702,2709.635,889.237,941.247,119.509,834.084,456.63,53.804,206.213,71.44,252.331,220.937,138.221,247.491,564.712,567.605,746.007,340.631,830.652,242.653,118.87,0,7800.817,0.634,345.631,3040.935,296.135,75.061,145.382,1282.019,-8424.893,24984.438
