"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C25",4.728,0.13,0.327,0.494,0.13,1.878,1.036,0.778,11.538,2.216,2.128,0.316,0.383,2.284,0.055,1.145,2.475,1.114,0.17,31.426,0.041,2.794,0.773,0.06,0.823,1.447,3.467,0.883,0.764,41.963,2.05,0.357,0.025,0.064,0.751,0.001,0.491,0.122,0.841,0.093,0.27,3.227,3.732,1.041,3.803,0.572,0.265,0.131,0.838,0,24.122,0.001,1.501,404.378,204.281,0.036,0.005,17.091,-306.61,481.245
"TTL_C26",0.239,0.002,0.05,0.009,0.004,0.074,0.038,0.045,0.283,0.027,0.017,0.049,0.007,0.167,0.008,0.065,0.114,0.032,0.004,0.145,0.015,0.456,0.025,0,0.004,0.011,0.041,0.404,0.138,0.557,0.083,0.117,0.007,0.078,0.122,0,0.042,0.009,0.495,0.072,0.205,0.021,0.469,0.121,0.261,0.044,0.088,0.019,0.006,0,3.019,0.001,0.036,86.191,99.129,0.193,0.005,1.577,-191.708,3.734
"TTL_C27",0.142,0.002,0.08,0.018,0.01,0.304,0.107,0.112,0.566,0.046,0.025,0.047,0.006,0.244,0.009,0.059,0.215,0.051,0.01,0.394,0.003,0.07,0.033,0.003,0.004,0.015,0.101,0.392,0.24,2.375,0.218,0.264,0.039,0.317,0.27,0.001,0.136,0.015,1.36,0.068,0.296,0.091,1.226,0.335,0.28,0.088,0.187,0.112,0.052,0,2.491,0.002,0.047,119.368,110.88,0.092,0.115,27.937,-176.268,95.704
"TTL_C28",0.334,0.091,0.096,0.056,0.021,0.543,0.196,0.189,0.687,0.058,0.033,0.052,0.143,0.27,0.014,0.097,0.384,0.057,0.011,0.44,0,0.065,0.056,0.002,0.006,0.022,0.117,0.543,0.402,1.903,0.228,0.223,0.029,0.247,0.328,0.001,0.116,0.024,1.102,0.095,0.518,0.098,1.405,0.263,0.456,0.101,0.224,0.055,0.014,0,1.287,0.002,0.129,217.683,260.708,0.038,0.003,15.214,-491.084,16.393
"TTL_C29",0.192,0.014,0.05,0.008,0.031,0.389,0.189,0.362,0.725,0.107,0.031,0.027,0.062,0.139,0.012,0.072,0.199,0.033,0.007,0.179,0,0.046,0.01,0.004,0.005,0.024,0.081,0.266,0.442,1.316,0.238,0.174,0.016,0.151,0.307,0.001,0.082,0.02,0.882,0.123,0.863,0.103,2.092,0.177,0.787,0.148,0.296,0.074,0.01,0,5.611,0.003,0.138,120.738,150.106,0.157,0.006,2.641,-287.126,3.842
"TTL_C301",0.006,0,0.035,0.002,0,0.003,0.003,0.001,0.055,0.002,0.001,0.001,0.001,0.004,0,0.001,0.004,0.001,0,0.016,0,0.002,0,0,0.002,0.002,0.014,0.006,0.005,0.03,0.004,0.019,0.036,0.076,0.025,0,0.003,0,0.012,0.001,0.004,0.002,0.032,0.005,0.175,0.002,0.006,0.001,0.002,0,0.797,0,0.001,33.92,24.985,0,0.004,10.188,-29.978,40.521
"TTL_C302T309",0.016,0,0.019,0.002,0.001,0.016,0.008,0.018,0.16,0.003,0.002,0.001,0.001,0.01,0.001,0.004,0.01,0.002,0.003,0.039,0,0.007,0.001,0.001,0.001,0.005,0.036,0.018,0.024,0.072,0.012,0.122,0.007,0.257,0.048,0,0.005,0.001,0.04,0.006,0.043,0.005,0.105,0.007,0.302,0.006,0.011,0.004,0.005,0,2.811,0,0.008,79.044,37.847,0.003,0,4.773,-26.141,99.814
"TTL_C31T33",0.48,0.005,1.365,0.562,0.011,1.585,0.181,0.176,3.683,0.57,2.112,0.344,0.011,0.366,0.082,0.381,1.101,0.217,0.104,2.611,0,0.035,0.009,0.001,0.662,1.039,4.656,3.324,5.723,4.402,1.085,0.203,0.106,0.239,5.021,0.005,0.955,0.424,0.799,0.423,2.866,0.276,4.95,1.458,1.171,0.65,0.755,0.34,0.085,0,45.51,0.016,2.227,517.66,70.935,0.741,5.335,60.65,-483.094,277.591
"TTL_D",29.961,0.01,7.444,3.678,0.023,2.632,0.577,0.178,96.143,77.592,4.363,4.473,0.187,26.374,0.662,8.85,132.386,1.093,0.505,14.798,0.105,5.329,1.458,0.113,0.231,1.401,3.518,10.409,51.081,8.783,40.487,1.76,0.03,0.471,10.083,0.031,17.845,3.476,44.337,4.207,43.333,7.975,34.23,10.165,46.375,14.954,23.407,3.915,5.368,0,543.53,0.029,0.253,1.505,0.455,0.042,0.019,47.079,-5.865,1393.855
"TTL_E",22.951,0.001,0.105,0.378,0.002,0.086,0.237,0.03,5.371,1.376,0.243,1.975,0.457,1.127,0.037,0.269,5.176,2.692,1.223,2.763,0,0.412,0.006,0.002,0.016,0.112,0.337,1.47,9.822,7.415,5.958,0.86,0.096,0.138,0.79,0.003,3.863,0.135,0.565,0.168,2.129,8.348,6.847,1.068,34.079,5.348,5.349,1.336,1.495,0,200.394,0.001,131.286,10.983,0.14,0.015,0.008,0.508,-2.315,485.688
