"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_N",4.433,1.106,0.36,1.052,12.337,0.299,0.69,2.063,22.245,2.408,2.245,2.521,0.461,0.548,0.361,1.135,0.069,0.024,0.122,0.048,0.001,0.019,0.019,0.036,0.003,0.011,1.315,0.695,1.528,11.244,13.577,11.116,1.845,4.754,14.383,1.971,1.231,4.995,9.092,8.412,7.645,1.17,16.594,0.597,140.035,14.148,1.916,2.104,0.254,0,300.932,2.631,36.558,17.466,0,0.916,0.654,454.539,-400.689,738.246
"TTL_O",3.594,0.075,0.027,0.013,0.157,0.002,0.005,0.026,26.838,0.352,0.395,0.029,0.007,0.073,0.028,0.025,0.022,0.001,0.004,0.001,0,0.003,0.002,0,0.001,0,0.072,0.006,0.994,0.347,0.252,10.922,0.029,0.064,0.121,0.02,2.304,0.561,0.139,0.158,0.098,0.045,2.507,0.022,28.021,0.277,0.244,1.103,0.664,0,94.876,0.118,3121.308,14.743,0.09,0.18,0.063,22.671,-10.206,3324.491
"TTL_P",0.207,0.15,0.012,0.005,0.062,0.001,0.002,0.008,0.299,0.026,0.889,0.033,0.004,0.021,0.006,0.012,0.005,0,0.001,0,0,0.001,0.001,0,0,0,0.642,0.002,0.007,3.706,0.123,0.062,0.011,0.029,0.073,0.012,0.013,0.205,0.328,0.388,0.056,0.117,0.079,0.067,4.442,0.422,0.022,0.136,0.141,0,542.646,193.087,900.646,2.371,0.01,4.088,2.524,3.485,-9.731,1651.957
"TTL_Q",0.087,0.009,0.007,0.006,0.07,0.002,0.004,0.011,0.38,0.12,0.033,0.016,0.001,0.023,0.04,0.011,0.012,0.001,0.003,0.002,0,0.002,0.001,0.001,0,0,0.042,0.004,0.012,0.19,0.304,0.186,0.02,0.117,0.108,0.025,0.119,0.028,0.038,0.036,0.063,0.112,0.141,0.029,1.699,0.099,1.263,0.075,0.069,0,162.381,69.305,322.101,1.005,0,1.034,1.822,0.442,-4.124,559.585
"TTL_R",0.178,0.014,0.011,0.013,0.151,0.003,0.006,0.025,0.855,0.23,0.065,0.034,0.003,0.043,0.021,0.02,0.032,0.003,0.013,0.004,0,0.002,0.002,0.001,0,0,0.069,0.007,0.019,0.438,0.526,0.249,0.034,0.19,0.203,0.044,1.344,2.177,0.093,0.081,0.08,0.174,1.784,0.414,0.93,0.184,0.036,10.94,0.852,0,185.669,153.627,46.211,3.835,0,2.221,4.197,149.829,-21.752,546.435
"TTL_S",0.422,0.754,0.448,0.01,0.105,0.003,0.008,0.437,1.614,2.305,1.039,0.032,0.002,0.053,0.025,0.018,0.033,0.003,0.008,0.004,0.002,0.003,0.002,0.001,0.001,0.001,0.251,0.006,0.039,8.657,5.784,9.267,1.414,4.852,8.97,1.701,0.41,0.958,0.96,0.907,10.188,0.354,5.427,2.491,0.454,0.248,0.041,0.659,2.545,0,467.273,301.079,9.921,9.724,0.01,1.19,2.579,1.404,-2.817,864.278
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.855,0,0,0,0,0,0,0,0,30.855
"IMP_OTHER",0.368,0.564,1.371,0.259,2.44,0.019,0.068,0.451,-1.713,1.4,0.887,0.264,0.133,0.666,0.166,0.192,0.852,0.024,0.098,0.035,0.009,0.024,0.016,0.019,0.002,0.002,0.765,0.046,0.104,4.76,1.45,10.749,1.787,4.225,2.069,0.862,0.476,0.202,0.259,0.219,0.235,0.103,0.577,0.214,0.017,0.373,0.15,0.214,0.317,0,38.408,0.02,0.17,10.907,0.055,4.141,0,0,0,92.492
"TXS_INT_FNL",19.067,5.073,14.66,3.579,31.54,0.327,1.091,5.897,73.331,7.39,16.236,1.651,0.623,3.213,1.177,0.893,16.815,0.105,0.32,0.095,0.163,0.169,0.161,0.193,0.043,0.056,11.027,0.311,1.505,122.318,18.515,118.784,9.25,22.04,25.947,9.731,169.617,3.569,5.129,3.791,1.787,0.977,8.178,9.087,22.939,4.725,1.531,3.193,2.828,0,2223.998,0,0.758,83.636,0.402,0,3.947,69.522,0,3162.905
"TTL_INT_FNL",917.008,326.745,94.809,144.383,444.717,9.551,25.885,84.291,2932.288,711.068,398.217,87.767,101.641,167.888,55.049,58.001,272.972,28.821,88.138,15.174,2.141,9.909,7.757,6.672,1.171,1.579,213.652,291.889,47.022,1811.754,1260.155,785.771,118.892,293.578,393.648,99.932,997.791,119.977,150.611,136.117,230.016,210.17,285.305,175.748,1036.482,250.955,102.631,168.429,166.604,0,31071.611,814.679,5149.626,7762.949,12.425,60.511,108.507,8460.212,-9006.249,60775.042
"VALU",4922.933,1607.662,630.255,284.551,2656.571,29.308,65.627,206.284,2940.558,1353.582,553.743,115.644,19.392,200.576,48.839,28.979,392.166,17.514,53.47,21.762,4.981,9.926,11.422,5.105,1.535,2.298,277.792,327.272,266.905,2684.165,4406.415,2079.807,256.53,288.368,1181.883,435.886,2161.688,196.535,314.556,395.395,790.854,1862.535,1252.471,562.498,2288.01,1401.003,456.954,378.005,697.674,30.855,0,0,0,0,0,0,0,0,0,41178.741
"LABR",71.501,55.963,20.814,22.744,178.666,2.699,7.928,36.027,248.427,66.567,62.937,33.091,1.192,23.509,6.302,12.804,59.187,2.714,9.733,4.597,0.085,2.351,2.609,1.04,0.445,0.351,40.827,46.266,43.017,518.68,603.832,417.882,33.596,68.191,177.002,174.476,105.3,37.883,26.538,107.758,92.905,12.665,366.221,125.614,1139.23,694.978,154.987,63.811,272.091,30.855,0,0,0,0,0,0,0,0,0,6288.887
"OTXS",6.004,0.367,2.266,0.319,2.51,0.043,0.235,0.699,0.943,0.016,0.468,0.019,0,0.699,0.146,0,0.053,0.061,0.224,0.12,0.042,0.064,0.069,0.027,0.011,0.011,0.004,0.005,0.001,0.015,0.434,9.228,0.648,2.07,4.252,4.352,0.009,0.768,0.593,2.278,2.962,1.17,0.218,3.248,0,-16.162,0.007,0.001,0.113,0,0,0,0,0,0,0,0,0,0,31.629
"CFC",654.903,194.207,127.949,115.433,788.798,7.598,20.276,18.415,474.661,193.328,84.851,19.26,3.055,38.572,8.344,5.567,73.578,2.873,7.643,2.871,1.104,1.251,1.544,1.191,0.056,0.437,29.888,99.328,72.339,216.705,405.322,391.424,71.027,0,257.679,26.995,183.222,35.73,121.532,57.372,62.147,691.632,137.404,76.999,573.495,153.457,32.013,61.216,46.555,0,0,0,0,0,0,0,0,0,0,6651.247
"NOPS",4190.525,1357.125,479.225,146.054,1686.597,18.968,37.188,151.144,2216.527,1093.671,405.489,63.274,15.145,137.796,34.046,10.608,259.348,11.865,35.87,14.174,3.75,6.26,7.2,2.848,1.023,1.499,207.072,181.672,151.548,1948.766,3396.826,1261.273,151.259,218.107,742.95,230.063,1873.157,122.153,165.893,227.988,632.841,1157.069,748.628,356.637,575.285,568.73,269.947,252.978,378.914,0,0,0,0,0,0,0,0,0,0,28206.978
"OUTPUT",5839.942,1934.407,725.064,428.933,3101.288,38.859,91.513,290.575,5872.846,2064.65,951.961,203.411,121.033,368.464,103.888,86.98,665.137,46.335,141.608,36.936,7.122,19.835,19.179,11.777,2.706,3.877,491.444,619.161,313.927,4495.919,5666.57,2865.578,375.422,581.946,1575.531,535.818,3159.479,316.512,465.167,531.512,1020.871,2072.705,1537.775,738.246,3324.492,1651.958,559.585,546.435,864.278,30.855,0,0,0,0,0,0,0,0,0,57519.512
