"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C29",203.518,57.542,2.456,1.407,7.05,0,60.627,8.147,759.069,93.271,117.688,220.136,172.381,529.015,238.126,378.392,302.864,270.658,204.541,844.058,511.495,1201.576,3500.982,107139.041,66.328,487,954.245,856.095,419.183,1929.496,9930.711,2554.728,229.477,192.099,1061.862,220.552,369.646,212.403,343.739,1068.033,1603.316,783.239,2663.304,2665.85,1112.336,381.425,1093.188,233.798,270.429,0,114834.452,145.18,607.65,83506.602,19245.816,113.78,113.238,225760.777,-96337.971,496516.048
"TTL_C301",0.328,0.064,0.75,0.003,0.097,0,0.217,0.006,1.333,0.081,0.184,0.248,0.287,0.652,0.166,0.549,0.285,0.602,0.342,3.897,2.535,2.753,30.263,46.618,867.597,191.561,75.349,1.211,0.6,3.351,7.303,12.623,331.357,43.419,34.768,0.327,0.246,0.079,0.153,0.219,0.572,0.305,2.349,5.805,115.523,0.602,0.771,0.996,1.12,0,762.637,0.021,0.194,5207.796,1381.849,0.314,0,5499.682,-6616.296,8026.662
"TTL_C302T309",2.282,4.328,2.644,0.109,0.108,0,0.741,0.208,22.894,0.765,2.541,1.817,1.762,8.163,1.578,6.964,3.879,7.569,10.323,70.078,28.37,69.143,229.532,3235.601,301.587,10890.172,916.847,8.449,5.541,47.321,353.424,666.494,171.284,826.113,138.324,4.984,2.048,0.609,1.313,5.209,6.185,3.968,32.705,147.085,733.028,7.473,71.675,5.276,13.384,0,4960.667,1.242,6.039,20876.761,5515.508,2.187,0,22108.114,-24872.388,47670.026
"TTL_C31T33",911.667,76.594,13.064,3.847,17.76,0,200.167,16.299,1912.726,248.353,352.862,693.691,542.585,1478.755,450.248,647.984,709.887,1043.377,436.479,1271.861,674.013,950.239,2912.315,3119.787,86.672,464.57,4957.297,2853.057,682.089,2105.935,2317.107,1273.523,553.898,1022.402,1259.425,140.668,509.147,133.305,376.845,521.377,537.51,537.32,1648.53,1744,1301.345,679.599,3372.584,422.154,482.421,0,38618.621,6.899,1647.909,26655.4,4245.991,562.696,188.169,43933.161,-40564.796,123961.392
"TTL_D",1783.222,81.389,15.184,12.927,57.706,0,506.503,17.313,7248.772,913.84,844.114,3632.195,2868.564,7957.469,1230.341,3021.635,3326.132,4729.442,2474.365,3202.684,1206.325,1822.194,3659.686,5985.477,129.779,510.871,1735.28,42222.55,3006.34,5425.683,11087.988,2362.91,121.35,83.372,2701.975,468.665,4356.002,557.829,1239.046,934.492,2135.401,5303.594,4028.191,2687.699,5386.005,3443.119,7846.352,1553.613,2114.963,0,30509.472,97.241,858.789,11811.017,71.033,29.214,36.617,21542.199,-12211.711,220784.418
"TTL_E",445.663,11.242,5.144,1.934,7.75,0,78.432,9.882,2002.749,150.497,270.459,2997.264,507.246,1312.898,356.715,549.917,623.578,7866.851,4543.51,1010.543,207.334,396.32,1192.065,1077.763,37.81,207.174,388.696,2255.513,23344.879,1657.363,3119.455,268.612,60.942,26.264,594.358,134.211,1049.844,81.181,89.91,150.145,440.513,1620.692,1318.401,986.072,5742.544,1165.597,4067.048,342.759,435.236,0,16038.999,13.147,1075.586,1652.258,15.596,11.163,4.332,684.628,-847.149,93859.533
"TTL_F",1100.725,230.551,10.487,5.004,12.174,0,138.22,24.557,1080.085,125.174,264.021,352.611,460.428,862.414,242.04,631.284,811.35,595.139,387.878,1372.686,268.276,633.011,1515.492,1994.142,79.496,178.136,1850.817,6144.68,2158.324,79168.055,6358.373,1242.598,171.841,85.244,4206.744,288.803,1270.579,241.043,1082.107,357.271,1631.748,32553.455,6632.663,2345.07,11667.92,2505.002,4716.887,574.872,682.659,0,6292.989,0.544,38.147,252096.167,218.091,196.132,14.169,3406.257,-2085.811,441488.822
"TTL_G",6361.985,316.072,40.11,10.13,33.247,0,411.069,36.948,29308.154,2826.373,3317.934,5883.372,5982.104,21928.851,3997.531,11014.819,4388.526,6792.675,3456.188,11863.641,10059.672,11129.798,25549.576,40688.087,809.676,3988.742,8346.787,6016.252,2162.5,20084.829,18780.186,7940.839,1693.179,1785.513,3659.578,2311.038,6325.696,2166.338,1572.993,2360.406,2893.091,2617.856,7504.523,8819.555,4764.074,2440.558,8695.729,1197.592,2149.32,0,257000.979,93.785,13753.859,96446.072,5537.838,3306.283,912.777,193811.176,-164159.49,743186.992
"TTL_H49",1080.594,196.052,7.517,8.442,24.311,0,360.48,21.745,6112.069,401.218,1220.366,1487.775,2701.175,3685.098,836.412,1665.475,2089.768,2361.512,1278.578,2884.721,1484.746,2293.997,4768.539,7114.869,132.231,780.935,1882.551,2543.079,864.194,5104.23,11271.902,5163.869,725.056,570.327,6688.52,1674.379,896.049,500.714,291.427,367.683,746.492,546.526,1987.857,2001.393,1591.874,857.867,2340.715,277.613,529.976,0,30546.902,0.526,994.326,14981.055,511.653,4374.368,1616.927,35469.779,-42627.458,140290.997
"TTL_H50",143.739,64.195,5.355,0.657,5.813,0,52.385,2.004,843.676,74.312,180.322,222.809,952.922,699.893,98.446,288.267,218.383,402.522,270.235,442.499,288.711,429.733,730.623,1029.943,24.325,126.33,300.339,458.614,64.652,655.151,2461.156,558.073,6168.989,114.707,3160.108,77.282,113.287,50.193,40.615,52.815,55.979,49.81,299.11,440.525,202.216,53.922,171.144,38.412,51.739,0,5259.629,0.546,177.368,3471.76,102.104,978.266,364.567,42455.835,-19196.726,56850.285
