"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C23",68.179,1.502,0.392,21.77,4.373,225.799,26.045,2.466,200.383,5.543,13.792,6.337,11.589,45.558,19.213,38.23,484.053,80.403,10.143,40.877,24.096,33.855,37.049,195.223,3.704,2.991,38.96,22.105,29.05,2081.45,78.505,8.26,0.189,0.39,11.05,0.638,17.554,0.38,4.809,0.869,1.108,229.939,30.211,12.731,53.637,88.748,80.939,1.199,5.098,0,437.599,0.003,1.392,84.357,15.875,0.182,1.926,658.078,-1124.652,4476.143
"TTL_C24A",42.715,1.557,1.498,82.771,18.651,301.517,12.402,5.96,40.695,4.91,8.691,48.199,59.559,28.21,3.782,30.116,38.436,2367.298,72.268,1246.961,29.01,125.599,775.878,1097.664,31.205,54.597,86.752,72.597,444.005,651.729,110.569,29.526,0.378,6.191,21.756,1.686,10.741,0.565,3.999,1.305,1.515,47.787,39.9,13.765,304.849,88.886,139.902,1.881,4.536,0,104.955,0.273,0.4,13.038,1.576,0.035,0.565,7851.206,-1876.678,14710.343
"TTL_C24B",146.144,1.572,1.081,46.858,6.259,208.281,14.201,4.414,114.25,18.588,13.625,78.054,58.106,253.968,23.065,101.642,26.181,340.987,482.926,432.298,50.392,198.653,276.182,513.093,9.882,21.738,104.289,50.053,424.946,243.381,124.563,11.998,0.105,0.638,14.203,1.261,14.816,1.449,5.185,1.821,1.492,51.383,27.14,19.59,330.756,94.594,184.05,1.922,6.678,0,278.493,0.284,0.153,36.468,6.643,0.05,0.76,2135.497,-2078.073,5539.029
"TTL_C25",433.387,3.683,5.72,107.839,11.767,244.353,16.323,9.004,649.6,18.071,23.054,18.896,24.09,62.297,11.673,31.595,22.712,115.129,18.544,526.41,28.477,83.309,469.081,681.026,22.664,27.695,104.866,32.347,33.486,625.587,146.501,12.201,0.191,0.771,17.475,0.763,154.479,1.297,11.789,2.518,1.026,67.062,44.255,28.285,221.887,90.984,104.814,2.771,8.862,0,2143.91,0.091,2.128,145.273,27.625,0.321,8.372,1748.148,-2067.368,7389.115
"TTL_C26",9.108,0.459,0.311,8.232,1.527,29.084,2.358,0.949,6.975,1.53,0.852,5.354,8.403,12.351,2.291,4.5,2.422,4.073,1.448,14.86,395.493,108.997,107.053,161.376,5.623,7.095,26.517,36.478,11.724,61.248,93.189,6.508,0.122,2.669,11.736,1.907,3.887,4.853,200.213,38.263,2.97,7.308,59.735,24.101,99.04,82.457,190.497,1.542,18.575,0,1001.115,0.063,0.254,3885.661,705.508,1.764,2.124,1071.326,-6472.027,2084.051
"TTL_C27",28.902,1.056,1.053,44.082,3.633,160.933,14.882,5.227,37.455,3.224,4.075,12.623,9.216,18.562,4.004,13.96,9.918,26.253,8,102.028,115.317,687.636,350.624,855.1,10.336,22.603,78.508,290.275,28.2,539.319,212.827,26.209,0.342,2.15,19.741,1.366,12.431,3.141,139.307,14.818,1.414,34.331,84.256,42.125,190.49,73.957,114.277,4.281,23.119,0,1323.986,0.006,0.46,508.381,96.115,0.837,2.493,1724.945,-4224.588,3920.216
"TTL_C28",53.24,5.875,1.806,178.01,18.732,417.092,31.412,13.497,75.097,7.505,8.819,54.695,44.369,38.084,6.87,25.296,27.583,45.039,7.951,123.814,20.101,69.888,737.228,481.584,16.647,17.746,75.162,80.934,36.141,256.984,134.036,17.492,0.127,1.542,17.894,1.417,4.515,2.239,15.875,4.386,2.6,17.654,41.329,33.592,114.249,50.459,67.439,1.802,6.365,0,252.815,0.034,0.583,5928.232,1078.279,0.344,0.912,5982.808,-7915.757,8840.464
"TTL_C29",24.524,3.103,2.127,17.109,2.292,81.999,6.898,1.662,48.769,372.863,3.781,24.383,6.644,21.718,6.059,41.849,31.861,10.699,3.697,20.863,8.405,23.922,70.343,2934.417,2.246,6.971,55.696,14.089,13.434,158.602,492.171,67.081,0.204,2.968,17.003,1.272,10.244,0.804,5.794,1.623,0.865,20.27,15.772,22.205,60.68,35.395,60.218,1.892,7.284,0,4178.647,0.041,0.039,4494.358,830.301,1.428,7.375,12478.738,-8442.157,18393.539
"TTL_C301",0.435,0.025,0.718,0.317,0.191,1.884,0.184,0.024,0.256,0.025,0.025,0.078,0.173,0.113,0.022,0.053,0.061,0.164,0.03,0.333,0.111,0.163,1.559,3.95,63.996,7.365,2.451,0.441,0.186,0.489,1.155,1.791,1.618,4.24,3.397,0.022,0.042,0.006,0.103,0.023,0.018,0.109,0.254,0.445,42.877,0.43,0.32,0.036,0.336,0,44.79,0,0.009,523.24,95.669,0.004,0.001,262.219,-692.908,376.068
"TTL_C302T309",2.947,0.27,0.527,2.492,0.244,6.282,0.779,0.197,1.536,0.166,0.149,0.533,1.074,0.826,0.154,0.325,0.424,1.017,0.191,1.372,0.386,0.905,3.114,46.418,4.034,74.071,5.912,2.855,1.031,1.906,11.74,16.849,0.168,14.824,3.079,0.091,0.221,0.033,0.75,0.205,0.068,0.445,1.111,2.352,50.582,1.625,5.237,0.074,0.99,0,259.972,0.005,0.071,915.386,164.991,0.026,0,502.876,-1000.319,1115.59
"TTL_C31T33",160.421,6.949,5.409,83.748,13.305,259.847,41.689,9.046,80.062,20.905,13.897,34.109,55.609,42.449,11.357,18.173,22.377,51.061,8.312,38.231,21.97,20.398,61.014,111.89,3.169,6.582,149.359,154.32,61.822,104.772,139.476,71.235,1.132,40.412,52.15,3.762,19.512,2.635,48.859,11.011,6.435,33.025,57.146,51.465,222.297,217.863,553.202,7.201,9.463,0,1868.85,0.168,93.681,1455.262,156.725,6.754,20.823,1104.666,-2094.84,5832.625
