"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C16",9.464,2.116,0.744,1.983,6.167,0.86,1.164,0.649,9.211,39.31,508.655,94.481,0.767,17.693,2.391,10.508,43.301,1.828,4.682,13.679,10.23,12.59,9.521,30.504,7.834,2.483,230.779,71.425,4.887,485.321,71.06,12.112,0.73,0.738,13.207,0.294,5.868,8.284,5.055,1.406,4.326,81.372,33.677,12.315,16.477,4.026,14.148,6.332,56.97,0,597.936,0.069,0.741,113.455,31.996,0.904,0.93,46.249,-116.316,2659.59
"TTL_C17_18",6.554,0.206,0.9,0.426,9.475,0.765,0.695,0.657,36.042,121.976,15.751,1410.653,3.75,35.528,34.132,25.799,56.507,2.789,6.086,14.211,35.524,23.202,16.814,20.365,0.965,2.706,35.473,58.326,12.297,23.676,251.224,24.538,4.974,3.197,14.894,10.112,11.333,454.255,73.807,46.807,182.963,19.796,187.436,82.107,291.089,55.637,121.092,29.257,88.134,0,2087.191,0.15,7.139,27.752,12.999,3.067,1.278,63.293,-470.469,5697.301
"TTL_C19",70.263,6.746,30.47,22.254,195.229,22.307,26.496,26.899,19.483,98.213,25.171,64.123,1117.133,431.06,17.83,30.717,140.192,77.907,38.531,26.465,20.794,39.214,22.527,54.118,2.83,4.969,61.433,2322.741,119.625,186.119,684.367,2300.786,581.225,1129.307,169.253,37.99,18.576,36.069,91.969,27.064,148.27,42.601,122.201,123.514,585.793,32.211,143.24,36.643,134.298,0,6917.88,0.517,7.06,54.578,41.399,5.418,3.273,103.852,-7565.697,11335.518
"TTL_C20",204.872,1.243,2.353,12.029,91.946,13.618,16.045,10.454,39.286,799.766,71.56,348.9,235.198,1903.233,230.498,893.009,245.076,31.782,54.481,71.624,172.85,121.202,58.283,151.529,15.833,11.749,131.831,152.603,106.962,160.1,149.708,42.437,10.197,14.114,21.887,1.448,16.258,66.649,10.369,12.234,19.196,80.104,108.245,64.575,102.393,21.411,338.884,20.07,150.673,0,4823.499,1.321,11.362,45.584,27.384,2.249,1.963,738.297,-5184.261,8078.165
"TTL_C21",6.499,0.053,0.159,0.189,1.883,0.232,0.184,0.132,3.824,10.522,0.76,3.342,2.15,16.892,71.858,6.944,2.444,0.599,0.597,0.946,2.284,1.24,1.127,1.697,0.168,0.163,1.839,3.981,1.855,2.492,7.019,1.621,0.406,0.521,0.525,0.086,1.243,1.17,0.918,0.356,1.079,1.116,11.929,1.203,22.434,1.263,374.054,1.371,4.123,0,2103.901,1.192,256.454,28.221,12.551,1.402,2.032,219.713,-686.923,2518.036
"TTL_C22",14.534,0.47,1.332,3.443,29.794,1.934,2.335,1.805,33.363,172.582,14.24,78.255,8.819,68.506,36.081,261.893,39.175,4.162,10.126,34.011,106.821,96.788,65.187,229.24,4.441,16.271,64.294,29.943,29.149,172.226,280.87,109.361,4.766,3.48,13.582,2.116,5.2,15.013,14.039,3.002,15.372,35.593,36.956,25.65,36.997,6.043,47.079,7.099,40.087,0,1706.163,0.071,3.211,102.755,33.226,0.273,0.145,136.518,-524.478,3791.409
"TTL_C23",14.688,0.441,0.38,2.332,45.111,5.869,7.599,2.927,31.396,32.656,19.943,7.74,7.921,41.177,25.368,42.891,1254.093,44.09,25.511,36.979,99.851,63.507,28.865,105.018,7.387,5.382,38.98,98.316,28.114,1999.239,100.362,19.251,7.923,1.442,9.486,0.84,10.359,2.579,6.42,1.024,11.659,256.09,51.986,13.882,51.556,13.57,39.167,8.331,39.175,0,1345.734,0.094,1.146,124.598,33.281,0.191,0.104,288.767,-292.959,6269.824
"TTL_C24A",2.383,0.182,0.153,6.883,170.038,5.167,1.538,4.29,1.585,17.199,7.782,7.083,7.889,8.349,1.609,31.887,79.822,1118.84,99.277,1137.65,139.036,240.065,642.403,601.635,62.75,103.325,125.724,118.797,103.811,588.799,59.945,11.844,3.873,0.371,9.395,0.171,0.363,0.513,1.128,0.246,1.888,23.252,40.9,4.531,14.428,1.841,3.256,2.829,23.961,0,12.959,0.01,3.824,10.579,2.56,0.037,0.017,78.838,-2357.263,3392.244
"TTL_C24B",0.798,0.06,0.02,0.324,13.786,0.825,0.339,0.276,2.158,9.815,2.784,6.751,2.37,28.16,3.092,11.668,16.064,83.141,938.743,246.882,171.887,290.244,122.332,151.79,7.92,23.673,74.947,29.611,44.929,67.926,25.981,3.233,0.998,0.188,1.36,0.026,0.476,1.035,0.879,0.23,1.409,5.176,5.314,0.987,4.825,0.167,2.656,0.915,12.499,0,116.246,0.133,1.028,34.616,8.296,0.053,0.027,704.854,-469.796,2817.121
"TTL_C25",9.815,0.608,0.594,7.334,78.366,3.983,2.858,6.767,17.016,49.084,20.251,14.162,8.973,26.326,6.317,23.517,38.686,51.224,31.065,321.303,92.452,105.666,257.4,247.685,30.251,35.26,97.235,81.405,20.365,384.499,95.227,18.039,4.032,1.838,8.911,0.49,4.235,4.844,16.45,2.811,4.853,46.107,43.143,20.867,124.448,4.474,15.053,5.279,40.84,0,1156.231,0.155,7.713,1320.254,360.699,0.34,0.162,187.267,-875.074,4690.155
