"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_J58T60",0.293,0.07,0.055,0.004,0.002,0.002,0.056,0.012,2.337,0.533,0.323,1.517,0.455,0.221,0.517,0.273,0.406,0.058,0.034,0.516,0.186,0.647,0.403,0.07,0.127,0.049,0.954,2.457,0.409,1.917,17.574,1.356,0.185,0.187,1.29,0.316,6.011,78.975,12.375,7.531,4.971,1.694,111.252,5.932,7.145,3.907,2.752,16.13,4.389,0,396.575,7.744,183.66,165.444,7.559,5.456,40.98,229.048,-297.925,1037.416
"TTL_J61",0.958,0.468,0.516,0.046,0.014,0.007,0.326,0.053,2.735,1.591,1.252,1.689,0.979,0.32,1.036,0.644,1.302,0.146,0.11,2.16,0.922,1.871,2.136,0.259,0.353,0.092,4.703,11.123,1.692,12.208,60.486,7.692,0.965,0.542,7.68,2.465,17.517,10.188,127.95,20.286,31.394,7.342,36.35,22.451,41.74,4.824,13.64,13.953,11.387,0,1082.234,1.184,9.577,13.875,2.576,20.401,236.115,62.269,-218.782,1700.014
"TTL_J62_63",6.134,1.737,1.347,0.157,0.049,0.051,1.614,0.224,26.718,8.743,5.714,8.723,6.543,3.226,7.367,4.435,9.244,1.199,0.624,12.12,4.721,11.761,9.353,3.954,2.436,0.635,19.352,91.588,12.262,81.324,241.878,37.97,5.172,3.757,36.075,9.434,41.768,32.583,78.414,517.188,170.154,26.22,194.92,95.856,144.762,23.327,46.624,48.026,28.78,0,313.629,0.52,37.496,908.005,7.151,1.522,104.835,485.407,-816.144,3168.683
"TTL_K",32.058,6.33,7.027,0.39,0.227,0.201,3.47,1.333,59.255,16.873,13.847,21.588,28.096,6.974,10.897,11.311,23.239,3.456,2.492,27.863,6.461,24.074,19.173,2.25,5.18,1.118,41.53,224.078,22.599,111.023,447.747,77.232,12.326,9.217,60.953,7.965,86.754,17.827,37.358,42.17,709.587,274.821,186.738,144.903,160.84,20.598,42.705,66.485,57.19,0,1413.382,0.059,56.145,10.74,1.687,19.582,252.433,413.691,-787.945,4577.607
"TTL_L",3.651,0.601,0.898,0.077,0.024,0.046,0.961,0.155,12.312,3.726,3.441,10.811,5.995,1.276,1.826,1.936,5.832,7.974,3.947,7.253,0.878,3.033,3.271,0.406,1.188,0.238,7.98,40.462,104.473,31.364,150.676,10.643,1.53,0.939,17.968,2.256,46.622,5.549,9.265,13.614,24.369,25.456,40.272,32.473,70.608,11.07,28.807,22.612,14.903,0,4514.857,0.154,8.74,46.572,0.539,84.867,975.834,68.707,-98.579,6397.36
"TTL_M",31.081,4.019,3.707,0.413,0.17,0.168,4.724,1.907,125.867,27.251,16.232,21.239,19.523,10.392,24.525,15.817,27.241,3.559,1.57,32.978,11.695,26.432,24.404,4.835,7.691,1.744,53.509,169.091,20.245,259.476,532.687,44.675,7.658,5.829,55.38,5.447,114.597,57.382,67.865,95.55,221.309,75.736,688.667,147.012,196.19,33.389,76.067,108.174,59.286,0,498.985,18.747,638.617,278.504,30.84,8.987,205.272,1744.054,-975.874,5992.533
"TTL_N",15.673,4.332,2.633,0.354,0.156,0.145,4.375,0.985,44.847,10.564,8.858,11.66,8.533,4.036,7.693,6.849,14.337,1.343,0.751,16.466,4.019,12.38,12.382,2.002,3.74,0.906,26.916,82.2,17.569,108.52,229.211,55.46,18.453,12.333,56.484,8.166,66.381,27.277,38.219,52.975,80.436,37.296,137.576,259.421,108.387,26.214,46.204,65.547,27.456,0,663.474,4.013,49.452,83.06,2.796,16.143,242.756,376.652,-215.673,3011.394
"TTL_O",4.043,1.135,0.591,0.065,0.015,0.023,0.565,0.173,10.061,2.899,3.062,3.276,2.301,1.036,2.268,1.706,2.949,0.427,0.371,5.461,0.898,3.361,2.913,0.468,0.978,0.214,5.664,37.231,5.568,29.763,66.685,18.796,1.607,0.884,10.801,1.449,14.564,9.038,9.562,9.029,27.818,16.439,51.954,18.054,78.23,10.018,28.086,24.463,10.762,0,325.06,24.4,5105.407,16.583,1.068,3.114,96.185,84.753,-26.365,6167.927
"TTL_P",0.815,0.578,0.205,0.009,0.006,0.007,0.226,0.042,2.336,0.474,0.984,0.632,1.205,0.289,1.009,0.475,0.874,0.175,0.128,1.32,0.442,1.521,1.142,0.143,0.451,0.119,2.829,8.136,1.538,4.459,14.159,3.224,0.623,0.815,4.041,0.372,2.516,1.677,6.394,10.826,14.811,2.115,21.963,9.993,44.386,41.802,9.961,7.269,4.804,0,396.725,0.291,2534.787,56.715,0.17,72.53,228.437,83.36,-91.865,3515.473
"TTL_Q",0.401,0.24,0.102,0.01,0.001,0.002,0.026,0.007,1.218,0.825,0.498,0.943,0.187,0.123,0.351,0.259,0.494,0.061,0.036,0.66,0.119,0.375,0.303,0.051,0.118,0.017,0.756,1.51,0.665,1.913,5.065,1.141,0.072,0.062,0.531,0.14,2.232,0.526,0.384,0.868,1.763,0.405,2.644,1.52,15.484,1.372,103.486,1.524,2.284,0,1237.302,51.564,3678.03,4.062,1.028,18.305,189.224,8.166,-28.029,5313.429
